L N d seed D_(MIS-1) D_MIS MIS
33 871 0.8 89 3.1766193650583347e+19 64511331655680.0 259
33 871 0.8 90 1.4156081440398979e+18 414153274752000.0 261
33 871 0.8 91 7.977228679561866e+20 9406450326896640.0 258
33 871 0.8 92 2.5233922945230137e+20 1.3241808010420992e+17 265
33 871 0.8 93 9.964761155597182e+21 2.892391600312126e+18 261
33 871 0.8 94 6.109368765308933e+20 5340372664320.0 260
33 871 0.8 95 2.478816067661191e+22 1.5888493639729152e+17 261
33 871 0.8 96 6.266953023677512e+20 1638820582771968.0 261
33 871 0.8 97 5.81241774736833e+25 5.83028220476805e+22 261
33 871 0.8 98 1.894032734039938e+24 1.0476560400798414e+20 259
33 871 0.8 99 2.1598741700863e+22 8.810278239844086e+18 261
33 871 0.8 100 7.375721985071219e+24 3.812242139920642e+21 262
33 871 0.8 101 1.0956318995994773e+26 7.710540700514791e+22 259
33 871 0.8 102 2.506266156298325e+22 1.228664401601495e+19 262
33 871 0.8 103 2.308611621460036e+21 1.0448176409362806e+18 262
33 871 0.8 104 2.4474699646768314e+21 1.847230604771328e+17 261
33 871 0.8 105 1.506208524425671e+24 4.8820305626169095e+20 259
33 871 0.8 106 1.1411377550459358e+22 2.2645518298306683e+18 259
33 871 0.8 107 3.646648823069991e+23 1.0602009794488553e+20 262
33 871 0.8 108 2.426742083035612e+25 2.0307488618977625e+22 261
33 871 0.8 109 7.029653613289557e+24 1.958071450235e+21 258
33 871 0.8 110 4.160410373989861e+22 1.761860003981382e+19 264
33 871 0.8 111 4.2815332302522286e+18 641118869913600.0 263
33 871 0.8 112 1.987613285978213e+20 26696151465984.0 260
33 871 0.8 113 8.78101536112935e+23 2.266712781198862e+20 261
33 871 0.8 114 2.7432745937906596e+18 206665661841408.0 262
33 871 0.8 115 2.2333513637766247e+23 5.444741014961968e+19 259
33 871 0.8 116 8.067971047217283e+24 1.6377622018893016e+21 263
33 871 0.8 117 6.547432602300866e+27 1.559948951906106e+24 257
33 871 0.8 118 1.7398078936232357e+25 2.5580234294783996e+21 258
33 871 0.8 119 6.528908768523195e+17 270165743861760.0 264
33 871 0.8 120 2.475966693500453e+22 2.7542411208370483e+17 263
33 871 0.8 121 3.0206485629056853e+27 1.9728219113459318e+24 259
33 871 0.8 122 4.313690733461914e+16 6682746470400.0 262
33 871 0.8 123 5.712990836040785e+22 2.4813105689788416e+18 262
33 871 0.8 124 9.750702781788493e+24 2.9512882473489966e+21 261
33 871 0.8 125 5.9845853063673364e+23 2.8420648873860386e+20 257
33 871 0.8 126 1.0139116683094623e+24 8.887659983142858e+20 261
33 871 0.8 127 1.086346708478059e+22 4.4943607618043904e+18 262
33 871 0.8 128 7.812296203129291e+18 116674889149440.0 264
33 871 0.8 129 2.7395896003682003e+20 7155862577676288.0 261
33 871 0.8 130 2.1203048335956036e+24 1.6165702953546804e+21 259
33 871 0.8 131 9.95547766590401e+22 5.327302285970125e+19 259
33 871 0.8 132 8.10902605404976e+22 8.76868306909056e+17 263
33 871 0.8 133 2.5371690209565652e+23 5.593817003773747e+19 263
33 871 0.8 134 9.503907134586791e+23 2.5470999401979576e+20 258
33 871 0.8 135 6.498034838674461e+23 2.3329782631019794e+20 257
33 871 0.8 136 1.594258915011453e+18 500842679500800.0 266
33 871 0.8 137 1.6358183863789842e+19 7394448451898880.0 265
33 871 0.8 138 5.699318855724414e+26 4.678995228430306e+23 261
33 871 0.8 139 3.1683308695078156e+26 1.8116060805472344e+23 259
33 871 0.8 140 1.0302643383481614e+24 8.592724583417476e+19 261
33 871 0.8 141 1.9405374781630084e+20 1.3286072607157728e+17 262
33 871 0.8 142 3.437907545040373e+21 1.023728689152e+16 260
33 871 0.8 143 1.7098267534388113e+23 6.332355204525343e+17 256
33 871 0.8 144 5.204691406775131e+23 1.1773290800552231e+20 258
33 871 0.8 145 2.0807258048598417e+24 2.650368257877139e+19 260
33 871 0.8 146 3.743548349610779e+24 5.190395590582277e+20 260
33 871 0.8 147 2.2819748727344496e+22 1.7183525824549482e+19 262
33 871 0.8 148 7.919211208255798e+23 1.9292767143973205e+20 260
33 871 0.8 149 9.994160319213887e+22 7.332774435360866e+19 261
33 871 0.8 150 6.098948910642606e+21 4.6665310823717e+18 266
33 871 0.8 151 3.10382282108181e+23 6.425299229755392e+18 263
33 871 0.8 152 6.438260415493512e+24 2.3472571459084613e+21 259
33 871 0.8 153 6.5567797374411575e+22 4.8845626985050554e+19 265
33 871 0.8 154 1.0111182365116967e+20 3.468406975801344e+16 265
33 871 0.8 155 5.640720596276898e+22 3.603419866562007e+18 262
33 871 0.8 156 2.653531979429373e+25 1.2349242244531157e+22 261
33 871 0.8 157 5.195727239263206e+23 3.053809006129557e+20 261
33 871 0.8 158 6.816449456125062e+23 1.3002684277771698e+19 264
33 871 0.8 159 7.84188983995312e+19 2.528974899247104e+16 263
33 871 0.8 160 6.450520215968235e+22 2.8042315063294697e+19 261
33 871 0.8 161 1.0929454041093607e+25 2.5671660179044486e+21 257
33 871 0.8 162 7.49202785596615e+31 9.2220482173694e+28 256
33 871 0.8 163 1.969607667000505e+25 1.8052419461562927e+22 261
33 871 0.8 164 5.5468855365214025e+23 2.6895960962467178e+20 260
33 871 0.8 165 6.297862946150478e+23 9.065923260186011e+19 263
33 871 0.8 166 2.163801628190797e+24 1.220385567649615e+21 261
33 871 0.8 167 3.987101566705139e+23 4.904006533129138e+19 260
33 871 0.8 168 8.86478006307904e+21 1.9544837965922304e+18 260
33 871 0.8 169 2.745795824018348e+21 9.643347701974426e+17 263
33 871 0.8 170 1.5515747026204883e+29 1.0645405244982559e+26 258
33 871 0.8 171 6.533489577890217e+19 8661055855730688.0 264
33 871 0.8 172 1.69281560718218e+21 8754794755891200.0 260
33 871 0.8 173 5.670383205925778e+27 1.0391935138641031e+23 258
33 871 0.8 174 1.1770118120390434e+29 1.2916959705451439e+26 258
33 871 0.8 175 1.3851603285966732e+23 3.8211092017927815e+19 258
33 871 0.8 176 1.0622000456570078e+24 1.2362320488218503e+20 259
33 871 0.8 177 1.0352083341331084e+22 1.5181287200479642e+18 261
33 871 0.8 178 9.303685260724385e+25 1.6487714739987975e+22 259
33 871 0.8 179 5.567556768021983e+24 3.2610209817453574e+21 261
33 871 0.8 180 3.800635248531281e+19 8956159692963840.0 264
33 871 0.8 181 7.1857353567689905e+22 2.03696869146624e+19 260
33 871 0.8 182 2.572190280575428e+20 1317640209039360.0 264
33 871 0.8 183 9.063030613238328e+20 6.5804323110912e+16 259
33 871 0.8 184 3.8649342872771604e+21 6.551460391156531e+17 261
33 871 0.8 185 1.28985812202232e+24 5.66406655160832e+16 262
33 871 0.8 186 8.881734668424209e+22 2.2022511429574656e+18 261
33 871 0.8 187 1.7442277807694794e+18 277355669821440.0 263
33 871 0.8 188 1.7834518715440256e+25 7.787419983927486e+21 257
33 871 0.8 189 1.9534009083547378e+31 8.316650496547732e+27 258
33 871 0.8 190 4.0631706648294175e+18 967254335815680.0 262
33 871 0.8 191 5.794372093621043e+16 1645561774080.0 262
33 871 0.8 192 1.1215194383696982e+27 7.20994825333686e+23 258
33 871 0.8 193 4.21526779762807e+25 1.4575937456899818e+22 261
33 871 0.8 194 2.2158750415645466e+25 5.368059044096837e+21 259
33 871 0.8 195 1.3517739463668333e+25 7.069687733750506e+21 264
33 871 0.8 196 6.8261756350994e+18 916110010920960.0 265
33 871 0.8 197 1.0425848945574447e+25 6.289183863039646e+21 260
33 871 0.8 198 2.2599460497202827e+19 5668057479168000.0 260
33 871 0.8 199 9.164101518258375e+21 2.1959689309854106e+18 259
33 871 0.8 200 1.09785126756698e+25 1.070388085500417e+22 262
33 871 0.8 201 8.946654215314957e+20 2.292222117740544e+17 262
33 871 0.8 202 3.700660682482453e+27 2.7154809056022375e+24 258
33 871 0.8 203 5.820798912865425e+24 1.0449359374278666e+21 260
33 871 0.8 204 7.325951916887908e+19 763787760390144.0 261
33 871 0.8 205 3.2380329033064765e+24 6.387143441212608e+20 259
33 871 0.8 206 7.422953350753659e+26 4.291927151469386e+23 258
33 871 0.8 207 3.425560564921911e+23 1.524048162851075e+20 260
33 871 0.8 208 2.1986345707435364e+19 2455045497225216.0 260
33 871 0.8 209 5.815543172647107e+24 2.2684499226228317e+21 259
33 871 0.8 210 7.907201057203273e+31 5.405081022637912e+28 256
33 871 0.8 211 1.330900559393293e+21 2.3049222133390387e+17 261
33 871 0.8 212 1.4246866933863355e+27 5.996031716243731e+22 259
33 871 0.8 213 3.349306575777533e+22 5.782604948115432e+18 259
33 871 0.8 214 1.4365314083823696e+23 4.31809187217408e+16 260
33 871 0.8 215 1.0241029646862434e+22 5.201270893473178e+18 260
33 871 0.8 216 1.3825632571529933e+25 1.196564222591271e+22 263
33 871 0.8 217 7.298347904457517e+23 5.853566023072504e+20 261
33 871 0.8 218 9.908799660325269e+19 180667087331328.0 263
33 871 0.8 219 4.455050884508928e+20 6.470615061024768e+16 260
33 871 0.8 220 4.690542683641393e+18 443402123673600.0 260
33 871 0.8 221 1.8721922297676328e+23 1.8639635788423522e+20 265
33 871 0.8 222 8.904118868763189e+22 3.571509763626191e+19 258
33 871 0.8 223 8.15453324053643e+20 8.580453075674726e+16 262
33 871 0.8 224 1.5890376817529782e+21 1.2879692962052962e+17 262
33 871 0.8 225 7.35583055308671e+21 2.625879731247626e+18 263
33 871 0.8 226 4.0124012160698496e+27 2.1423975524287531e+24 257
33 871 0.8 227 1.0392461145125296e+26 8.534199927364941e+22 258
33 871 0.8 228 3.803172495037179e+24 6.711910287788299e+20 258
33 871 0.8 229 1.4441506398382525e+26 7.213093869304098e+22 257
33 871 0.8 230 8.730344805725648e+23 1.1915423388190956e+20 260
33 871 0.8 231 7.95076064016547e+22 3.711318175260205e+19 260
33 871 0.8 232 5.848687735704847e+24 5.065132127164444e+21 261
33 871 0.8 233 2.30088584995975e+22 2.668664853368442e+18 261
33 871 0.8 234 8.297393826258954e+22 4.525150459485487e+18 256
33 871 0.8 235 5.058832989181325e+24 1.3669575823458508e+21 260
33 871 0.8 236 5.072411297484302e+21 1.423287748782981e+18 262
33 871 0.8 237 5.37850106109881e+22 9.218158378856415e+17 260
33 871 0.8 238 5.893113065998795e+24 1.4600095436979212e+21 259
33 871 0.8 239 1.1281728449958268e+25 3.5746421579446244e+21 260
33 871 0.8 240 4.217287170357614e+20 2.5259300854102426e+17 264
33 871 0.8 241 3.24980942896334e+21 5.837152630928947e+17 260
33 871 0.8 242 2.6934930953006904e+26 1.779658867845774e+23 257
33 871 0.8 243 2.0489003038869867e+25 1.9533661616378913e+22 259
33 871 0.8 244 4.232892257865308e+17 32749047816192.0 264
33 871 0.8 245 3.80339847638953e+16 7996245368832.0 264
33 871 0.8 246 4.460609338630953e+20 6.31531949211648e+16 262
33 871 0.8 247 2.570918638116367e+22 7.343088154596311e+18 263
33 871 0.8 248 2.077211973430748e+22 1.1458596118673089e+19 262
33 871 0.8 249 1.250583267475662e+21 1.4758233968314368e+17 259
33 871 0.8 250 7.597881512183421e+28 2.7362985735060705e+25 256
33 871 0.8 251 8.962301048416916e+21 2.508988074295296e+16 260
33 871 0.8 252 7.438033909456707e+26 5.119110648962413e+23 259
33 871 0.8 253 1.7671432942975304e+22 3.5808791187551964e+18 258
33 871 0.8 254 1.297612838851004e+22 2.7415469526121312e+17 260
33 871 0.8 255 4.333843411549276e+20 1.23775086403584e+16 266
33 871 0.8 256 3.906965575886319e+25 1.6051833417432824e+22 257
33 871 0.8 257 6.631171373406816e+20 4.120068254352768e+17 263
33 871 0.8 258 2.3293601811392396e+24 1.5075785286891916e+21 262
33 871 0.8 259 1.4089176540382158e+25 2.2104350057981778e+20 256
33 871 0.8 260 4.282450655275984e+21 1.8186917815310746e+18 261
33 871 0.8 261 5.4898359057829335e+25 2.182509203255436e+22 259
33 871 0.8 262 3.0494914735412557e+20 3.631020706658304e+16 260
33 871 0.8 263 8.921036265725015e+23 1.6291385390090095e+19 256
33 871 0.8 264 7.281961991344647e+28 4.823740419450379e+25 261
33 871 0.8 265 2.5548355462104173e+26 1.105945016817105e+23 260
33 871 0.8 266 1.4405736833902188e+21 1.0201226323968e+16 261
33 871 0.8 267 7.1500596402718845e+22 5.303017169917379e+18 260
33 871 0.8 268 2.016976530589878e+27 1.357270844085749e+24 259
33 871 0.8 269 2.0086888832740418e+24 3.8827063649003346e+20 259
33 871 0.8 270 8.350614775264379e+20 3.771323122043952e+17 260
33 871 0.8 271 1.9852430101527614e+22 4.552593851991257e+18 261
33 871 0.8 272 5.230173261688965e+23 2.975092915690141e+20 262
33 871 0.8 273 2.444338467941527e+22 4.931923099118631e+18 262
33 871 0.8 274 2.6274706711016754e+24 1.2918560279024813e+21 260
33 871 0.8 275 4.2967414821714e+25 3.481763550479069e+22 260
33 871 0.8 276 2.5191176159035207e+22 2.0328826721301504e+17 263
33 871 0.8 277 3.542390198125421e+25 2.026880498452318e+22 259
33 871 0.8 278 6.257424515473016e+24 2.4086129966868804e+21 261
33 871 0.8 279 8.342016450964024e+23 2.6487876310990848e+17 259
33 871 0.8 280 6.572175808353832e+28 1.6645907193319933e+25 258
33 871 0.8 281 1.181230333088958e+22 1.770808755794996e+18 262
33 871 0.8 282 7.016737532117133e+25 1.5071680558792704e+17 258
33 871 0.8 283 1.0488448456563891e+17 10550753982720.0 266
33 871 0.8 284 6.486692240318871e+21 1.4779860161909484e+18 260
33 871 0.8 285 3.815770404310957e+20 2.205738746236109e+16 263
33 871 0.8 286 2.396139414670585e+21 8.9652425854464e+16 262
33 871 0.8 287 1.958383168150627e+21 7.780949307957197e+17 261
33 871 0.8 288 2.4853484675906514e+21 1.25011134480384e+16 259
33 871 0.8 289 6.629579369385096e+24 8.238447230586639e+19 259
33 871 0.8 290 1.0309004709027054e+24 8.607160171119477e+20 263
33 871 0.8 291 1.384021906793394e+25 8.060517851147822e+21 261
33 871 0.8 292 1.1281492129522558e+27 5.48817359143905e+23 260
33 871 0.8 293 6.911401946792205e+20 2.5109428979397427e+17 260
33 871 0.8 294 9.435147209048639e+23 1.826147122939371e+20 262
33 871 0.8 295 1.1913276355180597e+24 3.232250294105434e+20 263
33 871 0.8 296 1.3460850827306801e+23 3.687564798456411e+19 261
33 871 0.8 297 4.5650110792498156e+24 4.1945644811816064e+18 261
33 871 0.8 298 2.2498393066135604e+23 1.5038572390594875e+20 263
33 871 0.8 299 1.2711848834547664e+25 4.711455360347556e+21 259
33 871 0.8 300 1.2685096385853342e+25 2.7803591722574807e+18 259
33 871 0.8 301 3.2216419626492127e+24 1.364964181440336e+21 257
33 871 0.8 302 9.727007041228626e+24 7.038450177579563e+21 258
33 871 0.8 303 3.18733539532161e+22 3.2107106202113434e+18 259
33 871 0.8 304 2.4986380195467513e+22 1.6242127708311114e+19 263
33 871 0.8 305 9.266257435765156e+17 87734261514240.0 264
33 871 0.8 306 9.310385855020846e+26 4.641863324225038e+23 258
33 871 0.8 307 2.031815433989495e+26 1.3058913792939347e+23 261
33 871 0.8 308 4.6508190718323287e+24 3.7307902769178624e+18 258
33 871 0.8 309 8.868503611793452e+24 6.297857493198086e+21 260
33 871 0.8 310 1.624674773112222e+24 1.0459700962580275e+18 259
33 871 0.8 311 4.764061953085734e+21 1.809925843309125e+18 260
33 871 0.8 312 4.286985467485082e+22 1.5980247473158863e+19 259
33 871 0.8 313 1.9160057233988363e+21 2.779379627693138e+17 261
33 871 0.8 314 6.90843702850468e+21 2.427327685006848e+16 259
33 871 0.8 315 1.0798411071276454e+22 2.10176275000832e+17 257
33 871 0.8 316 6.827187290662758e+27 2.4632995373185296e+23 259
33 871 0.8 317 2.4068827811750963e+20 1.1448620061032448e+16 260
33 871 0.8 318 2.702334993191423e+24 1.1058607678387061e+21 263
33 871 0.8 319 6.995093353837667e+17 53031505075200.0 260
33 871 0.8 320 6.207978961081406e+23 4.803236272220406e+18 260
33 871 0.8 321 1.8437332320073551e+18 782582084444160.0 263
33 871 0.8 322 1.7165483129985303e+23 1.9064200944915505e+18 259
33 871 0.8 323 6.931767726231357e+20 4.315650566602752e+16 263
33 871 0.8 324 9.561884640475583e+23 4.197728549287011e+20 259
33 871 0.8 325 9.381742829238765e+25 3.0973268345166286e+21 257
33 871 0.8 326 2.0875370063317664e+25 5.208082541899776e+17 259
33 871 0.8 327 2.3829765617292115e+23 5.0335679367232455e+19 258
33 871 0.8 328 2.2929798317315108e+21 4.7014507686150144e+17 262
33 871 0.8 329 1.8641577253774872e+21 2.3582966255923248e+17 261
33 871 0.8 330 9.315830068089708e+17 22251679672320.0 261
33 871 0.8 331 1.8090943084918914e+24 1.1083281831843597e+21 265
33 871 0.8 332 6.856443312072972e+22 2.7849908883266847e+19 261
33 871 0.8 333 3.217138708015401e+20 2.1234782460068352e+17 265
33 871 0.8 334 1.1015553786076081e+23 6.761596341111935e+19 262
33 871 0.8 335 2.4092581282399773e+23 3.0088355894032105e+19 258
33 871 0.8 336 7.053263126136593e+22 2.150738484859699e+16 260
33 871 0.8 337 335817666126432.0 23474126592.0 266
33 871 0.8 338 3.0761467821131586e+23 1.5515623065678266e+20 261
33 871 0.8 339 2.1671647044183893e+25 1.044548060577089e+22 258
33 871 0.8 340 7.712219168770073e+23 4.0846267995745065e+20 260
33 871 0.8 341 1.4550552861785003e+24 4.62341831355412e+20 259
33 871 0.8 342 1.3529689467838962e+20 340773771018240.0 259
33 871 0.8 343 1.2702542984286614e+19 165948632478720.0 264
33 871 0.8 344 1.0199661586691534e+25 3.025780542672042e+20 260
33 871 0.8 345 3.9517173977389405e+24 8.102259681982533e+19 258
33 871 0.8 346 5.747019459191151e+23 2.4746016669278975e+20 260
33 871 0.8 347 2.2012500314440086e+22 1.5250953134389174e+19 263
33 871 0.8 348 6.113995854518707e+21 1.0749277161013248e+17 261
33 871 0.8 349 1.0330193629478337e+23 3.6184408627820544e+19 262
33 871 0.8 350 3.4799245867355545e+21 1844461239312384.0 258
33 871 0.8 351 9.861841459481191e+21 4.1142358172043694e+18 263
33 871 0.8 352 3.6357080677476834e+20 1.2517434586550477e+17 261
33 871 0.8 353 1.6805535272723871e+22 1.9744428896761853e+18 261
33 871 0.8 354 3.6597593719141637e+24 1.795411649510289e+20 259
33 871 0.8 355 5.605989186080494e+19 2414989936558080.0 259
33 871 0.8 356 1.1550895056815186e+23 4.7670144947929915e+19 262
33 871 0.8 357 6.855881720206812e+25 1.8580284987663276e+22 259
33 871 0.8 358 1.832583291038101e+22 3.5305516721095557e+18 260
33 871 0.8 359 5.083379781377716e+18 800709127372800.0 263
33 871 0.8 360 1.1632757577578541e+22 4.831591203983923e+18 262
33 871 0.8 361 1.704788945130839e+18 732822451167744.0 266
33 871 0.8 362 1.3598391013111468e+27 5.8331120071833805e+22 257
33 871 0.8 363 2.539177243344892e+21 1.3440173400815616e+18 264
33 871 0.8 364 9.926643153008963e+28 1.039689306436854e+26 259
33 871 0.8 365 9.091681388517618e+21 3.514992985943853e+18 261
33 871 0.8 366 9.284950225996888e+22 2.3984206154573414e+19 261
33 871 0.8 367 1.1378539841593651e+26 2.0998961313924946e+20 259
33 871 0.8 368 1.2810138608088835e+25 4.0233364508934013e+21 260
33 871 0.8 369 1.2508974866214592e+24 5.7717529895856734e+20 262
33 871 0.8 370 3.1671071252811975e+22 1.70770321071983e+19 264
33 871 0.8 371 1.9404145611513533e+24 1.6219825546300827e+20 261
33 871 0.8 372 3.277307927856688e+25 7.568522292937069e+21 260
33 871 0.8 373 4.46458177848889e+23 7.510843550197108e+19 259
33 871 0.8 374 1.2923165518653314e+23 8.137944515439085e+19 259
33 871 0.8 375 6.174375189390587e+19 1821466165248.0 261
33 871 0.8 376 4.28049868304723e+20 1.5870936643043328e+17 264
33 871 0.8 377 2.252844468264164e+20 1.5629371983525312e+17 264
33 871 0.8 378 7.448919944244331e+22 1.3728591701772337e+19 263
33 871 0.8 379 2.2551704615613962e+23 3.7501862490371916e+19 263
33 871 0.8 380 3.683067144480039e+18 1847131565654016.0 266
33 871 0.8 381 1.1720901043590939e+24 5.446506826297371e+20 261
33 871 0.8 382 4.0236350988848427e+21 1.885345163200512e+17 262
33 871 0.8 383 3.734346823573582e+21 8.897783963636736e+17 262
33 871 0.8 384 1.2207409867775433e+25 7.773943404966543e+18 262
33 871 0.8 385 3.572439704960453e+18 1610440768290816.0 263
33 871 0.8 386 1.0446040751788738e+25 9.426154905446023e+21 259
33 871 0.8 387 4.632469391772456e+21 2672547125760000.0 260
33 871 0.8 388 1.1519041767469039e+26 1.4571947640133142e+22 258
33 871 0.8 389 6.632408814966455e+21 1.5615014190999552e+18 261
33 871 0.8 390 6.6499065323500425e+22 1.4657384617804431e+19 260
33 871 0.8 391 1.4312293867053987e+21 1.47601721173824e+17 262
33 871 0.8 392 8.466909272758714e+22 6.340147694834275e+19 262
33 871 0.8 393 5.674035234329478e+21 6.817896174958019e+17 262
33 871 0.8 394 5.602559153484744e+25 4.559546724902328e+22 260
33 871 0.8 395 1.0725650104948394e+23 5.44057591709856e+16 259
33 871 0.8 396 8.568395671463575e+24 1.8106842030724895e+21 258
33 871 0.8 397 1.351407819287868e+25 2.75953060196052e+20 259
33 871 0.8 398 5.219643116256231e+23 1.6503162867472343e+18 261
33 871 0.8 399 1.4028612290939383e+27 5.816448251197194e+19 259
33 871 0.8 400 1.7457153778064522e+25 1.0818023054586742e+22 260
33 871 0.8 401 9.602931085770662e+21 1.0646194581504e+17 260
33 871 0.8 402 4.720964825954163e+25 5.44296168259569e+21 262
33 871 0.8 403 5.034600985368002e+24 1.7230072291250256e+21 263
33 871 0.8 404 1.7818505721512677e+19 1.2940950645504e+16 265
