L N d seed D_(MIS-1) D_MIS MIS
19 289 0.8 60 75272181948 55571616 88
19 289 0.8 61 43025257379934 152380562040 87
19 289 0.8 62 2135687598878 5352157564 88
19 289 0.8 63 17893964760 777600 88
19 289 0.8 64 552836384 1572480 91
19 289 0.8 65 425848859199 938350364 88
19 289 0.8 66 48345066 46332 91
19 289 0.8 67 1715875328 4534176 91
19 289 0.8 68 595319796160 2574205440 89
19 289 0.8 69 3223555858 1162584 87
19 289 0.8 70 127013192374 410864276 90
19 289 0.8 71 3140227200 8611840 90
19 289 0.8 72 328475195104 974747796 88
19 289 0.8 73 32431984272 46512000 90
19 289 0.8 74 163276628532 648481560 88
19 289 0.8 75 1741661448 2006080 89
19 289 0.8 76 22298260082304 97193060928 88
19 289 0.8 77 4723844490 15399000 89
19 289 0.8 78 173194069504 574187520 88
19 289 0.8 79 1523502543568 4551502484 87
19 289 0.8 80 12188388082 10895040 88
19 289 0.8 81 47562445776 153087936 90
19 289 0.8 82 3460397424 4359488 88
19 289 0.8 83 5036487948 8290344 90
19 289 0.8 84 417283096431 1428952482 89
19 289 0.8 85 4086631728 2367360 89
19 289 0.8 86 1262569980 710640 88
19 289 0.8 87 3328968742 7853444 88
19 289 0.8 88 2987858364 8697120 91
19 289 0.8 89 9155377687054 30030518160 87
19 289 0.8 90 984875628646 4337506905 89
19 289 0.8 91 5164416570 8409900 88
19 289 0.8 92 7759630352 19091904 90
19 289 0.8 93 4668449404140 4457240544 86
19 289 0.8 94 6259231811760 21255656832 88
19 289 0.8 95 46362358036 148131648 90
19 289 0.8 96 664273377 1310128 90
19 289 0.8 97 106350368224 377952672 90
19 289 0.8 98 1943068512 3054528 89
19 289 0.8 99 6605248784 12248064 90
19 289 0.8 100 33425472335888 108907962768 87
19 289 0.8 101 5842246152 15782736 90
19 289 0.8 102 28199961420 43932784 87
19 289 0.8 103 1534901240978 6351708096 89
19 289 0.8 104 1608646256 1959936 88
19 289 0.8 105 88903796184 127765056 88
19 289 0.8 106 364311980 221760 89
19 289 0.8 107 97688190452 403515640 89
19 289 0.8 108 65379847971 166188582 89
19 289 0.8 109 10249134264 32962176 90
19 289 0.8 110 2782838830024 8514161808 87
19 289 0.8 111 1106732045536 4190303232 89
19 289 0.8 112 18723100 23040 92
19 289 0.8 113 25210252888 87578400 89
19 289 0.8 114 50036832 100224 92
19 289 0.8 115 44116293288 135622368 89
19 289 0.8 116 11232847098 11379600 87
19 289 0.8 117 4734553056 2745792 88
19 289 0.8 118 67266950 110068 91
19 289 0.8 119 1571587968 2949120 90
19 289 0.8 120 84537026142 119882256 87
19 289 0.8 121 1156997620671 4598586756 89
19 289 0.8 122 615933020020 2149535232 89
19 289 0.8 123 72970050156 123906752 89
19 289 0.8 124 2351161680 449280 90
19 289 0.8 125 30398048092 21830688 91
19 289 0.8 126 54467168 19200 88
19 289 0.8 127 24719522915 71547483 89
19 289 0.8 128 10332544 6144 91
19 289 0.8 129 8818710948 5114880 89
19 289 0.8 130 91752239125624 144083163328 86
19 289 0.8 131 20036687850 59351292 89
19 289 0.8 132 21884046336 79824480 89
19 289 0.8 133 69137422752 150295456 88
19 289 0.8 134 14977518400 17472000 88
19 289 0.8 135 15538290960 39312000 90
19 289 0.8 136 8923852544 30095360 90
19 289 0.8 137 2238287422734 9747350040 90
19 289 0.8 138 144448737456 514271744 89
19 289 0.8 139 317795727264 103753600 88
19 289 0.8 140 2480289840 3939840 89
19 289 0.8 141 160262220918 557937720 89
19 289 0.8 142 374320776 657008 89
19 289 0.8 143 31278055136 24366720 88
19 289 0.8 144 192000048 141120 89
19 289 0.8 145 57583928 172020 92
19 289 0.8 146 212587308 467712 90
19 289 0.8 147 37130322343610 112667893152 88
19 289 0.8 148 763009056 22400 88
19 289 0.8 149 19687348068 50616528 90
19 289 0.8 150 24040697440 92022608 90
19 289 0.8 151 339267349554 574354800 86
19 289 0.8 152 9707796 14112 91
19 289 0.8 153 35603024 108288 91
19 289 0.8 154 2633517686 10348380 92
19 289 0.8 155 28000020 58968 90
19 289 0.8 156 1695657490148 4146408000 89
19 289 0.8 157 208072400 412224 89
19 289 0.8 158 994567110 2808000 90
19 289 0.8 159 1068102774664 2985804360 87
19 289 0.8 160 593846242 1862276 90
19 289 0.8 161 23922239138008 57273648192 87
19 289 0.8 162 162368104 540 91
19 289 0.8 163 633973385376 1807283456 88
19 289 0.8 164 2974632728 8009280 88
19 289 0.8 165 788009480720 2499840 87
19 289 0.8 166 4763909304 8255520 90
19 289 0.8 167 11722687696 43947944 89
19 289 0.8 168 34698973356 107476272 90
19 289 0.8 169 33389309990 44906840 88
19 289 0.8 170 197115614392 418198448 88
19 289 0.8 171 34137377592 3690120 90
19 289 0.8 172 4323213440 11106816 90
19 289 0.8 173 47200268958 171016020 90
19 289 0.8 174 4154102992 4003776 90
19 289 0.8 175 386680520960 1328137216 88
19 289 0.8 176 8518822676 32012784 91
19 289 0.8 177 266694008 519936 90
19 289 0.8 178 248399900575898 1124770691460 87
19 289 0.8 179 68094294 64312 91
19 289 0.8 180 5948499932 7140320 89
19 289 0.8 181 1878491888 295680 88
19 289 0.8 182 40302969664 9346560 88
19 289 0.8 183 3247103104 9830256 90
19 289 0.8 184 71075857508 227066400 89
19 289 0.8 185 3191463504 3919104 89
19 289 0.8 186 2107813457568 4500528800 88
19 289 0.8 187 5506788698 16023500 89
19 289 0.8 188 41406839498 160798400 90
19 289 0.8 189 16736527212 50957280 91
19 289 0.8 190 2943676653104 11274773288 88
19 289 0.8 191 24955030 4200 90
19 289 0.8 192 984223917117 3812761643 89
19 289 0.8 193 972974799776 3308397192 87
19 289 0.8 194 2356877496 4216800 90
19 289 0.8 195 5811129489672 22042750392 88
19 289 0.8 196 31456505663200 136281664640 88
19 289 0.8 197 2078958816 1741824 88
19 289 0.8 198 177856719628060 699516583360 88
19 289 0.8 199 48315645764 178134816 89
19 289 0.8 200 10055022 18928 92
19 289 0.8 201 2618851344 2471040 90
19 289 0.8 202 21859467510 60117144 89
19 289 0.8 203 143761774172 267011136 88
19 289 0.8 204 2222297126784 6505788632 87
19 289 0.8 205 44365648 110384 92
19 289 0.8 206 16388471300 29331456 88
19 289 0.8 207 997176840 3953664 92
19 289 0.8 208 548290398 1518300 91
19 289 0.8 209 52427039592 179917152 89
19 289 0.8 210 91355623756 229803600 89
19 289 0.8 211 5650869994 15085488 88
19 289 0.8 212 52794336 138240 92
19 289 0.8 213 22256277548 83661594 92
19 289 0.8 214 2682981379288 269129376 86
19 289 0.8 215 18038180286 48083268 89
19 289 0.8 216 3312629880 3581640 88
19 289 0.8 217 22944443 36042 89
19 289 0.8 218 1799270551524 5590089120 88
19 289 0.8 219 16196738184 59696352 91
19 289 0.8 220 14253587782826 62584764560 87
19 289 0.8 221 634700472 1419768 89
19 289 0.8 222 64201126672 183959328 88
19 289 0.8 223 8711995688 22403760 90
19 289 0.8 224 23917953215 39448332 89
19 289 0.8 225 149941331040 340061760 89
19 289 0.8 226 1339050696666 2510158384 88
19 289 0.8 227 1774472680052 5869564420 88
19 289 0.8 228 74553462776 233250368 90
19 289 0.8 229 42679287984 141270000 90
19 289 0.8 230 1659639016120 3197210688 87
19 289 0.8 231 3534443712 7480512 88
19 289 0.8 232 2200542764 2766096 89
19 289 0.8 233 202951332876 734454336 89
19 289 0.8 234 3177540480 8474816 88
19 289 0.8 235 336881785088 1142326400 89
19 289 0.8 236 5376974928653 10466303982 85
19 289 0.8 237 4810656462 6406272 87
19 289 0.8 238 63951906028 32387040 88
19 289 0.8 239 3166457556 6262992 89
19 289 0.8 240 21081432 60096 93
19 289 0.8 241 531105844 735840 90
19 289 0.8 242 125434426118 371201600 89
19 289 0.8 243 18204064 48256 90
19 289 0.8 244 2523116856684 8853580512 88
19 289 0.8 245 894411936 1857024 89
19 289 0.8 246 7784648 1600 91
19 289 0.8 247 18769911180 14314944 87
19 289 0.8 248 2424737980 6131808 89
19 289 0.8 249 10766037996 12863952 89
19 289 0.8 250 188737612784 527089024 89
19 289 0.8 251 250706285364 594380088 89
19 289 0.8 252 43493145400 145775136 87
19 289 0.8 253 80253344 193536 92
19 289 0.8 254 32699714486 100315180 89
19 289 0.8 255 288117336 231336 90
19 289 0.8 256 3253969520 5503200 90
19 289 0.8 257 164198220144 554375808 88
19 289 0.8 258 4711020138875 6276966498 86
19 289 0.8 259 1520437086 4209696 88
19 289 0.8 260 4710554315910 21596138508 89
19 289 0.8 261 4876675254 958320 89
19 289 0.8 262 40554644824 33696288 91
19 289 0.8 263 26367625720 9551520 89
19 289 0.8 264 83840985560 151991888 89
19 289 0.8 265 65899288054 173797980 89
19 289 0.8 266 88722666 256464 90
19 289 0.8 267 29816248870 80614080 89
19 289 0.8 268 6678874463280 31050993772 89
19 289 0.8 269 1706906536506 5545476536 86
19 289 0.8 270 1722333184 7526400 90
19 289 0.8 271 12099719892 32728140 90
19 289 0.8 272 349221380232 298616544 88
19 289 0.8 273 1420990389838 3895336588 87
19 289 0.8 274 17442946541982 44475435648 86
19 289 0.8 275 329166728 1047300 91
19 289 0.8 276 594446302 1199268 90
19 289 0.8 277 409186903660 886611432 87
19 289 0.8 278 3355296 5832 93
19 289 0.8 279 1094396182 1420824 90
19 289 0.8 280 22318752438 79192276 90
19 289 0.8 281 77343102 113400 90
19 289 0.8 282 67240011618 96051888 86
19 289 0.8 283 137618688 184320 90
19 289 0.8 284 44396728 54648 90
19 289 0.8 285 198674949588 310499168 86
19 289 0.8 286 8933069388 11550276 88
19 289 0.8 287 5176384144 6537984 89
19 289 0.8 288 551083611095 1901815413 88
19 289 0.8 289 58343538196 81705000 88
19 289 0.8 290 4084007301 9177525 89
19 289 0.8 291 1189304119122 4706498124 88
19 289 0.8 292 6864755584 24701544 90
19 289 0.8 293 9514400721 36131130 88
19 289 0.8 294 327024410 759816 89
19 289 0.8 295 1591398227144 5964093632 88
19 289 0.8 296 8835506472 29574720 91
19 289 0.8 297 941121916 581728 89
19 289 0.8 298 72360576 244224 91
19 289 0.8 299 2739737280 8398080 91
19 289 0.8 300 137739146 191190 91
19 289 0.8 301 48090617464 157526160 89
19 289 0.8 302 25763319676 88425501 89
19 289 0.8 303 52174031320 153403080 90
19 289 0.8 304 319230937322 266010576 87
19 289 0.8 305 109388052 258552 90
19 289 0.8 306 2515408544798 8204266600 88
19 289 0.8 307 2716928986 2005304 90
19 289 0.8 308 2540442100 4230800 89
19 289 0.8 309 31930620416 22454272 88
19 289 0.8 310 5680521672 2266992 89
19 289 0.8 311 15343844816 46005120 89
19 289 0.8 312 243794412136 156365964 88
19 289 0.8 313 102930692908 87753472 87
19 289 0.8 314 1320153446 2352492 89
19 289 0.8 315 572561790891 2031977808 88
19 289 0.8 316 5508942810418 18534852738 86
19 289 0.8 317 15828629462122 59661381642 88
19 289 0.8 318 133833273268 350338656 88
19 289 0.8 319 68517496 211200 92
19 289 0.8 320 39862195120 63893760 91
19 289 0.8 321 126021505894 292371100 89
19 289 0.8 322 2083266040 4665312 89
19 289 0.8 323 9343677710 29735384 90
19 289 0.8 324 15843137032 35079936 88
19 289 0.8 325 7446579696 24537600 89
19 289 0.8 326 62488529088 196702416 89
19 289 0.8 327 12842682384 1843968 87
19 289 0.8 328 3820817512808 16873603488 89
19 289 0.8 329 11188497078 24846696 88
19 289 0.8 330 337399008 709248 90
19 289 0.8 331 29302176625 89795118 90
19 289 0.8 332 551881056 1589920 92
19 289 0.8 333 18159215412 23453568 89
19 289 0.8 334 13314165936 29875632 88
19 289 0.8 335 96918828556 22689776 87
19 289 0.8 336 17715506112 47831040 87
19 289 0.8 337 52986302883 26695980 87
19 289 0.8 338 8002355053634 28534623060 86
19 289 0.8 339 13942193048 3070080 89
19 289 0.8 340 78839351574 82425200 88
19 289 0.8 341 3953814784 10371984 88
19 289 0.8 342 3378855754738 9909678800 87
19 289 0.8 343 1916636638264 2186539424 88
19 289 0.8 344 14800966 5520 88
19 289 0.8 345 3495030444 10548704 91
19 289 0.8 346 146932091202 370725792 88
19 289 0.8 347 1272012477800 4286911540 88
19 289 0.8 348 18338638976 51669504 89
19 289 0.8 349 19951683074 56499600 89
19 289 0.8 350 2088212265 1749872 89
19 289 0.8 351 568266084 932960 90
19 289 0.8 352 13526412318 26519472 88
19 289 0.8 353 16079399892 21519432 89
19 289 0.8 354 195106522 487320 91
19 289 0.8 355 959193445672 1406239088 86
19 289 0.8 356 941899824 1702528 91
19 289 0.8 357 252496176736 949825536 88
19 289 0.8 358 23378078816 61223552 87
19 289 0.8 359 1121768942384 3217209840 88
19 289 0.8 360 453338300 516936 89
19 289 0.8 361 2313376277000 1893371424 88
19 289 0.8 362 1319667523744 202639080 88
19 289 0.8 363 1358491475440 3813868512 87
19 289 0.8 364 2528200912 5503728 90
19 289 0.8 365 369611458 802152 92
19 289 0.8 366 14534095756 10579968 88
19 289 0.8 367 16359654048 47335680 89
19 289 0.8 368 165040048 282240 90
19 289 0.8 369 19092209972 54333700 90
19 289 0.8 370 132680395642 321473696 87
19 289 0.8 371 1695053158 4978848 91
19 289 0.8 372 155587248 103680 88
19 289 0.8 373 13997070805624 9672833280 87
19 289 0.8 374 91317345147 68036508 89
19 289 0.8 375 247739802107 915207714 88
19 289 0.8 376 531873615500 15213888 88
19 289 0.8 377 8627705998 12488684 88
19 289 0.8 378 460440 192 90
19 289 0.8 379 11493954678980 32494234656 87
19 289 0.8 380 66087144 187480 91
19 289 0.8 381 77355108 144000 91
19 289 0.8 382 23274752056 31736416 87
19 289 0.8 383 80353728 165888 90
19 289 0.8 384 2515408778 2845440 90
19 289 0.8 385 253222526168 896195520 90
19 289 0.8 386 52622285768 146880576 88
19 289 0.8 387 2695688920 9180960 92
19 289 0.8 388 2089523956770 8541014904 89
19 289 0.8 389 101382818352 378236928 90
19 289 0.8 390 1030300961472 1878463872 88
19 289 0.8 391 29835148896 89286540 89
19 289 0.8 392 139153131 453924 91
19 289 0.8 393 40167048408 53406600 89
19 289 0.8 394 7080434240 11482776 89
19 289 0.8 395 83903497812 184834872 89
19 289 0.8 396 2576960928 7193472 90
19 289 0.8 397 41433848 44544 90
19 289 0.8 398 3321009145104 7731185760 87
19 289 0.8 399 72881683993588 321951050352 87
19 289 0.8 400 1155112700634 3174085656 87
19 289 0.8 401 14841788086128 14858804608 86
19 289 0.8 402 492822989422 1703130360 88
19 289 0.8 403 122415280016 25306632 87
19 289 0.8 404 76234958197 192322314 88
19 289 0.8 405 117956382170 295025760 88
19 289 0.8 406 12104628924 38650176 90
19 289 0.8 407 257829194272 206874112 88
19 289 0.8 408 261064880 208000 90
19 289 0.8 409 282574454230 648604614 88
19 289 0.8 410 800336228704 245635200 87
19 289 0.8 411 42486772956 89297100 89
19 289 0.8 412 102613472 38560 89
19 289 0.8 413 1545388386 2180784 90
19 289 0.8 414 6512854488 9298080 89
19 289 0.8 415 349032287160 213227004 89
19 289 0.8 416 23417699856 87402432 88
19 289 0.8 417 7577400924 15566208 89
19 289 0.8 418 8752530248 28680560 90
19 289 0.8 419 131064290724 248606280 88
19 289 0.8 420 1913051616 6511680 90
19 289 0.8 421 522781824 43776 89
19 289 0.8 422 122493839846 424105260 90
19 289 0.8 423 127453821 166374 91
19 289 0.8 424 173076808888 516760680 89
19 289 0.8 425 1656388716914 5518900680 88
19 289 0.8 426 359403020 1034112 90
19 289 0.8 427 3515300452 2469846 89
19 289 0.8 428 208530096 580608 92
19 289 0.8 429 24775412 41640 91
19 289 0.8 430 1168576604056 4862714448 89
19 289 0.8 431 61566895404 144261972 89
19 289 0.8 432 38190457952 121614336 90
19 289 0.8 433 59499460304 163238400 89
19 289 0.8 434 2275656 3696 90
19 289 0.8 435 742481214 714750 90
19 289 0.8 436 3665509694 11907000 91
19 289 0.8 437 3296004907832 10194680480 87
19 289 0.8 438 36430253020 86571664 89
19 289 0.8 439 281459052156 841505368 89
19 289 0.8 440 722329425491 2686576722 89
19 289 0.8 441 2345896460 2280728 87
19 289 0.8 442 20754854776 25147584 88
19 289 0.8 443 92301135286 246410616 88
19 289 0.8 444 339307971420 892451520 88
19 289 0.8 445 1368674672 1841664 90
19 289 0.8 446 1602269929280 3576560640 87
19 289 0.8 447 1095880162 3414528 90
19 289 0.8 448 436647037104 1478479872 89
19 289 0.8 449 2878550924448 9299163624 87
19 289 0.8 450 4028288657 13481088 89
19 289 0.8 451 194137684032 470606136 87
19 289 0.8 452 276776199872 742008960 89
19 289 0.8 453 84468162020 267692448 89
19 289 0.8 454 1199554948952 5581055760 89
19 289 0.8 455 1142278368 3003840 90
19 289 0.8 456 378802096 1051200 90
19 289 0.8 457 2916928 4480 91
19 289 0.8 458 130676092008 422805024 86
19 289 0.8 459 58480482370 156966520 89
19 289 0.8 460 51793044480 164050272 90
19 289 0.8 461 62227802128 192748992 89
19 289 0.8 462 4949917280332 15728293248 88
19 289 0.8 463 980463590328 3214847232 87
19 289 0.8 464 992230848 1835136 90
19 289 0.8 465 1135446620 3105280 89
19 289 0.8 466 1048821731712 652681096 88
19 289 0.8 467 200739415028 582709707 87
19 289 0.8 468 262447040 490752 90
19 289 0.8 469 1187438702059 4143497760 88
19 289 0.8 470 1302429552 3425976 89
19 289 0.8 471 76479891360 270116352 90
19 289 0.8 472 953241799838 3314435400 88
19 289 0.8 473 1071271800 3369600 90
19 289 0.8 474 69505933904 117177600 88
19 289 0.8 475 4897412828 18033840 90
19 289 0.8 476 10620792346193 22773297558 87
19 289 0.8 477 702993956554 1480108704 86
19 289 0.8 478 638973368 340992 88
19 289 0.8 479 19447453744 20527144 89
19 289 0.8 480 13914554160 47650680 89
19 289 0.8 481 386701634642 1386877188 89
19 289 0.8 482 11260226556 23133984 88
19 289 0.8 483 11574144724690 39350724552 88
19 289 0.8 484 81999502612 107409736 89
19 289 0.8 485 43563642594644 168782098992 86
19 289 0.8 486 74866017272720 268783711296 86
19 289 0.8 487 599580310192 1755498688 87
19 289 0.8 488 37324670944 125287808 89
19 289 0.8 489 1682689230928 3606645600 88
19 289 0.8 490 245142348 530488 90
19 289 0.8 491 3705176550 844656 89
19 289 0.8 492 884305189072 3437015360 89
19 289 0.8 493 314999400800 851398400 89
19 289 0.8 494 4014856512 2242080 88
19 289 0.8 495 2978909862 3096576 87
19 289 0.8 496 608469476 1956156 91
19 289 0.8 497 2052872175774 8843028880 88
19 289 0.8 498 340204220500 1092380400 89
19 289 0.8 499 303561892448 1009920615 87
19 289 0.8 500 2579923860 7348040 89
19 289 0.8 501 5.8416092e7 14220.0 90
19 289 0.8 502 8.48645528387e11 2.861116e9 88
19 289 0.8 503 1.1353687405782e13 2.4311312104e10 86
19 289 0.8 504 6.24078e9 1.98496e6 87
19 289 0.8 505 3.211604336e9 420480.0 88
19 289 0.8 506 2.9801641396e10 3.722064e7 87
19 289 0.8 507 1.918993093104e12 6.560496672e9 88
19 289 0.8 508 4.7465296086e11 1.6548732e9 88
19 289 0.8 509 5.18991001644e12 4.75465964e9 87
19 289 0.8 510 4.958628674e9 1.2520872e7 91
19 289 0.8 511 2.4187171846e12 8.255487808e9 87
19 289 0.8 512 8.771697984e9 2.634624e7 88
19 289 0.8 513 1.5143120528e10 5.3116416e7 90
19 289 0.8 514 2.1225048816e10 6.0646272e7 90
19 289 0.8 515 9.2078018924e10 3.26606832e8 90
19 289 0.8 516 1.918463795148e12 7.785805104e9 88
19 289 0.8 517 7.1548254172348e13 1.3458216912e11 85
19 289 0.8 518 7.8348732e8 250800.0 89
19 289 0.8 519 7.836312748e9 2.0709656e7 91
19 289 0.8 520 1.46187526896e11 5.02452432e8 88
19 289 0.8 521 1.7684368e7 28160.0 91
19 289 0.8 522 2.6175456128e10 6.7407984e7 89
19 289 0.8 523 7.35721550864e11 1.33553664e9 89
19 289 0.8 524 3.439140208e9 8.33472e6 90
19 289 0.8 525 9.2934737263e10 1.957464e7 87
19 289 0.8 526 4.5048701123e10 1.15937496e8 89
19 289 0.8 527 1.536125781e9 4.128708e6 92
19 289 0.8 528 9.1604142e8 2.737152e6 91
19 289 0.8 529 3.8137593428e10 1.4492448e7 89
19 289 0.8 530 2.703856448e9 4.452096e6 89
19 289 0.8 531 8.311795992e9 1.3386528e7 88
19 289 0.8 532 2.09479627952e11 4.4094528e8 89
19 289 0.8 533 4.368769992e9 1.6256448e7 90
19 289 0.8 534 2.0958439662e10 6.223788e7 89
19 289 0.8 535 5.898651174e9 2.81952e6 90
19 289 0.8 536 1.26410654672e11 4.8351842e8 90
19 289 0.8 537 3.59065032e8 684288.0 88
19 289 0.8 538 8.36906228768e11 3.219935384e9 89
19 289 0.8 539 2.47661456e8 58320.0 89
19 289 0.8 540 1.2496127224944e13 4.5814403832e10 88
19 289 0.8 541 1.0832117486292e13 2.3076148896e10 86
19 289 0.8 542 9.87697406e8 2.330224e6 91
19 289 0.8 543 2.0372936772e10 2.6020872e7 89
19 289 0.8 544 1.455476608e9 4.627968e6 92
19 289 0.8 545 5.392659936e9 5.53824e6 89
19 289 0.8 546 8.59281122e8 368676.0 89
19 289 0.8 547 1.545240816e9 596160.0 88
19 289 0.8 548 1.384202178e10 3.070224e7 91
19 289 0.8 549 1.912487192e9 3.490032e6 89
19 289 0.8 550 2.480702504e9 1.247232e6 90
19 289 0.8 551 1.692054e9 3.511776e6 89
19 289 0.8 552 1.09454575249e11 3.67023e8 89
19 289 0.8 553 4.9165666e8 1.34e6 91
19 289 0.8 554 1.888390368e10 6.230208e7 88
19 289 0.8 555 7.29111236947e12 1.64012616e10 86
19 289 0.8 556 7.5134329509e10 1.6506846e8 90
19 289 0.8 557 5.08523241688e12 1.950536352e10 87
19 289 0.8 558 1.1222488e8 13120.0 89
19 289 0.8 559 3.60008659502e11 2.00031188e8 87
19 289 0.8 560 2.1710928e7 70560.0 93
19 289 0.8 561 1.0796714604e10 2.083536e7 90
19 289 0.8 562 2.71144120888e11 3.68563296e8 88
19 289 0.8 563 1.9804328442512e13 5.3002226156e10 87
19 289 0.8 564 7.2995478e7 19476.0 91
19 289 0.8 565 3.5593795152e10 2.5691904e7 87
19 289 0.8 566 6.8959392e9 1.7286984e7 89
19 289 0.8 567 2.678936e6 2112.0 89
19 289 0.8 568 2.27745056e9 6.3504e6 89
19 289 0.8 569 2.0439495548e10 5.142852e7 89
19 289 0.8 570 4.2407190976e10 5.2150296e7 89
19 289 0.8 571 3.9800668488e10 1.35653184e8 88
19 289 0.8 572 2.069306703e9 6.04098e6 90
19 289 0.8 573 9.614864188e10 3.059616e6 88
19 289 0.8 574 2.80129336e9 9.1152e6 89
19 289 0.8 575 6.0317724e7 116568.0 91
19 289 0.8 576 5.861277714978e12 9.973399536e9 88
19 289 0.8 577 2.38965766e9 5.521168e6 90
19 289 0.8 578 7.9986093488e10 3.8019584e7 88
19 289 0.8 579 3.1318392e7 57440.0 90
19 289 0.8 580 2.917957184e9 2.30016e6 89
19 289 0.8 581 7.5368390208e10 1.24080768e8 88
19 289 0.8 582 4.12103451812e11 6.8144544e7 89
19 289 0.8 583 1.670425476e10 4.6960128e7 89
19 289 0.8 584 2.2597634442e10 2.9785896e7 87
19 289 0.8 585 1.1680888e7 21360.0 91
19 289 0.8 586 2.8853400716e10 4.4715088e7 88
19 289 0.8 587 1.4710768e7 31680.0 90
19 289 0.8 588 3.59989105647e11 8.95880178e8 88
19 289 0.8 589 1.348004743712e12 5.722995072e9 88
19 289 0.8 590 1.574590887576e12 5.778340272e9 88
19 289 0.8 591 5.848575128e10 1.0806784e8 88
19 289 0.8 592 2.677045333956e12 9.656718384e9 89
19 289 0.8 593 2.70875688e9 1.2312e6 88
19 289 0.8 594 2.58006769086e11 6.06659142e8 88
19 289 0.8 595 6.5651429519e10 1.03566486e8 89
19 289 0.8 596 4.49201066e10 1.41731392e8 89
19 289 0.8 597 1.7055472827e10 6.435837e7 91
19 289 0.8 598 1.195178274912e12 5.7339648e7 86
19 289 0.8 599 7.3802976416e10 2.0419776e8 89
19 289 0.8 600 6.1176236337e11 2.66688e8 88
19 289 0.8 601 7.63631033472e11 9.26782272e8 86
19 289 0.8 602 6.435151722612e12 1.2779903772e10 86
19 289 0.8 603 5.15632280032e11 1.550802176e9 88
19 289 0.8 604 2.33923112e8 208896.0 90
19 289 0.8 605 5.474391016e9 504840.0 88
19 289 0.8 606 6.6747783e8 1.165056e6 91
19 289 0.8 607 3.589129298e10 9.450432e7 87
19 289 0.8 608 1.190196144896e12 3.8088048e9 87
19 289 0.8 609 1.6250631428e10 6.1428192e7 90
19 289 0.8 610 7.687251943e11 2.37770148e9 89
19 289 0.8 611 1.1336223833898e14 4.85260356312e11 87
19 289 0.8 612 5.383464e6 7488.0 90
19 289 0.8 613 2.3551735e9 2.28582e6 90
19 289 0.8 614 3.95256109874e11 1.55151912e9 89
19 289 0.8 615 4.363423552415e12 1.5257488606e10 87
19 289 0.8 616 5.560047821e9 9.440056e6 89
19 289 0.8 617 3.9957463618e10 9.9968937e7 89
19 289 0.8 618 5.45609684113e11 1.518857888e9 87
19 289 0.8 619 1.36966263154e11 2.3860128e8 87
19 289 0.8 620 4.4701035e9 1.1206734e7 91
19 289 0.8 621 5.196950897552e12 1.9107952448e10 88
19 289 0.8 622 3.38734562962e11 7.35201812e8 88
