L N d seed D_(MIS-1) D_MIS MIS
23 423 0.8 52 70626840275280.0 12459259392.0 127
23 423 0.8 53 46159628122650.0 30249181296.0 125
23 423 0.8 54 1.6516665655361038e+16 10171979896608.0 126
23 423 0.8 55 1184392418721696.0 2194464849120.0 128
23 423 0.8 56 21424205449.0 20762550.0 129
23 423 0.8 57 27659993578908.0 61191103152.0 129
23 423 0.8 58 32397574320.0 18105984.0 132
23 423 0.8 59 2745634397982.0 4987409712.0 130
23 423 0.8 60 4218315408.0 6472224.0 132
23 423 0.8 61 3.0619080588664224e+16 34616249451530.0 125
23 423 0.8 62 96717023929368.0 107329560480.0 128
23 423 0.8 63 1648159652460432.0 2104642604736.0 127
23 423 0.8 64 36428099915088.0 68420495232.0 130
23 423 0.8 65 1669406931377808.0 882704443968.0 127
23 423 0.8 66 139733184376834.0 167080968192.0 129
23 423 0.8 67 276317913476352.0 476695710720.0 128
23 423 0.8 68 60487324115728.0 71291109120.0 127
23 423 0.8 69 211532891328.0 234869760.0 129
23 423 0.8 70 2694801996.0 779760.0 128
23 423 0.8 71 98277759906360.0 197951670144.0 129
23 423 0.8 72 3.835460666316511e+16 88399069424640.0 127
23 423 0.8 73 143222401057008.0 51652340352.0 127
23 423 0.8 74 88461087488.0 66716160.0 132
23 423 0.8 75 601893555717236.0 801724926096.0 128
23 423 0.8 76 2607775878116328.0 2665457545248.0 125
23 423 0.8 77 160266825592268.0 366325109568.0 130
23 423 0.8 78 23230084944960.0 17844318720.0 128
23 423 0.8 79 75744409860668.0 36925023560.0 127
23 423 0.8 80 1.4914777213326256e+16 20006861979392.0 126
23 423 0.8 81 1.602874709235678e+16 751739224320.0 126
23 423 0.8 82 2.925263572353308e+16 50687241575636.0 127
23 423 0.8 83 3181983451132.0 1656156160.0 128
23 423 0.8 84 384142417600.0 74931200.0 131
23 423 0.8 85 1121268954216.0 639908736.0 129
23 423 0.8 86 3407921293056.0 5680078848.0 130
23 423 0.8 87 26437800948.0 45904320.0 131
23 423 0.8 88 168504054345028.0 347659487616.0 128
23 423 0.8 89 10004934111744.0 20127744000.0 128
23 423 0.8 90 5183143168665146.0 10107947209248.0 128
23 423 0.8 91 16678415808.0 18714240.0 132
23 423 0.8 92 2073356878336.0 3023084160.0 128
23 423 0.8 93 11049880084890.0 14663747880.0 129
23 423 0.8 94 1.4390758706303592e+16 29324779968144.0 127
23 423 0.8 95 9446500646656.0 1928593152.0 130
23 423 0.8 96 6521008041985440.0 11037031838144.0 126
23 423 0.8 97 411779960064.0 753960960.0 131
23 423 0.8 98 22233838306004.0 21595444584.0 128
23 423 0.8 99 1.5498461972660498e+18 3384871164339696.0 127
23 423 0.8 100 7655910001468356.0 1030966518656.0 127
23 423 0.8 101 1315957461260.0 1725028368.0 130
23 423 0.8 102 315864561434604.0 312349584600.0 127
23 423 0.8 103 21193124221188.0 35412733440.0 130
23 423 0.8 104 6.694969668159489e+16 56609824869824.0 125
23 423 0.8 105 2862320968279616.0 6068352015360.0 128
23 423 0.8 106 2980864479710380.0 2526248414400.0 126
23 423 0.8 107 101625067711232.0 173107200.0 128
23 423 0.8 108 9899144052524.0 17324050800.0 129
23 423 0.8 109 15056784608352.0 8030871712.0 128
23 423 0.8 110 11038652530272.0 6998906880.0 127
23 423 0.8 111 171970640838432.0 90686822400.0 129
23 423 0.8 112 134481849312.0 65437952.0 128
23 423 0.8 113 1.390618640104312e+16 11461982962560.0 127
23 423 0.8 114 1236768750396.0 2246264784.0 131
23 423 0.8 115 3515239550377416.0 8178358933440.0 128
23 423 0.8 116 959279690528.0 833071104.0 130
23 423 0.8 117 6291995795300.0 6224286912.0 127
23 423 0.8 118 85587694136208.0 139141942884.0 128
23 423 0.8 119 7399890477504.0 12695882240.0 128
23 423 0.8 120 6594265398912.0 12959741952.0 130
23 423 0.8 121 5.2028676440245325e+17 205916313867264.0 124
23 423 0.8 122 3.2136130246438637e+17 538207501479756.0 125
23 423 0.8 123 305234689544376.0 403695366688.0 127
23 423 0.8 124 17329513018752.0 3158339040.0 129
23 423 0.8 125 488134375103619.0 445959583561.0 127
23 423 0.8 126 122128364808.0 20714400.0 130
23 423 0.8 127 4818244291944.0 3439140264.0 129
23 423 0.8 128 1.34780205496539e+16 15985127707200.0 127
23 423 0.8 129 14171100564.0 15965424.0 131
23 423 0.8 130 45930058737930.0 102425823544.0 129
23 423 0.8 131 536786427136.0 1215664128.0 130
23 423 0.8 132 1.3163810309518685e+17 362477426554872.0 129
23 423 0.8 133 360136972971468.0 874176494724.0 129
23 423 0.8 134 3416146659664.0 2834318076.0 128
23 423 0.8 135 85865205559581.0 83386230336.0 128
23 423 0.8 136 174479414131848.0 171299474560.0 129
23 423 0.8 137 347441196573904.0 5615100000.0 127
23 423 0.8 138 945124202331688.0 2355835630676.0 130
23 423 0.8 139 17160417670368.0 35542817280.0 131
23 423 0.8 140 408746766816.0 40186368.0 126
23 423 0.8 141 8678030748746800.0 12780416574688.0 127
23 423 0.8 142 434866161280.0 440832000.0 127
23 423 0.8 143 9228059657155040.0 14618475078528.0 128
23 423 0.8 144 1075327574886048.0 245964969168.0 126
23 423 0.8 145 13729487594504.0 21221853024.0 131
23 423 0.8 146 312883364426988.0 431126646912.0 129
23 423 0.8 147 8857863697326068.0 16817600356224.0 126
23 423 0.8 148 2397463902507305.0 1204168247460.0 128
23 423 0.8 149 23584618064.0 2326560.0 132
23 423 0.8 150 1.5248043065794104e+18 4453138326082368.0 128
23 423 0.8 151 84151731893512.0 27421486848.0 130
23 423 0.8 152 16539690534686.0 8574113052.0 128
23 423 0.8 153 5732377029792.0 8745287040.0 129
23 423 0.8 154 2884135854316914.0 6432291940896.0 129
23 423 0.8 155 83437340841788.0 182058552072.0 129
23 423 0.8 156 1.1208573210110906e+16 30620494397344.0 127
23 423 0.8 157 441571906560.0 413227008.0 130
23 423 0.8 158 13590646593360.0 129915360.0 128
23 423 0.8 159 5.090057914436102e+16 109033337118688.0 126
23 423 0.8 160 8308575899148955.0 15254810382090.0 127
23 423 0.8 161 25992341405748.0 45350611776.0 129
23 423 0.8 162 171369562052880.0 369530574336.0 129
23 423 0.8 163 18855566019608.0 49530769968.0 130
23 423 0.8 164 197963672690320.0 269204746496.0 127
23 423 0.8 165 764765948560324.0 850203842200.0 127
23 423 0.8 166 577649465699772.0 1208541170808.0 128
23 423 0.8 167 3.2368093668385664e+16 76706350534080.0 128
23 423 0.8 168 14359257683552.0 3373498368.0 129
23 423 0.8 169 1.0880153525790483e+18 1839236837594496.0 125
23 423 0.8 170 1.0098260061471923e+17 219623564240640.0 126
23 423 0.8 171 2.7837126076692056e+16 53378186262412.0 127
23 423 0.8 172 5093237280946696.0 6601437687744.0 128
23 423 0.8 173 48643586784.0 5847552.0 132
23 423 0.8 174 7632911629578016.0 11694986419200.0 128
23 423 0.8 175 126807715925638.0 171361512336.0 127
23 423 0.8 176 17875386232480.0 21311808000.0 129
23 423 0.8 177 3.4975774700779652e+16 59958245004846.0 126
23 423 0.8 178 70206251006880.0 124432098048.0 129
23 423 0.8 179 33631627475112.0 3994552800.0 128
23 423 0.8 180 2.4616594849436467e+18 3747708114776320.0 125
23 423 0.8 181 19267271040780.0 31357651104.0 129
23 423 0.8 182 5742097835820.0 11054921472.0 129
23 423 0.8 183 2.1396304601242308e+16 50257106485456.0 127
23 423 0.8 184 49826276475948.0 93351485248.0 130
23 423 0.8 185 2057725309069290.0 2003538160440.0 128
23 423 0.8 186 4943341743780.0 5553932768.0 128
23 423 0.8 187 1189618091451360.0 43133368320.0 126
23 423 0.8 188 71718916656304.0 56239417472.0 130
23 423 0.8 189 4822938840.0 4762140.0 131
23 423 0.8 190 3721345538852776.0 8728712787152.0 129
23 423 0.8 191 23346668823360.0 9356256000.0 129
23 423 0.8 192 2.1251356750473142e+17 396221634433932.0 128
23 423 0.8 193 945618744960.0 65514240.0 130
23 423 0.8 194 331856493973560.0 531429044400.0 129
23 423 0.8 195 13241156194233.0 2386173384.0 128
23 423 0.8 196 1.5900618713252136e+16 994449928032.0 126
23 423 0.8 197 182433591869008.0 172013262848.0 127
23 423 0.8 198 12807490330048.0 15697452096.0 129
23 423 0.8 199 251935083806976.0 11370627072.0 129
23 423 0.8 200 552023571480000.0 1112021136000.0 130
23 423 0.8 201 18924408347600.0 24515326080.0 129
23 423 0.8 202 3352298645631520.0 5899189843008.0 128
23 423 0.8 203 345654156560848.0 707504853792.0 128
23 423 0.8 204 3146431477033584.0 3254223143184.0 126
23 423 0.8 205 130249063495992.0 185918426496.0 127
23 423 0.8 206 641846110023200.0 1091680276272.0 129
23 423 0.8 207 330956984003280.0 359449955136.0 127
23 423 0.8 208 277554679752444.0 70867384704.0 127
23 423 0.8 209 4457972998972.0 511329504.0 129
23 423 0.8 210 26974166879760.0 1700213760.0 127
23 423 0.8 211 975536089771680.0 1269336497254.0 126
23 423 0.8 212 107301696192195.0 40194954324.0 130
23 423 0.8 213 52210985700.0 84420000.0 131
23 423 0.8 214 548320189152.0 508282368.0 130
23 423 0.8 215 3148717656.0 1237800.0 131
23 423 0.8 216 21799657439472.0 21416493696.0 128
23 423 0.8 217 715087058684192.0 1087652815200.0 128
23 423 0.8 218 1588340972464.0 2927514240.0 131
23 423 0.8 219 71835990452470.0 55987026352.0 130
23 423 0.8 220 41906030400.0 58713984.0 130
23 423 0.8 221 1472159311168.0 333441792.0 128
23 423 0.8 222 43326224939808.0 1778112000.0 128
23 423 0.8 223 527253368407744.0 833121676800.0 127
23 423 0.8 224 15684111168.0 22104576.0 131
23 423 0.8 225 8736952154773676.0 14423643531360.0 127
23 423 0.8 226 4808408432502.0 6894378900.0 130
23 423 0.8 227 1705154138752.0 130111488.0 130
23 423 0.8 228 11753837449232.0 19054627200.0 129
23 423 0.8 229 6603720808128.0 5600088576.0 128
23 423 0.8 230 76453332033152.0 54008156160.0 127
23 423 0.8 231 70932792595986.0 111172224576.0 128
23 423 0.8 232 151828681919924.0 243022913424.0 130
23 423 0.8 233 437598951216512.0 1040810291712.0 129
23 423 0.8 234 24646196640.0 14734080.0 131
23 423 0.8 235 252384646469136.0 436263149376.0 129
23 423 0.8 236 1073599668778320.0 2001097301760.0 128
23 423 0.8 237 3642669765000.0 7131781960.0 129
23 423 0.8 238 2248705498056.0 37285920.0 129
23 423 0.8 239 149487709687064.0 331582795584.0 129
23 423 0.8 240 7810604973.0 15115734.0 133
23 423 0.8 241 132181561014.0 38775240.0 132
23 423 0.8 242 215392042331904.0 270549377280.0 129
23 423 0.8 243 211290805937224.0 403233597864.0 130
23 423 0.8 244 529827725504.0 1039286580.0 131
23 423 0.8 245 172237497592.0 160623360.0 129
23 423 0.8 246 43825554755568.0 6021001728.0 130
23 423 0.8 247 523726005882.0 313975296.0 129
23 423 0.8 248 937768076384896.0 1764680907520.0 128
23 423 0.8 249 19107833844800.0 18070735884.0 129
23 423 0.8 250 5.593084570320344e+17 798054166838322.0 126
23 423 0.8 251 1145459202318080.0 1845679356800.0 127
23 423 0.8 252 77155052570448.0 95179294944.0 128
23 423 0.8 253 402246914364.0 293271840.0 129
23 423 0.8 254 51491396191572.0 15157699776.0 128
23 423 0.8 255 35536346580.0 35655984.0 132
23 423 0.8 256 7.209018149239725e+16 81810589685160.0 125
23 423 0.8 257 6802172006396.0 917302320.0 130
23 423 0.8 258 718510868062.0 420906420.0 129
23 423 0.8 259 1085068366.0 15360.0 130
23 423 0.8 260 85421901536.0 49397760.0 129
23 423 0.8 261 21661039934336.0 45656939520.0 127
23 423 0.8 262 913571900860.0 1309150080.0 130
23 423 0.8 263 2.5793632067890052e+16 51113088156904.0 126
23 423 0.8 264 212786440772680.0 384452778096.0 129
23 423 0.8 265 110466211975968.0 60398508800.0 129
23 423 0.8 266 18417185409614.0 5607004732.0 127
23 423 0.8 267 33141239791856.0 27592908416.0 129
23 423 0.8 268 10958159541504.0 1872097920.0 128
23 423 0.8 269 4714938110657856.0 9625834592658.0 129
23 423 0.8 270 37907374459686.0 41432443920.0 130
23 423 0.8 271 3035620488944240.0 4143227758000.0 127
23 423 0.8 272 1.0011669385793053e+17 126806182882080.0 126
23 423 0.8 273 969469882864.0 517981500.0 130
23 423 0.8 274 6285024837816.0 9108161568.0 129
23 423 0.8 275 152485789910028.0 173045112252.0 127
23 423 0.8 276 15703269579324.0 15623478000.0 131
23 423 0.8 277 812449786312.0 1228392088.0 129
23 423 0.8 278 1080053020190588.0 538266960612.0 128
23 423 0.8 279 3647451211520.0 2279596032.0 128
23 423 0.8 280 7.515386714339899e+17 1699472962428840.0 126
23 423 0.8 281 7103407571712.0 1138406400.0 128
23 423 0.8 282 49610623680.0 15292800.0 129
23 423 0.8 283 26515817438496.0 8202460032.0 129
23 423 0.8 284 70069243147920.0 83071526400.0 127
23 423 0.8 285 1.6537739221044552e+16 29654289931440.0 127
23 423 0.8 286 323645881069408.0 196955590784.0 126
23 423 0.8 287 9597963414432.0 9950834880.0 128
23 423 0.8 288 2813436302676.0 4909889040.0 129
23 423 0.8 289 562233988804.0 132129792.0 129
23 423 0.8 290 350509951011700.0 592641023008.0 128
23 423 0.8 291 261226660032.0 169029504.0 128
23 423 0.8 292 220955731216067.0 142547612910.0 129
23 423 0.8 293 4692225386177208.0 6745926369152.0 128
23 423 0.8 294 10235688182976.0 15286869504.0 128
23 423 0.8 295 36716485857268.0 47660865904.0 129
23 423 0.8 296 8.176255567457248e+16 210582516938344.0 128
23 423 0.8 297 5977138211148.0 6116980224.0 130
23 423 0.8 298 5.859297652768241e+19 1.614108962540517e+17 126
23 423 0.8 299 1986918553861200.0 1600439935860.0 128
23 423 0.8 300 57931572155200.0 753984000.0 128
23 423 0.8 301 932720028704.0 6216696.0 129
23 423 0.8 302 1068011572465584.0 1671738010048.0 127
23 423 0.8 303 3283587033920.0 541334400.0 127
23 423 0.8 304 118880136712.0 25137312.0 128
23 423 0.8 305 2512612527158508.0 3351404025216.0 126
23 423 0.8 306 355027133832.0 310630896.0 130
23 423 0.8 307 2.545748400516992e+16 870877667328.0 127
23 423 0.8 308 6157243353229952.0 6073685206848.0 126
23 423 0.8 309 2945504944672.0 4546708160.0 129
23 423 0.8 310 21589231796240.0 37332798272.0 130
23 423 0.8 311 424488354468.0 554123664.0 131
23 423 0.8 312 2688239583492168.0 5701381148800.0 128
23 423 0.8 313 119740123355040.0 56553043968.0 129
23 423 0.8 314 3755249332.0 136440.0 131
23 423 0.8 315 630660400464.0 21432384.0 129
23 423 0.8 316 2199315433206784.0 5184640218240.0 129
23 423 0.8 317 124261154864.0 152061120.0 130
23 423 0.8 318 80757577018968.0 29983513824.0 128
23 423 0.8 319 2.3160574929956188e+16 62675721699453.0 128
23 423 0.8 320 132055611056152.0 234734251520.0 130
23 423 0.8 321 4.067949359646635e+19 8.250108560734298e+16 124
23 423 0.8 322 6570500053124.0 10233844320.0 130
23 423 0.8 323 81608563836336.0 185738541696.0 129
23 423 0.8 324 23293606315492.0 2845933920.0 128
23 423 0.8 325 2693214134800.0 6918516096.0 131
23 423 0.8 326 94662852672.0 59777280.0 130
23 423 0.8 327 470459526252544.0 55260057600.0 127
23 423 0.8 328 790433021614808.0 692663432448.0 127
23 423 0.8 329 7243584910336.0 6051102720.0 130
23 423 0.8 330 8.837517787437738e+16 258699658060640.0 129
23 423 0.8 331 4371883657118752.0 6739491640320.0 128
23 423 0.8 332 1743253035208312.0 1321668195712.0 128
23 423 0.8 333 1.8933873211977236e+18 1237684325370240.0 125
23 423 0.8 334 1545322396104.0 967753440.0 129
23 423 0.8 335 2.625498047926493e+16 5519191910400.0 125
23 423 0.8 336 2.9573409510498304e+16 8863880835432.0 128
23 423 0.8 337 8.803518428660553e+18 1.41346919696232e+16 125
23 423 0.8 338 58971283979022.0 124772929992.0 129
23 423 0.8 339 212107994921568.0 215900233632.0 127
23 423 0.8 340 719777702016.0 468163584.0 130
23 423 0.8 341 412188408296.0 88635400.0 128
23 423 0.8 342 842622150582032.0 696434073984.0 126
23 423 0.8 343 12826038987112.0 13547878560.0 127
23 423 0.8 344 3784196657400.0 7320580800.0 131
23 423 0.8 345 30686560902870.0 21833188200.0 129
23 423 0.8 346 209714992891616.0 586518528.0 127
23 423 0.8 347 3095585101296.0 871980640.0 128
23 423 0.8 348 13213727248.0 21124800.0 131
23 423 0.8 349 6.192947734478542e+16 50115196300672.0 128
23 423 0.8 350 261991806614136.0 23216256996.0 126
23 423 0.8 351 5799421023336.0 10735525632.0 129
23 423 0.8 352 8.532803843960837e+16 165806673244800.0 127
23 423 0.8 353 70414011252.0 55608120.0 128
23 423 0.8 354 3052667605776.0 41108256.0 128
23 423 0.8 355 23478324821776.0 2192762880.0 127
23 423 0.8 356 37117146057792.0 32810054400.0 128
23 423 0.8 357 730897042656.0 1350256320.0 131
23 423 0.8 358 488583371460176.0 622591226640.0 129
23 423 0.8 359 246201880560.0 3773952.0 130
23 423 0.8 360 3528554885488.0 7328775840.0 130
23 423 0.8 361 5677182756592.0 2702154240.0 129
23 423 0.8 362 5.1376140096325914e+17 1209788117579900.0 127
23 423 0.8 363 61056640477728.0 84876768864.0 128
23 423 0.8 364 2.1888320676953667e+17 431338677144560.0 127
23 423 0.8 365 22962845975394.0 25882922484.0 130
23 423 0.8 366 9904525682040.0 2445262560.0 129
23 423 0.8 367 12558439491096.0 11417574720.0 129
23 423 0.8 368 436140293121140.0 343602012618.0 128
23 423 0.8 369 8908551700906068.0 12915573311808.0 128
23 423 0.8 370 40273837399232.0 48379500288.0 129
23 423 0.8 371 7272803791500.0 6828687648.0 129
23 423 0.8 372 451048451548.0 346788864.0 130
23 423 0.8 373 1779577923866784.0 4005875035008.0 128
23 423 0.8 374 3668904963456.0 7425389952.0 129
23 423 0.8 375 8058595867360.0 31281936.0 127
23 423 0.8 376 300814425883056.0 657576234720.0 129
23 423 0.8 377 431419352352.0 262692072.0 130
23 423 0.8 378 52584225595382.0 84811684368.0 128
23 423 0.8 379 5805382496448.0 13385917440.0 131
23 423 0.8 380 1.5231854049521107e+17 412423267986304.0 128
23 423 0.8 381 19867076903808.0 33555744256.0 129
23 423 0.8 382 9429238488950816.0 11264718706688.0 127
23 423 0.8 383 1430082182911120.0 1952000008320.0 128
23 423 0.8 384 9450428822400.0 15928842240.0 130
23 423 0.8 385 1295528490.0 2135400.0 134
23 423 0.8 386 492681501596808.0 778194469800.0 130
23 423 0.8 387 28234150892280.0 13809073680.0 128
23 423 0.8 388 132119096676972.0 103174002000.0 128
23 423 0.8 389 677906780040.0 521468928.0 129
23 423 0.8 390 2.6769878904817923e+17 662217137603940.0 126
23 423 0.8 391 273118252995584.0 10073935872.0 128
23 423 0.8 392 50851349232648.0 70174575774.0 127
23 423 0.8 393 1377945347946.0 248340480.0 128
23 423 0.8 394 92846823276906.0 215586193464.0 129
23 423 0.8 395 19138166270054.0 9604571760.0 129
23 423 0.8 396 5993081289753728.0 16005310479360.0 128
23 423 0.8 397 333403446080.0 499978752.0 130
23 423 0.8 398 150797123271060.0 186650460000.0 126
23 423 0.8 399 803322702561260.0 1178067670152.0 128
23 423 0.8 400 1635339424896.0 2814787584.0 130
23 423 0.8 401 2674940839464.0 3011834880.0 129
23 423 0.8 402 3609239986176.0 2322432000.0 128
23 423 0.8 403 1850136672640.0 634368.0 128
23 423 0.8 404 7107927228478.0 11462455640.0 130
23 423 0.8 405 61600023815904.0 2339596224.0 128
23 423 0.8 406 324147338110168.0 490574536128.0 127
23 423 0.8 407 1798325615808.0 3506319360.0 132
23 423 0.8 408 157221849616216.0 1742947512.0 129
23 423 0.8 409 23411428272.0 13547520.0 133
23 423 0.8 410 2.246465821393162e+17 294337859606640.0 128
23 423 0.8 411 8949673415384.0 13848493856.0 128
23 423 0.8 412 728838835512704.0 761842719744.0 129
23 423 0.8 413 1776792288.0 584640.0 132
23 423 0.8 414 1720438928496.0 2397257856.0 128
23 423 0.8 415 1.6376786973905495e+18 4273351862433024.0 126
23 423 0.8 416 2.9915865659774692e+16 29261149571584.0 126
23 423 0.8 417 16186618523904.0 21380198400.0 130
23 423 0.8 418 122931471599150.0 185893121304.0 129
23 423 0.8 419 1507431410835344.0 19014808320.0 129
23 423 0.8 420 1021744143424.0 1283226624.0 129
23 423 0.8 421 5945706189552.0 1186421760.0 128
23 423 0.8 422 84584201060561.0 161694954900.0 129
23 423 0.8 423 1.9643313976126224e+16 46026647184730.0 127
23 423 0.8 424 8304252515856.0 11204123904.0 128
23 423 0.8 425 4829832792120.0 2009764224.0 128
23 423 0.8 426 55892218430390.0 34450839648.0 129
23 423 0.8 427 1001092188861312.0 687113349120.0 128
23 423 0.8 428 2378459400960.0 598760064.0 129
23 423 0.8 429 5560302379968.0 4534963200.0 126
23 423 0.8 430 25622830281612.0 45741447360.0 130
23 423 0.8 431 7457524431984.0 17418240.0 128
23 423 0.8 432 1033105051826860.0 546686430720.0 129
23 423 0.8 433 7968014419066856.0 5670294003360.0 125
23 423 0.8 434 1553556681504.0 447003648.0 130
23 423 0.8 435 73678542914652.0 169141187472.0 128
23 423 0.8 436 8464752710448.0 4833976320.0 127
23 423 0.8 437 1382922768948.0 2246743008.0 130
23 423 0.8 438 3.380681333651523e+16 58231830682248.0 126
23 423 0.8 439 189522040764.0 48571920.0 129
23 423 0.8 440 7.538170464132987e+17 1960303065029856.0 127
23 423 0.8 441 7.645466143173061e+16 115165801270848.0 127
23 423 0.8 442 244200216203472.0 479767491840.0 129
23 423 0.8 443 9.328031854107416e+17 2262543684185088.0 127
23 423 0.8 444 435234078452250.0 735728459616.0 128
23 423 0.8 445 45435006151624.0 61587345568.0 128
23 423 0.8 446 2167646045928.0 3911557104.0 131
23 423 0.8 447 3387003676606464.0 8521390080000.0 127
23 423 0.8 448 298240919999040.0 54108407808.0 128
23 423 0.8 449 235187218692.0 91060848.0 129
23 423 0.8 450 5167178099328.0 5886452736.0 128
23 423 0.8 451 2072937604444.0 1199346272.0 130
23 423 0.8 452 19183510049748.0 2749729056.0 130
23 423 0.8 453 149740513983488.0 127607328128.0 127
23 423 0.8 454 486285291892.0 129741816.0 129
23 423 0.8 455 225852927988416.0 168877972992.0 126
23 423 0.8 456 6303232967333124.0 13000308272028.0 129
23 423 0.8 457 189177794688.0 163296000.0 130
23 423 0.8 458 7507885500.0 13170600.0 130
23 423 0.8 459 2077437253392.0 1319846400.0 128
23 423 0.8 460 2663639772224.0 1502668440.0 131
23 423 0.8 461 6835302756824.0 1443794688.0 128
23 423 0.8 462 4.984714214294542e+16 76078137026320.0 125
23 423 0.8 463 100453084255.0 192276325.0 133
23 423 0.8 464 1913192440751664.0 12633120000.0 128
23 423 0.8 465 7661015499918048.0 13497376574208.0 128
23 423 0.8 466 624701393461994.0 934336482048.0 127
23 423 0.8 467 34173276276736.0 54624485376.0 128
23 423 0.8 468 7301093625952.0 407920896.0 128
23 423 0.8 469 34339730895072.0 44922480768.0 129
23 423 0.8 470 6217578016892192.0 9698431351104.0 128
23 423 0.8 471 14638437743648.0 2269444608.0 128
23 423 0.8 472 8333939324232.0 12232892160.0 130
23 423 0.8 473 35119837551952.0 27252996096.0 129
23 423 0.8 474 240007885857296.0 254162645248.0 128
23 423 0.8 475 188206566048.0 62353152.0 128
23 423 0.8 476 22448651111002.0 21034434204.0 128
23 423 0.8 477 2473916854381520.0 3224743971840.0 127
23 423 0.8 478 2581691484672.0 2977013760.0 129
23 423 0.8 479 832407167725456.0 1652433016128.0 130
23 423 0.8 480 891453172728.0 1525207824.0 130
23 423 0.8 481 3060130538368.0 5469480960.0 130
23 423 0.8 482 667578496450112.0 172036761600.0 127
23 423 0.8 483 424562335244064.0 880316854560.0 128
23 423 0.8 484 277566565404.0 397519488.0 130
23 423 0.8 485 8826292829698090.0 17434719113976.0 128
23 423 0.8 486 17409233963520.0 8999255808.0 129
23 423 0.8 487 11837487132432.0 1461732480.0 128
23 423 0.8 488 285062019380706.0 630570146292.0 129
23 423 0.8 489 18063826787920.0 42091352448.0 131
23 423 0.8 490 3151573695528.0 319680.0 128
23 423 0.8 491 6805657808955808.0 14498737919744.0 129
23 423 0.8 492 5.361223743829848e+16 108133478952768.0 128
23 423 0.8 493 3321448360507952.0 251628822016.0 127
23 423 0.8 494 964432932.0 161280.0 131
23 423 0.8 495 475215658560.0 819431424.0 131
23 423 0.8 496 127873756628210.0 148367825256.0 128
23 423 0.8 497 53110256967192.0 58481925120.0 129
23 423 0.8 498 1419386716896.0 2608442880.0 131
23 423 0.8 499 613284859043216.0 100446603264.0 127
23 423 0.8 500 5490919119.0 2664225.0 129
23 423 0.8 501 4.30153184574144e14 9.9436557312e11 132
23 423 0.8 502 7.5709339831104e13 1.02297503232e11 127
23 423 0.8 503 6.4292516957436e13 9.8996673408e10 128
23 423 0.8 504 6.41074690224e12 1.228493952e10 130
23 423 0.8 505 3.80033418212272e14 1.51155939008e11 127
23 423 0.8 506 1.708157501946e12 4.37639976e8 129
