L,Density,Seed,UDG Radius,CPLEX TTO,Process TTO,Clock TTO,CPLEX TTS,Process TTS,Clock TTS,Solution
26,0.8,9,3.163,5.569112,16.905421,5.577418,4.37378,12.577538,4.381753,58
26,0.8,10,3.163,6.41843,17.852696,6.426664,1.649625,4.536916,1.657617,57
26,0.8,11,3.163,5.212945,16.183065,5.221298,4.475725,14.227827,4.483952,58
26,0.8,12,3.163,8.894496,28.525721,8.902833,8.611608,27.19371,8.619609,57
26,0.8,13,3.163,4.2266,13.891301,4.234642,2.456824,7.205057,2.465001,57
26,0.8,14,3.163,6.6244,20.783381,6.632881,5.501919,18.012151,5.510241,57
26,0.8,15,3.163,5.753779,16.816039,5.76248,1.901448,5.716271,1.90977,57
26,0.8,16,3.163,8.367381,24.189474,8.37571,2.330281,6.635893,2.339901,57
26,0.8,17,3.163,6.790011,20.758869,6.798438,1.937774,5.292816,1.946177,57
26,0.8,18,3.163,2.488329,6.70094,2.512843,1.41439,3.404909,1.422648,58
26,0.8,19,3.163,3.921879,10.862594,3.930226,3.441611,10.028794,3.449932,58
26,0.8,20,3.163,4.707794,14.882137,4.715575,3.585098,11.412938,3.593158,58
26,0.8,21,3.163,5.24425,14.565728,5.25305,1.303743,3.099765,1.311968,57
26,0.8,22,3.163,1.090398,2.682447,1.098791,2.086076,6.050741,2.094074,59
26,0.8,23,3.163,3.543013,10.703772,3.551501,1.222987,2.846351,1.231349,58
26,0.8,24,3.163,2.57695,6.942404,2.585271,2.936913,7.758877,2.944949,59
26,0.8,25,3.163,2.889703,9.017499,2.898234,1.674983,4.487557,1.683617,57
26,0.8,26,3.163,2.910024,8.473856,2.918939,1.192322,3.024721,1.20067,58
26,0.8,27,3.163,0.820894,1.849529,0.829185,1.054384,2.200235,1.062853,59
26,0.8,28,3.163,3.384343,10.117518,3.392229,3.228618,9.065923,3.236881,58
26,0.8,29,3.163,2.858409,8.664025,2.866862,1.182389,2.57497,1.190335,58
26,0.8,30,3.163,5.781736,15.874261,5.790209,3.604274,10.896633,3.612623,57
26,0.8,31,3.163,5.878321,19.52836,5.886873,5.103323,18.114427,5.11188,57
26,0.8,32,3.163,7.075618,24.59562,7.080152,1.34117,4.530931,1.346288,57
26,0.8,33,3.163,4.670937,16.545747,4.678922,2.273541,7.519762,2.281431,58
26,0.8,34,3.163,1.134816,3.029073,1.14331,1.162752,2.679909,1.17125,58
26,0.8,35,3.163,3.268476,8.66351,3.27674,2.681145,7.842138,2.689288,58
26,0.8,36,3.163,2.091223,6.527654,2.099189,2.015605,5.786246,2.024331,59
26,0.8,37,3.163,2.580695,10.852613,2.585935,2.981213,9.211368,2.988659,58
26,0.8,38,3.163,4.403398,14.145712,4.411798,3.176584,10.203319,3.184945,58
26,0.8,39,3.163,2.058234,5.876452,2.066358,2.00566,5.559776,2.013934,58
26,0.8,40,3.163,8.262682,26.929377,8.270654,7.616827,25.404249,7.625226,57
26,0.8,0,3.606,1.37647,3.705731,1.38556,1.61878,4.020255,1.6281,48
26,0.8,1,3.606,1.052613,2.436296,1.062067,1.063934,2.705416,1.074002,49
26,0.8,2,3.606,1.103673,2.926868,1.113258,0.294832,0.339938,0.30432,48
26,0.8,3,3.606,1.673959,4.390632,1.683162,1.575834,3.827882,1.585513,48
26,0.8,4,3.606,1.291269,3.092129,1.301178,2.00811,4.803973,2.01774,48
26,0.8,5,3.606,1.00613,1.97249,1.015636,0.775879,1.638187,0.785194,48
26,0.8,6,3.606,1.490799,4.046825,1.500715,1.737375,4.622615,1.746837,48
26,0.8,7,3.606,1.162703,2.922548,1.171718,0.769003,2.189178,0.777832,49
26,0.8,8,3.606,1.334476,3.269756,1.344106,0.846225,1.974396,0.855998,48
26,0.8,9,3.606,0.285084,0.189336,0.319083,0.234109,0.230183,0.243432,49
26,0.8,10,3.606,0.779868,1.391604,0.790051,1.052552,2.998139,1.061938,48
26,0.8,11,3.606,1.276505,2.572909,1.286291,0.857292,2.088918,0.867339,48
26,0.8,12,3.606,1.020565,2.451345,1.029621,0.763556,1.410421,0.772503,49
26,0.8,13,3.606,1.092025,2.581222,1.10229,1.010801,2.160945,1.020533,48
26,0.8,14,3.606,1.883191,5.169384,1.892668,1.622761,4.062957,1.63186,48
26,0.8,15,3.606,2.637791,6.86832,2.647567,2.463156,6.62667,2.472744,48
26,0.8,16,3.606,1.173349,2.900674,1.182776,0.728865,1.312599,0.738281,48
26,0.8,17,3.606,0.642978,1.297045,0.652062,1.046214,2.175774,1.055339,49
26,0.8,18,3.606,1.549556,3.820256,1.559795,1.519749,3.929877,1.529229,48
26,0.8,19,3.606,1.430599,3.336885,1.440244,0.576226,1.296995,0.585664,48
26,0.8,20,3.606,0.889519,1.818269,0.900007,0.174382,0.273176,0.183025,48
26,0.8,21,3.606,0.61845,1.375506,0.627941,0.551098,1.057981,0.559852,49
26,0.8,22,3.606,1.229337,2.751933,1.238513,1.453921,3.175446,1.463324,48
26,0.8,23,3.606,1.276917,2.741406,1.286689,0.662269,1.20776,0.68776,49
26,0.8,24,3.606,0.31362,1.484507,0.318872,0.460898,1.612696,0.466468,48
26,0.8,25,3.606,0.595344,1.254503,0.604436,0.865846,2.266478,0.875639,48
26,0.8,26,3.606,0.679838,1.3217,0.689752,0.545667,1.325952,0.557291,48
26,0.8,27,3.606,1.654027,4.172028,1.663399,0.555195,1.181934,0.564766,49
26,0.8,28,3.606,1.396859,3.751869,1.406687,0.881582,2.03302,0.893641,48
26,0.8,29,3.606,0.439132,1.338419,0.449532,0.243741,1.004796,0.248853,48
26,0.8,30,3.606,0.840257,2.714239,0.845654,1.044324,2.342737,1.054084,48
26,0.8,31,3.606,1.970025,5.065066,1.979493,2.183761,6.297439,2.193005,48
26,0.8,32,3.606,1.862156,4.895948,1.871718,1.657836,4.463666,1.666945,48
26,0.8,33,3.606,1.455385,3.933307,1.464492,1.042237,2.684367,1.051843,49
26,0.8,34,3.606,0.911489,1.940411,0.935197,0.774648,1.875453,0.798066,49
26,0.8,35,3.606,1.192258,2.768931,1.201681,1.126553,2.787318,1.13595,49
26,0.8,36,3.606,0.843981,2.204987,0.853339,0.442744,0.918053,0.452013,49
26,0.8,37,3.606,1.322173,3.134885,1.331429,1.029664,2.026008,1.038916,48
26,0.8,38,3.606,0.644037,1.506563,0.653649,0.541195,1.16292,0.550776,49
26,0.8,39,3.606,0.253667,0.162355,0.262993,0.242766,0.147651,0.252155,49
26,0.8,40,3.606,1.442994,3.800265,1.453043,1.832508,5.062004,1.844239,48
26,0.8,0,4.0,16.817222,59.745454,16.827727,17.058869,61.46954,17.068748,46
26,0.8,1,4.0,8.659722,38.996449,8.665832,9.835849,38.571502,9.845854,46
26,0.8,2,4.0,11.602602,39.132496,11.60859,3.134471,10.579553,3.144784,46
26,0.8,3,4.0,8.696545,40.106104,8.706256,8.677474,32.833655,8.683227,46
26,0.8,4,4.0,10.054937,33.069097,10.065462,8.904382,29.674824,8.914123,46
26,0.8,5,4.0,8.289644,28.621857,8.300189,8.711481,29.863016,8.721384,46
26,0.8,6,4.0,11.514141,38.023891,11.524551,9.647127,32.350343,9.657401,46
26,0.8,7,4.0,19.813993,72.521635,19.823855,4.447105,14.978499,4.457176,45
26,0.8,8,4.0,9.253342,32.32119,9.264023,8.881517,31.696029,8.891384,46
26,0.8,9,4.0,10.816547,38.392427,10.838644,3.733174,12.002093,3.743295,46
26,0.8,10,4.0,8.281033,27.20024,8.291316,2.717414,8.58565,2.727935,46
26,0.8,11,4.0,7.527579,35.905466,7.537714,3.047087,14.905541,3.052647,46
26,0.8,12,4.0,11.243866,37.006905,11.25451,9.384947,34.150424,9.394708,46
26,0.8,13,4.0,5.352605,32.669732,5.358214,3.192321,11.92128,3.198238,45
26,0.8,14,4.0,9.254236,30.499238,9.264627,7.382292,25.285617,7.392126,46
26,0.8,15,4.0,10.707676,37.805096,10.717698,3.733762,12.202313,3.744744,46
26,0.8,16,4.0,6.469883,20.275758,6.47663,5.70025,18.847798,5.709779,46
26,0.8,17,4.0,9.864429,33.812986,9.874837,3.300259,11.064431,3.30985,46
26,0.8,18,4.0,19.008895,68.255498,19.019198,2.997085,9.469644,3.007435,45
26,0.8,19,4.0,14.015491,49.478834,14.02547,14.350971,50.041972,14.377018,46
26,0.8,20,4.0,11.240834,37.680055,11.267592,9.813004,32.967216,9.823167,46
26,0.8,21,4.0,11.114942,34.860772,11.132598,8.66997,28.888001,8.679282,46
26,0.8,22,4.0,12.413331,41.48263,12.423283,11.177747,37.933133,11.187887,46
26,0.8,23,4.0,10.549498,34.428352,10.559808,10.022723,34.14188,10.032965,46
26,0.8,24,4.0,8.691712,29.143942,8.718757,9.045805,31.039944,9.072167,46
26,0.8,25,4.0,11.15826,36.829026,11.177009,8.070159,27.268059,8.080698,45
26,0.8,26,4.0,5.945538,19.54568,5.972039,6.2483,20.789416,6.258412,46
26,0.8,27,4.0,9.091537,31.286236,9.101951,7.58087,26.253281,7.59038,46
26,0.8,28,4.0,11.770506,38.860359,11.780909,3.478403,11.819988,3.4913,46
26,0.8,29,4.0,10.320631,34.473002,10.331653,9.207634,31.305317,9.218394,46
26,0.8,30,4.0,15.639064,55.226998,15.649339,15.904118,55.014511,15.914295,46
26,0.8,31,4.0,11.615292,38.561945,11.625677,3.734786,11.584734,3.745666,46
26,0.8,32,4.0,13.850542,48.638922,13.861573,13.882191,49.161723,13.892141,45
26,0.8,33,4.0,11.57281,38.996724,11.583493,4.783877,16.450054,4.793763,46
26,0.8,34,4.0,10.956215,36.507224,10.966436,4.325236,14.114718,4.335287,46
26,0.8,35,4.0,11.392123,37.444017,11.403929,10.106597,33.162929,10.116523,46
26,0.8,36,4.0,6.211212,20.216861,6.221855,5.946529,19.90357,5.956532,46
26,0.8,37,4.0,8.988171,27.467543,9.02291,7.876343,24.509049,7.887072,46
26,0.8,38,4.0,14.253157,43.94981,14.263301,11.746508,37.030835,11.756451,46
26,0.8,39,4.0,8.78619,26.487657,8.80077,4.67304,15.718769,4.683297,46
26,0.8,40,4.0,13.076994,42.629678,13.087586,11.845968,40.140788,11.856789,46
26,0.8,0,4.124,5.366195,15.742519,5.378045,5.967605,17.472092,5.979329,41
26,0.8,1,4.124,8.151753,24.386123,8.163716,8.17255,24.878208,8.183618,41
26,0.8,2,4.124,10.091116,30.453325,10.102936,3.021521,9.508051,3.033447,40
26,0.8,3,4.124,2.211423,5.736068,2.223277,1.201009,2.7057,1.212079,41
26,0.8,4,4.124,7.93469,24.839175,7.945359,7.999567,25.799274,8.010725,41
26,0.8,5,4.124,6.681314,18.796738,6.693089,1.19461,2.987494,1.206288,40
26,0.8,6,4.124,3.358097,10.222826,3.36976,1.434188,2.968545,1.445714,41
26,0.8,7,4.124,8.716371,26.82535,8.727677,3.55593,9.725362,3.583402,40
26,0.8,8,4.124,7.640976,21.235735,7.652989,1.033669,2.525116,1.045063,40
26,0.8,9,4.124,3.328811,9.02111,3.340471,2.734448,6.427902,2.762104,41
26,0.8,10,4.124,2.913416,7.4669,2.92423,1.24574,2.965619,1.256922,41
26,0.8,11,4.124,3.079687,8.717457,3.09092,3.030594,8.22499,3.04178,41
26,0.8,12,4.124,5.554354,18.172067,5.560975,5.020877,16.241041,5.032545,41
26,0.8,13,4.124,4.015673,11.750175,4.027424,1.032927,2.54226,1.044917,40
26,0.8,14,4.124,3.483384,10.398152,3.4948,3.981905,12.031089,3.993073,41
26,0.8,15,4.124,2.318993,5.786502,2.330938,2.211151,5.735153,2.222532,41
26,0.8,16,4.124,1.952844,5.388607,1.965928,1.480728,3.669485,1.49257,41
26,0.8,17,4.124,2.013365,6.100016,2.0251,1.549056,3.836938,1.56034,41
26,0.8,18,4.124,3.791195,10.894949,3.802744,0.659387,2.169118,0.670853,41
26,0.8,19,4.124,2.720143,8.102205,2.731307,0.947645,2.617876,0.95906,41
26,0.8,20,4.124,2.629857,10.307821,2.641948,2.409315,7.034058,2.420472,41
26,0.8,21,4.124,7.66734,23.996873,7.678206,2.381527,7.163498,2.392815,40
26,0.8,22,4.124,2.833587,9.537667,2.844726,0.94223,4.151644,0.948666,41
26,0.8,23,4.124,8.626759,29.70781,8.638155,9.147986,30.584168,9.158952,41
26,0.8,24,4.124,4.828838,16.740586,4.856867,4.664081,15.806024,4.675836,41
26,0.8,25,4.124,3.147026,8.338054,3.158161,3.660223,10.081001,3.671926,41
26,0.8,26,4.124,1.993106,5.385972,2.004798,1.187369,2.746656,1.198821,41
26,0.8,27,4.124,3.88444,10.986672,3.895817,2.630606,7.435584,2.641887,41
26,0.8,28,4.124,5.706194,18.493555,5.717307,1.595859,7.571548,1.609137,40
26,0.8,29,4.124,2.121742,6.91453,2.132969,1.599545,4.462511,1.610949,41
26,0.8,30,4.124,1.913716,6.169434,1.920285,2.34182,6.981056,2.353238,41
26,0.8,31,4.124,4.231811,13.00606,4.243482,1.742242,4.714929,1.753265,41
26,0.8,32,4.124,2.533127,7.314439,2.544198,1.323547,3.467167,1.334759,41
26,0.8,33,4.124,3.257191,13.215947,3.268791,2.364627,7.55627,2.375662,41
26,0.8,34,4.124,2.823081,8.605642,2.834431,1.924602,5.413832,1.936291,41
26,0.8,35,4.124,3.703602,11.991766,3.714713,1.110339,3.332384,1.121077,41
26,0.8,36,4.124,2.304589,7.044272,2.316102,2.253772,6.921239,2.265396,42
26,0.8,37,4.124,9.107777,29.628404,9.119316,2.548937,7.21238,2.560203,40
26,0.8,38,4.124,3.906458,11.800161,3.917372,2.804336,8.748903,2.815873,41
26,0.8,39,4.124,0.979286,2.550704,0.990923,1.188715,2.828905,1.200019,41
26,0.8,40,4.124,2.77246,8.460103,2.799179,3.070249,9.405864,3.081942,41
26,0.8,0,4.243,12.339986,40.493874,12.352187,1.584899,4.221159,1.59699,38
26,0.8,1,4.243,8.74951,27.192275,8.777303,3.023089,9.453308,3.035294,38
26,0.8,2,4.243,13.947314,47.943074,13.959662,9.248787,31.172334,9.25995,38
26,0.8,3,4.243,10.131914,33.653111,10.14412,8.057457,27.735823,8.069899,38
26,0.8,4,4.243,10.939112,35.215324,10.952839,7.92466,28.519865,7.936491,38
26,0.8,5,4.243,10.946733,34.080982,10.959563,10.748218,33.434561,10.760411,38
26,0.8,6,4.243,11.622555,38.968335,11.629703,0.641699,0.914374,0.654505,38
26,0.8,7,4.243,9.416116,30.611696,9.428618,8.548321,27.684276,8.560213,38
26,0.8,8,4.243,9.543172,31.70854,9.555581,6.791396,26.137885,6.803007,38
26,0.8,9,4.243,21.556938,85.072948,21.568554,68.321491,249.566416,68.33362,38
26,0.8,10,4.243,9.273532,28.517205,9.285724,1.36545,3.226859,1.377556,38
26,0.8,11,4.243,9.279489,32.682839,9.291306,1.817548,10.824655,1.832562,38
26,0.8,12,4.243,10.563389,37.90009,10.591991,1.860936,8.401216,1.868098,38
26,0.8,13,4.243,13.117539,45.137471,13.130606,3.010235,10.052653,3.02197,37
26,0.8,14,4.243,3.008911,17.792509,3.01561,5.385902,19.39372,5.393038,38
26,0.8,15,4.243,36.907621,139.074794,36.919092,8.533044,31.668711,8.545119,37
26,0.8,16,4.243,15.393573,54.492748,15.405961,3.20073,9.67546,3.212608,37
26,0.8,17,4.243,8.97304,28.905626,8.985204,3.273392,10.96012,3.2852,38
26,0.8,18,4.243,9.253551,31.045714,9.278661,7.643617,25.858151,7.655734,38
26,0.8,19,4.243,8.495987,27.875114,8.508175,7.924211,25.868491,7.930813,38
26,0.8,20,4.243,20.546988,73.490918,20.575583,19.706952,73.444563,19.718473,38
26,0.8,21,4.243,20.715773,86.847338,20.723068,16.82417,85.854993,16.835716,38
26,0.8,22,4.243,5.392177,17.807858,5.404387,5.348426,18.036939,5.359974,39
26,0.8,23,4.243,10.35681,34.854982,10.368943,4.05965,13.963674,4.071494,38
26,0.8,24,4.243,10.686944,34.987733,10.699125,7.811506,27.573978,7.823511,38
26,0.8,25,4.243,10.63102,33.692257,10.637901,7.967341,27.166628,7.979432,38
26,0.8,26,4.243,6.939078,22.706585,6.951472,6.662442,22.586994,6.673519,38
26,0.8,27,4.243,11.190214,37.829798,11.202525,2.956193,9.831319,2.9683,38
26,0.8,28,4.243,9.606787,30.920399,9.619175,7.359148,24.06727,7.371025,38
26,0.8,29,4.243,17.487427,58.603391,17.500214,2.932926,9.26863,2.961307,37
26,0.8,30,4.243,9.011907,27.436066,9.024191,7.057054,22.212453,7.06884,38
26,0.8,31,4.243,9.420871,29.185652,9.43323,7.703499,24.673052,7.731838,38
26,0.8,32,4.243,10.898895,36.927042,10.910887,8.682275,28.330341,8.694415,38
26,0.8,33,4.243,9.428785,30.393051,9.441223,2.003576,5.530971,2.019402,38
26,0.8,34,4.243,12.67231,44.791469,12.684627,12.053193,42.111109,12.06527,38
26,0.8,35,4.243,11.991685,39.506141,12.003786,8.488522,28.309301,8.500025,38
26,0.8,36,4.243,9.587997,31.730487,9.600095,2.754501,8.211644,2.766836,38
26,0.8,37,4.243,4.921713,16.251313,4.934046,2.772045,8.73354,2.785082,38
26,0.8,38,4.243,6.128472,20.317708,6.14075,6.489844,21.791133,6.501602,39
26,0.8,39,4.243,17.932317,64.848516,17.944518,17.579883,63.405235,17.591737,38
26,0.8,40,4.243,22.259777,79.844349,22.272769,22.316768,80.245595,22.328769,38
26,0.8,0,4.473,1.714505,4.220835,1.729191,1.721607,4.704121,1.73586,34
26,0.8,1,4.473,1.933136,5.002938,1.946685,0.899176,1.787879,0.912498,34
26,0.8,2,4.473,2.318216,6.108498,2.335709,1.141798,2.562024,1.154973,34
26,0.8,3,4.473,3.504429,10.744609,3.518385,3.3705,10.108082,3.383686,34
26,0.8,4,4.473,1.989436,5.735508,2.002416,1.381669,3.22835,1.394888,34
26,0.8,5,4.473,2.182707,5.65368,2.196587,1.703036,4.86788,1.715762,34
26,0.8,6,4.473,2.077667,4.938977,2.091266,1.372432,3.051585,1.385931,34
26,0.8,7,4.473,5.358807,15.777793,5.372237,2.990798,8.841186,3.004061,33
26,0.8,8,4.473,1.807376,4.403019,1.821005,1.780582,4.996813,1.794301,34
26,0.8,9,4.473,6.456859,19.631029,6.470253,1.853437,5.279281,1.866696,33
26,0.8,10,4.473,1.541747,3.856362,1.554821,1.150192,2.650578,1.162682,34
26,0.8,11,4.473,2.39748,6.659664,2.411119,1.77269,4.701508,1.785948,34
26,0.8,12,4.473,1.615082,3.948603,1.628726,1.727172,4.279966,1.73996,34
26,0.8,13,4.473,5.404463,15.72049,5.417316,0.72927,1.822149,0.742429,33
26,0.8,14,4.473,2.379364,6.521067,2.393018,1.041539,2.488269,1.055917,34
26,0.8,15,4.473,2.115849,5.739581,2.130282,2.228616,5.650306,2.241933,34
26,0.8,16,4.473,1.471132,3.209399,1.484649,0.978939,2.159791,0.992369,34
26,0.8,17,4.473,1.738753,4.707537,1.752175,1.717171,5.231051,1.730638,34
26,0.8,18,4.473,7.466439,22.839664,7.486295,2.180725,6.685802,2.206092,33
26,0.8,19,4.473,5.564318,16.002625,5.577861,3.656664,10.462559,3.669978,33
26,0.8,20,4.473,2.47038,6.631471,2.48403,2.115192,5.635139,2.129284,34
26,0.8,21,4.473,3.606847,11.258178,3.620746,2.118477,6.21527,2.131922,33
26,0.8,22,4.473,1.480817,3.632987,1.494514,1.148393,2.383372,1.160961,34
26,0.8,23,4.473,1.554208,3.961731,1.567943,1.342443,3.030873,1.356249,34
26,0.8,24,4.473,4.850266,15.195184,4.864168,5.349757,16.41547,5.363305,34
26,0.8,25,4.473,4.577759,14.058817,4.591577,1.292954,3.382546,1.306388,33
26,0.8,26,4.473,2.860301,8.38512,2.877199,2.903171,8.361656,2.916892,34
26,0.8,27,4.473,2.892952,8.685826,2.906727,2.111579,5.450247,2.125154,34
26,0.8,28,4.473,1.375196,3.204494,1.389516,1.193453,2.853427,1.206103,34
26,0.8,29,4.473,2.181315,5.572423,2.195021,1.004962,2.287368,1.01795,34
26,0.8,30,4.473,4.784242,14.676493,4.798716,4.675959,14.633094,4.693334,34
26,0.8,31,4.473,2.932376,8.662412,2.946191,2.950368,8.667641,2.963912,34
26,0.8,32,4.473,1.967933,5.368315,1.981777,0.398311,0.404209,0.427993,34
26,0.8,33,4.473,2.535144,6.638843,2.549116,2.422446,6.384198,2.437078,34
26,0.8,34,4.473,2.263745,5.697071,2.277901,0.319385,0.411027,0.332722,34
26,0.8,35,4.473,3.344835,9.724601,3.358648,1.765398,4.862533,1.780782,34
26,0.8,36,4.473,2.312457,6.347522,2.326199,1.888794,5.100451,1.901909,34
26,0.8,37,4.473,1.488093,3.860715,1.501571,1.418011,3.316586,1.431347,34
26,0.8,38,4.473,1.986479,5.204449,2.000686,0.877258,1.967304,0.89167,34
26,0.8,39,4.473,1.958401,4.872884,1.971788,1.115083,2.366737,1.128398,34
26,0.8,40,4.473,5.369899,15.715715,5.383938,5.620743,16.814545,5.634461,34
26,0.8,0,5.0,3.179644,8.958164,3.195026,3.290837,8.994163,3.305858,31
26,0.8,1,5.0,3.464217,8.186847,3.479651,3.334777,8.021874,3.351643,31
26,0.8,2,5.0,5.498074,13.8483,5.523439,1.480473,3.387696,1.49613,31
26,0.8,3,5.0,1.913277,4.388534,1.929046,1.859272,3.893526,1.874611,32
26,0.8,4,5.0,3.286079,8.61575,3.300467,2.926587,7.642246,2.941281,31
26,0.8,5,5.0,1.315107,2.434976,1.360874,1.302423,2.312849,1.317701,31
26,0.8,6,5.0,5.09784,14.605297,5.112955,5.707271,16.086311,5.721931,31
26,0.8,7,5.0,2.759765,6.850545,2.775297,2.653495,6.319108,2.668869,31
26,0.8,8,5.0,1.340661,2.564158,1.356205,1.422111,2.80084,1.437577,32
26,0.8,9,5.0,1.993885,4.498069,2.008994,1.947671,5.063632,1.963485,31
26,0.8,10,5.0,1.23139,2.51708,1.246626,1.255921,2.10093,1.271302,32
26,0.8,11,5.0,1.922297,4.052858,1.938898,1.239549,2.254026,1.254726,31
26,0.8,12,5.0,2.365493,5.831403,2.38054,2.689817,6.725755,2.704924,31
26,0.8,13,5.0,1.418359,2.889405,1.434,1.323647,2.471353,1.338812,32
26,0.8,14,5.0,2.787629,6.612045,2.803006,2.317761,5.830622,2.333338,31
26,0.8,15,5.0,1.854544,4.209501,1.875656,1.227576,2.801918,1.247085,31
26,0.8,16,5.0,1.903559,4.890873,1.918103,1.77034,3.965698,1.785551,31
26,0.8,17,5.0,1.807457,3.687017,1.822908,1.676295,3.186915,1.691962,32
26,0.8,18,5.0,7.68737,22.376796,7.703303,1.402225,3.058019,1.428846,30
26,0.8,19,5.0,2.449842,6.259268,2.464578,2.830324,7.168274,2.86082,31
26,0.8,20,5.0,4.826087,14.028334,4.841832,5.055885,13.929688,5.071047,31
26,0.8,21,5.0,1.963304,4.173263,1.97908,1.597957,3.337107,1.613181,31
26,0.8,22,5.0,6.648747,17.598293,6.66439,3.624866,9.887259,3.640057,31
26,0.8,23,5.0,1.399281,2.346927,1.41495,1.649475,3.551866,1.664933,32
26,0.8,24,5.0,7.601937,22.0344,7.617683,1.12144,2.13309,1.137038,30
26,0.8,25,5.0,1.260803,2.111989,1.276501,1.412435,2.594939,1.428021,32
26,0.8,26,5.0,2.002283,4.361262,2.017145,1.381538,3.016521,1.39669,31
26,0.8,27,5.0,10.545712,28.663396,10.561676,1.455646,3.181331,1.470962,30
26,0.8,28,5.0,2.288347,5.38741,2.319831,2.264301,4.935857,2.298839,32
26,0.8,29,5.0,2.241686,5.795665,2.257536,1.454256,2.724588,1.469625,31
