L,Density,Seed,UDG Radius,CPLEX TTO,Process TTO,Clock TTO,CPLEX TTS,Process TTS,Clock TTS,Solution
6,1.0,28,2.0,0.013562,0.020518,0.015036,0.018707,0.021764,0.020211,8
6,1.0,29,2.0,0.010438,0.012484,0.012083,0.015479,0.019544,0.016584,8
6,1.0,30,2.0,0.015854,0.014884,0.017507,0.019923,0.015815,0.024652,8
6,1.0,31,2.0,0.010949,0.017542,0.012292,0.01788,0.026735,0.019131,8
6,1.0,32,2.0,0.019136,0.013223,0.020427,0.010557,0.018332,0.011712,8
6,1.0,33,2.0,0.014331,0.019054,0.015598,0.015979,0.019894,0.019232,8
6,1.0,34,2.0,0.019283,0.014431,0.022317,0.022489,0.025605,0.023804,8
6,1.0,35,2.0,0.018319,0.015818,0.020452,0.019266,0.019098,0.021202,8
6,1.0,36,2.0,0.011359,0.014737,0.012646,0.029287,0.025227,0.03041,8
6,1.0,37,2.0,0.009611,0.013312,0.010908,0.009593,0.012454,0.010646,8
6,1.0,38,2.0,0.009902,0.012506,0.011168,0.013477,0.016498,0.014552,8
6,1.0,39,2.0,0.008749,0.012604,0.009979,0.011654,0.018792,0.013376,8
6,1.0,40,2.0,0.012302,0.015908,0.014727,0.012032,0.020519,0.013206,8
6,1.0,0,2.237,0.009234,0.01184,0.010908,0.013921,0.017904,0.015259,6
6,1.0,1,2.237,0.007912,0.011367,0.011644,0.020229,0.016463,0.024137,6
6,1.0,2,2.237,0.008992,0.0112,0.010227,0.017636,0.019216,0.018739,6
6,1.0,3,2.237,0.015132,0.021039,0.016426,0.010133,0.013746,0.011286,6
6,1.0,4,2.237,0.008309,0.011806,0.009774,0.027905,0.030965,0.029247,6
6,1.0,5,2.237,0.019981,0.014497,0.023688,0.014514,0.016403,0.016423,6
6,1.0,6,2.237,0.014797,0.012714,0.01671,0.019839,0.018343,0.020968,6
6,1.0,7,2.237,0.014328,0.015331,0.015859,0.021041,0.017837,0.02227,6
6,1.0,8,2.237,0.014024,0.015682,0.015303,0.018334,0.01735,0.019712,6
6,1.0,9,2.237,0.013977,0.017605,0.015389,0.016805,0.016813,0.01819,6
6,1.0,10,2.237,0.020429,0.019855,0.022577,0.039561,0.023432,0.047934,6
6,1.0,11,2.237,0.009964,0.011771,0.01162,0.018774,0.022493,0.020276,6
6,1.0,12,2.237,0.008718,0.011801,0.010157,0.013245,0.016974,0.014651,6
6,1.0,13,2.237,0.009593,0.012037,0.011409,0.02789,0.025641,0.029057,6
6,1.0,14,2.237,0.007205,0.010319,0.008422,0.007499,0.011147,0.00862,6
6,1.0,15,2.237,0.008199,0.011595,0.009486,0.010997,0.01626,0.012094,6
6,1.0,16,2.237,0.012044,0.01211,0.013649,0.014159,0.017382,0.015676,6
6,1.0,17,2.237,0.012951,0.016631,0.014435,0.023175,0.017303,0.027231,6
6,1.0,18,2.237,0.013643,0.020873,0.01568,0.021723,0.025562,0.023669,6
6,1.0,19,2.237,0.010028,0.011368,0.011524,0.017725,0.014266,0.019277,6
6,1.0,20,2.237,0.008352,0.011493,0.009961,0.01609,0.01857,0.017337,6
6,1.0,21,2.237,0.010134,0.012737,0.01226,0.016169,0.022613,0.017405,6
6,1.0,22,2.237,0.007473,0.010544,0.0087,0.015112,0.021409,0.016278,6
6,1.0,23,2.237,0.014002,0.016554,0.015566,0.015631,0.017329,0.017209,6
6,1.0,24,2.237,0.008649,0.01105,0.009954,0.011165,0.014505,0.012461,6
6,1.0,25,2.237,0.016271,0.016788,0.017652,0.016531,0.021367,0.017704,6
6,1.0,26,2.237,0.007439,0.010769,0.008663,0.009531,0.013912,0.01061,6
6,1.0,27,2.237,0.025731,0.012174,0.027472,0.01954,0.016854,0.021682,6
6,1.0,28,2.237,0.020637,0.015469,0.022683,0.014834,0.015075,0.016423,6
6,1.0,29,2.237,0.00916,0.011746,0.010663,0.020521,0.018917,0.021863,6
6,1.0,30,2.237,0.058297,0.031615,0.059737,0.01073,0.014908,0.011912,6
6,1.0,31,2.237,0.021426,0.016305,0.023005,0.01269,0.018479,0.013931,6
6,1.0,32,2.237,0.017269,0.025575,0.018584,0.010599,0.015921,0.011709,6
6,1.0,33,2.237,0.007679,0.011133,0.009087,0.016498,0.01943,0.018472,6
6,1.0,34,2.237,0.010719,0.011686,0.012601,0.016584,0.016316,0.018758,6
6,1.0,35,2.237,0.010861,0.01161,0.015019,0.016898,0.01783,0.01826,6
6,1.0,36,2.237,0.011267,0.014982,0.012895,0.025724,0.01892,0.026875,6
6,1.0,37,2.237,0.017468,0.012208,0.018897,0.014197,0.015298,0.015328,6
6,1.0,38,2.237,0.012346,0.013701,0.013926,0.012188,0.015257,0.014608,6
6,1.0,39,2.237,0.014398,0.018267,0.016176,0.012606,0.015361,0.014105,6
6,1.0,40,2.237,0.00832,0.010881,0.009908,0.019959,0.026601,0.021218,6
6,1.0,0,2.829,0.003733,0.004441,0.005069,0.003577,0.004111,0.004832,4
6,1.0,1,2.829,0.002757,0.004114,0.004055,0.0126,0.007338,0.014467,4
6,1.0,2,2.829,0.009142,0.004857,0.012552,0.002502,0.003669,0.003777,4
6,1.0,3,2.829,0.003523,0.004334,0.005159,0.008215,0.003875,0.009568,4
6,1.0,4,2.829,0.00361,0.004491,0.005409,0.002431,0.003701,0.003778,4
6,1.0,5,2.829,0.002613,0.003983,0.004002,0.003821,0.004078,0.006078,4
6,1.0,6,2.829,0.004442,0.004033,0.006719,0.005277,0.003806,0.006389,4
6,1.0,7,2.829,0.002638,0.004097,0.003916,0.003058,0.003644,0.004169,4
6,1.0,8,2.829,0.007567,0.004656,0.00944,0.004049,0.004049,0.005489,4
6,1.0,9,2.829,0.008839,0.00447,0.011824,0.008961,0.00369,0.01007,4
6,1.0,10,2.829,0.003813,0.004197,0.005194,0.006906,0.004372,0.008436,4
6,1.0,11,2.829,0.00329,0.003878,0.004544,0.002492,0.003666,0.003593,4
6,1.0,12,2.829,0.003667,0.004326,0.005047,0.002694,0.004003,0.004371,4
6,1.0,13,2.829,0.007032,0.004631,0.008579,0.005323,0.003905,0.006519,4
6,1.0,14,2.829,0.002885,0.00418,0.004354,0.010169,0.003988,0.01132,4
6,1.0,15,2.829,0.005404,0.00425,0.006782,0.002769,0.003837,0.004059,4
6,1.0,16,2.829,0.005963,0.004634,0.00796,0.003663,0.004017,0.00514,4
6,1.0,17,2.829,0.003473,0.004273,0.00523,0.002698,0.003983,0.004098,4
6,1.0,18,2.829,0.004235,0.004388,0.005796,0.003582,0.003844,0.004761,4
