L,Density,Seed,UDG Radius,CPLEX TTO,Process TTO,Clock TTO,CPLEX TTS,Process TTS,Clock TTS,Solution
21,1,4,2,26.588917,163.428182,26.591569,25.483967,161.263258,25.486554,89
21,1,5,2,25.826093,163.372365,25.829396,24.818065,157.510037,24.820543,89
21,1,6,2,25.207887,162.580018,25.210599,26.821196,158.638753,26.825084,89
21,1,7,2,26.867166,166.392616,26.869836,26.15821,160.189518,26.16098,89
21,1,8,2,26.801003,163.683354,26.803585,26.070658,160.398062,26.073765,89
21,1,9,2,26.452385,165.104416,26.458862,25.02377,158.983057,25.026114,89
21,1,10,2,27.389662,164.391145,27.392376,25.779544,158.798384,25.781883,89
21,1,11,2,26.660053,164.451034,26.663722,24.062428,158.594491,24.064742,89
21,1,12,2,27.877108,164.426529,27.879734,27.111574,160.787763,27.114256,89
21,1,13,2,26.470612,162.962723,26.475043,27.206735,159.135418,27.20924,89
21,1,14,2,28.380623,163.871843,28.387849,25.989245,157.838178,25.991653,89
21,1,15,2,26.028559,163.362619,26.03262,25.795429,158.520539,25.797916,89
21,1,16,2,26.019441,161.635852,26.02235,25.461795,157.432775,25.464325,89
21,1,17,2,27.315861,163.201172,27.319494,29.896112,159.94471,29.898438,89
21,1,18,2,27.122554,165.978609,27.126886,26.082021,160.578324,26.084427,89
21,1,19,2,27.115249,164.578333,27.117973,25.598275,159.277456,25.600743,89
21,1,20,2,30.605408,165.503271,30.608405,26.049219,159.849376,26.054069,89
21,1,21,2,26.104321,164.476299,26.10862,27.345741,159.480208,27.348083,89
21,1,22,2,27.958158,164.711613,27.965936,25.10309,159.871997,25.105419,89
21,1,23,2,28.986648,163.737197,28.991696,24.340131,157.716102,24.343237,89
21,1,24,2,26.723356,162.171275,26.726519,26.558018,159.438692,26.560372,89
21,1,25,2,27.865852,165.029678,27.868509,24.726034,158.334695,24.728761,89
21,1,26,2,25.742537,163.097896,25.745116,26.147514,158.336701,26.14985,89
21,1,27,2,28.905309,164.039617,28.91278,25.891351,158.168054,25.894102,89
21,1,28,2,29.354114,163.807431,29.358217,24.69432,158.826516,24.697661,89
21,1,29,2,25.406149,162.074478,25.408916,24.653352,157.890603,24.657219,89
21,1,30,2,26.428778,162.349113,26.431628,27.357461,160.450683,27.359943,89
21,1,31,2,27.832,164.168402,27.835688,24.390902,157.922713,24.39331,89
21,1,32,2,25.626418,163.107755,25.629959,25.081674,158.248061,25.084025,89
21,1,33,2,28.07608,163.70877,28.078675,24.469125,157.422686,24.471722,89
21,1,34,2,29.399002,164.687141,29.401769,25.705255,159.452681,25.707863,89
21,1,35,2,29.106906,165.200163,29.110247,26.375499,158.153713,26.377978,89
21,1,36,2,26.001242,162.046435,26.004634,24.482948,156.694882,24.486184,89
21,1,37,2,25.038269,163.053467,25.045566,26.181095,158.558112,26.183514,89
21,1,38,2,26.478433,163.313847,26.487437,25.299569,158.325098,25.30191,89
21,1,39,2,26.089577,163.046637,26.092626,24.338353,157.193941,24.340941,89
21,1,40,2,23.830515,162.002097,23.833131,23.256013,156.816475,23.258325,89
21,1,0,2.237,6.490366,36.371125,6.493981,5.988151,36.589273,5.992687,61
21,1,1,2.237,6.874297,37.766301,6.877644,6.390473,36.755863,6.394739,61
21,1,2,2.237,6.692464,36.768622,6.69639,5.781638,36.2279,5.784741,61
21,1,3,2.237,7.327599,36.744126,7.331242,6.608925,36.652061,6.612257,61
21,1,4,2.237,7.803022,37.508562,7.8077,6.608101,36.772093,6.616178,61
21,1,5,2.237,6.746636,36.695916,6.750381,5.801536,35.873559,5.806798,61
21,1,6,2.237,6.429771,37.491969,6.432994,6.562379,37.332873,6.565589,61
21,1,7,2.237,6.728494,36.819128,6.732093,6.601397,37.434436,6.604404,61
21,1,8,2.237,6.499306,37.314838,6.502768,6.474452,36.518565,6.477688,61
21,1,9,2.237,6.729625,37.657924,6.733746,6.042003,36.913774,6.045169,61
21,1,10,2.237,6.568357,36.835795,6.576579,7.177658,36.81357,7.180901,61
21,1,11,2.237,6.156854,36.349737,6.162649,5.66438,35.64644,5.667878,61
21,1,12,2.237,6.312675,37.119044,6.317205,6.877783,36.924965,6.881083,61
21,1,13,2.237,6.436987,36.532316,6.441407,6.659365,35.805007,6.662609,61
21,1,14,2.237,6.396346,36.165078,6.405868,6.403927,36.040171,6.407414,61
21,1,15,2.237,7.046306,37.279689,7.053647,6.162029,36.731273,6.165358,61
21,1,16,2.237,6.150629,36.524536,6.15454,7.021984,37.822065,7.025041,61
21,1,17,2.237,6.293183,36.903357,6.297333,5.329579,35.364969,5.33398,61
21,1,18,2.237,6.904211,37.71945,6.910456,6.661234,36.797411,6.665411,61
21,1,19,2.237,6.293514,36.993135,6.299846,6.22605,36.31334,6.234788,61
21,1,20,2.237,7.637266,37.16402,7.647543,7.131681,37.027117,7.135882,61
21,1,21,2.237,6.848721,37.386932,6.852255,6.931947,36.133359,6.936541,61
21,1,22,2.237,6.230816,36.196765,6.236352,6.496492,37.065898,6.500136,61
21,1,23,2.237,6.28429,36.900394,6.290567,5.577457,35.335014,5.581918,61
21,1,24,2.237,5.92405,36.948348,5.927534,7.492976,36.864304,7.496034,61
21,1,25,2.237,7.047189,36.642108,7.051589,5.53269,36.185867,5.535838,61
21,1,26,2.237,5.607147,35.744143,5.610769,6.750219,36.189618,6.75338,61
21,1,27,2.237,5.929492,36.246938,5.933039,5.438797,35.198716,5.442138,61
21,1,28,2.237,5.792007,37.157176,5.795876,5.11438,35.556881,5.118087,61
21,1,29,2.237,6.465216,36.784745,6.468735,5.336494,36.524845,5.339617,61
21,1,30,2.237,5.996112,36.330353,6.005314,5.597171,35.593407,5.600755,61
21,1,31,2.237,6.222922,36.956944,6.227403,5.526046,35.858204,5.52952,61
21,1,32,2.237,6.302973,36.886495,6.306324,6.290696,36.582235,6.294076,61
21,1,33,2.237,5.83279,36.624354,5.837252,5.979445,37.352585,5.983531,61
21,1,34,2.237,6.108449,36.602182,6.111619,5.564471,35.743067,5.567607,61
21,1,35,2.237,6.192915,36.403076,6.196435,6.752101,36.338705,6.755443,61
21,1,36,2.237,6.271016,36.041241,6.27457,6.87043,36.3387,6.873912,61
21,1,37,2.237,6.517516,38.044822,6.521084,5.773545,36.974058,5.776656,61
21,1,38,2.237,6.022812,35.951633,6.026211,5.864636,36.558816,5.868725,61
21,1,39,2.237,6.263994,36.752283,6.267777,7.128544,36.381692,7.131947,61
21,1,40,2.237,7.265913,37.760034,7.271711,6.109505,35.842208,6.112733,61
21,1,0,2.829,0.055233,0.046058,0.061866,0.053883,0.049753,0.0604,49
21,1,1,2.829,0.037876,0.045714,0.042901,0.032688,0.042258,0.036187,49
21,1,2,2.829,0.062315,0.05739,0.072832,0.050987,0.048455,0.062884,49
21,1,3,2.829,0.04309,0.040901,0.053136,0.041092,0.041146,0.050077,49
21,1,4,2.829,0.030754,0.04057,0.04042,0.059618,0.049086,0.063088,49
21,1,5,2.829,0.045875,0.047065,0.050972,0.03221,0.043471,0.035918,49
21,1,6,2.829,0.049751,0.044332,0.055595,0.060573,0.052676,0.066429,49
21,1,7,2.829,0.042895,0.043873,0.046967,0.029969,0.040561,0.033408,49
21,1,8,2.829,0.087434,0.070111,0.09411,0.058141,0.046485,0.068593,49
21,1,9,2.829,0.087028,0.057666,0.096592,0.082079,0.058787,0.089231,49
21,1,10,2.829,0.033175,0.041207,0.037937,0.040869,0.044858,0.048091,49
21,1,11,2.829,0.032462,0.043442,0.036542,0.050294,0.045334,0.059125,49
21,1,12,2.829,0.05161,0.048616,0.055869,0.055687,0.055496,0.062073,49
21,1,13,2.829,0.037171,0.044499,0.041482,0.032684,0.040646,0.036778,49
21,1,14,2.829,0.035392,0.043911,0.039142,0.039972,0.043266,0.043844,49
21,1,15,2.829,0.047721,0.052499,0.051405,0.076122,0.048346,0.080377,49
21,1,16,2.829,0.056358,0.071063,0.060673,0.031318,0.039729,0.035155,49
21,1,17,2.829,0.03783,0.044291,0.042142,0.042845,0.046824,0.048651,49
21,1,18,2.829,0.033696,0.039113,0.037385,0.068053,0.054777,0.07149,49
21,1,19,2.829,0.036566,0.049234,0.040257,0.027266,0.037411,0.030603,49
21,1,20,2.829,0.036421,0.044107,0.040421,0.034353,0.04243,0.038153,49
21,1,21,2.829,0.090932,0.054141,0.095775,0.053699,0.046168,0.061033,49
21,1,22,2.829,0.055924,0.045165,0.061953,0.062822,0.050928,0.066589,49
21,1,23,2.829,0.036876,0.045934,0.042041,0.034389,0.041379,0.038557,49
21,1,24,2.829,0.095876,0.049411,0.108595,0.055505,0.051606,0.060661,49
21,1,25,2.829,0.036598,0.042735,0.040233,0.032897,0.041955,0.036324,49
21,1,26,2.829,0.049561,0.055371,0.053464,0.041853,0.044292,0.048538,49
21,1,27,2.829,0.081986,0.067426,0.088684,0.028393,0.037936,0.031847,49
21,1,28,2.829,0.040301,0.051821,0.044043,0.032564,0.043382,0.040751,49
21,1,29,2.829,0.06413,0.048023,0.067998,0.028517,0.038791,0.032034,49
21,1,30,2.829,0.037088,0.044508,0.04114,0.036687,0.043008,0.04025,49
21,1,31,2.829,0.048947,0.045042,0.054176,0.042023,0.043888,0.045875,49
21,1,32,2.829,0.040483,0.044608,0.046166,0.046787,0.048511,0.050772,49
21,1,33,2.829,0.05379,0.051996,0.058806,0.04432,0.041546,0.048424,49
21,1,34,2.829,0.040829,0.050892,0.044883,0.038284,0.047191,0.042264,49
21,1,35,2.829,0.040517,0.045489,0.044693,0.05871,0.046291,0.06628,49
21,1,36,2.829,0.046264,0.049482,0.052096,0.054389,0.049802,0.062981,49
21,1,37,2.829,0.028422,0.039102,0.032169,0.057366,0.050136,0.061494,49
21,1,38,2.829,0.074652,0.063421,0.080807,0.052521,0.052304,0.056687,49
21,1,39,2.829,0.056784,0.049935,0.066148,0.043083,0.048583,0.047327,49
21,1,40,2.829,0.042188,0.053076,0.047161,0.045665,0.044493,0.051251,49
21,1,0,3,737.424636,4693.101963,737.428759,292.271779,1712.433798,292.276748,46
21,1,1,3,830.823738,4814.45295,830.827996,292.853397,1710.663691,292.857655,46
21,1,2,3,794.577717,4775.137929,794.59067,290.913547,1713.660969,290.917684,46
21,1,3,3,793.996899,4809.417284,794.003435,294.238931,1723.513414,294.243018,46
21,1,4,3,794.524579,4807.587444,794.528818,295.456327,1725.774524,295.461993,46
21,1,5,3,799.992367,4795.755298,799.996925,288.707037,1713.083315,288.713173,46
21,1,6,3,826.034424,4814.817721,826.04512,292.977929,1721.528552,292.98331,46
21,1,7,3,795.875555,4775.353887,795.880956,284.726384,1698.215751,284.730553,46
21,1,8,3,753.139823,4755.571568,753.146803,266.535922,1688.511099,266.540465,46
21,1,9,3,671.240302,4585.66272,671.247846,237.67511,1636.67855,237.679644,46
21,1,10,3,664.884245,4592.645692,664.888227,241.757772,1640.541404,241.762057,46
21,1,11,3,658.89077,4580.618473,658.900552,229.408243,1619.962852,229.412588,46
21,1,12,3,630.016971,4525.652614,630.02071,207.154374,1578.956632,207.158595,46
21,1,13,3,561.996568,4372.906363,562.000367,205.933185,1577.641851,205.937042,46
21,1,14,3,561.600951,4380.372856,561.605814,204.484617,1571.229584,204.488478,46
21,1,15,3,558.685671,4360.157369,558.689403,203.970129,1569.565497,203.973993,46
21,1,16,3,560.192206,4359.056315,560.196909,201.995103,1561.012183,201.999126,46
21,1,17,3,556.712023,4349.445975,556.715554,203.456819,1566.133095,203.46071,46
21,1,18,3,552.942607,4341.622521,552.946315,202.970386,1570.060312,202.974355,46
21,1,19,3,554.169055,4345.519145,554.172699,202.998999,1569.556978,203.002753,46
21,1,20,3,558.636371,4365.829809,558.640052,204.847401,1573.787547,204.851261,46
21,1,21,3,560.473977,4374.251338,560.477613,203.620208,1571.542772,203.624088,46
21,1,22,3,639.577468,4535.558114,639.582038,281.788615,1695.795444,281.793369,46
21,1,23,3,743.009594,4697.03202,743.013731,277.928244,1686.752973,277.934172,46
21,1,24,3,748.930254,4689.71739,748.934624,270.541361,1679.534356,270.545218,46
21,1,25,3,729.72138,4681.19708,729.725415,271.248719,1681.896139,271.252943,46
21,1,26,3,850.731883,4803.713158,850.735948,321.611366,1731.921723,321.616203,46
21,1,27,3,881.198577,4835.257138,881.202654,346.788079,1741.172895,346.794406,46
21,1,28,3,926.241174,4843.534903,926.24547,283.683978,1697.586509,283.688382,46
21,1,29,3,670.462791,4599.044876,670.466609,227.695866,1617.623149,227.700618,46
21,1,30,3,592.897871,4447.781876,592.902533,213.233697,1593.253446,213.237538,46
21,1,31,3,582.361404,4396.903076,582.365324,205.561406,1567.574292,205.565212,46
21,1,32,3,553.751325,4317.297078,553.755082,199.858579,1546.450068,199.862271,46
21,1,33,3,551.36448,4312.693771,551.368153,201.404068,1553.616238,201.407957,46
21,1,34,3,553.828773,4326.620823,553.832519,208.243161,1570.564251,208.24694,46
21,1,35,3,554.876031,4317.278879,554.879552,201.885108,1557.857244,201.888906,46
21,1,36,3,552.021884,4313.315985,552.03071,200.094802,1547.317885,200.098733,46
21,1,37,3,548.453015,4300.649184,548.456865,200.516141,1551.683054,200.519866,46
21,1,38,3,549.099521,4300.451457,549.10324,201.424171,1556.714688,201.427907,46
21,1,39,3,549.922198,4313.248814,549.925966,200.546821,1553.127981,200.550659,46
21,1,40,3,551.166592,4314.979398,551.170436,201.621867,1556.877297,201.625755,46
21,1,0,3.163,0.572525,2.865711,0.576906,0.542127,2.835324,0.54693,41
21,1,1,3.163,0.647276,3.040643,0.651624,0.52434,2.7873,0.528604,41
21,1,2,3.163,0.510962,2.72815,0.515641,0.629619,2.973625,0.63619,41
21,1,3,3.163,0.624984,2.935289,0.629149,0.528475,2.819553,0.533226,41
21,1,4,3.163,0.557759,2.830449,0.562197,0.600784,2.935671,0.60662,41
21,1,5,3.163,0.544996,2.821286,0.549324,0.554353,2.822919,0.558693,41
21,1,6,3.163,0.596525,3.033279,0.600811,0.493746,2.758861,0.49788,41
21,1,7,3.163,0.638646,3.039841,0.64352,0.531833,2.777516,0.537214,41
21,1,8,3.163,0.552526,2.821113,0.55701,0.507954,2.762449,0.51229,41
21,1,9,3.163,1.026648,3.528271,1.030897,0.491601,2.75538,0.495773,41
21,1,10,3.163,0.61583,2.853525,0.621049,0.500222,2.793457,0.504343,41
21,1,11,3.163,0.622813,2.978046,0.627303,0.542922,2.822613,0.547066,41
21,1,12,3.163,0.606339,2.915819,0.61097,0.731512,3.211017,0.73567,41
21,1,13,3.163,0.655407,3.042243,0.659712,0.56826,2.871976,0.574337,41
21,1,14,3.163,0.533552,2.830922,0.537942,0.583537,2.802491,0.587823,41
21,1,15,3.163,0.578993,2.86977,0.583501,0.548813,2.893364,0.552958,41
21,1,16,3.163,0.499864,2.704465,0.504176,0.519896,2.696456,0.524167,41
21,1,17,3.163,0.765099,3.107638,0.769373,0.523661,2.83274,0.527824,41
21,1,18,3.163,0.703674,2.972582,0.708157,0.49911,2.78852,0.503152,41
21,1,19,3.163,0.820093,3.202626,0.824505,0.530863,2.822674,0.535223,41
21,1,20,3.163,0.553701,2.860515,0.558027,0.554833,2.773173,0.55906,41
21,1,21,3.163,0.644233,3.093208,0.648609,0.583814,2.814688,0.588113,41
21,1,22,3.163,0.530474,2.829001,0.534754,0.579241,2.871874,0.583871,41
21,1,23,3.163,0.732899,3.078303,0.737429,0.560247,2.758953,0.564563,41
21,1,24,3.163,0.528783,2.815435,0.533116,0.533576,2.807846,0.537946,41
21,1,25,3.163,0.778085,3.224123,0.782833,0.539599,2.920135,0.543728,41
21,1,26,3.163,0.758929,3.14949,0.763549,0.521885,2.803733,0.526157,41
21,1,27,3.163,0.54342,2.840353,0.54787,0.517548,2.811089,0.52176,41
21,1,28,3.163,0.616807,2.90797,0.621308,0.571779,2.882466,0.575935,41
21,1,29,3.163,0.531406,2.803786,0.536227,0.595212,2.918502,0.59988,41
21,1,30,3.163,0.585329,2.84998,0.589926,0.563275,2.900936,0.567964,41
21,1,31,3.163,0.594489,2.942319,0.598958,0.544608,2.772076,0.54881,41
21,1,32,3.163,0.504014,2.745004,0.50824,0.50739,2.724654,0.511805,41
21,1,33,3.163,0.624334,2.980102,0.629026,0.572364,2.878522,0.576526,41
21,1,34,3.163,0.647918,2.93192,0.654525,0.587441,2.930841,0.591679,41
21,1,35,3.163,0.705099,3.037934,0.709327,0.500967,2.789383,0.505287,41
21,1,36,3.163,0.567933,2.923362,0.572462,0.490913,2.73992,0.49515,41
21,1,37,3.163,0.543461,2.795617,0.547868,0.565008,2.820634,0.569269,41
21,1,38,3.163,0.65745,2.997997,0.661757,0.525079,2.726678,0.529366,41
21,1,39,3.163,0.745203,3.082383,0.749449,0.483652,2.710207,0.487924,41
21,1,40,3.163,0.777588,3.159951,0.781854,0.508558,2.796931,0.512871,41
21,1,0,3.606,0.045882,0.059643,0.050794,0.043584,0.058063,0.048295,36
21,1,1,3.606,0.043506,0.058996,0.048413,0.044414,0.057946,0.049224,36
21,1,2,3.606,0.043817,0.060843,0.049188,0.042075,0.058426,0.046904,36
21,1,3,3.606,0.056838,0.063364,0.062522,0.052852,0.062806,0.060579,36
21,1,4,3.606,0.043954,0.061704,0.048953,0.042835,0.059249,0.04789,36
21,1,5,3.606,0.043834,0.060466,0.048697,0.0423,0.057002,0.04711,36
21,1,6,3.606,0.053713,0.063016,0.059612,0.048268,0.067069,0.052999,36
21,1,7,3.606,0.054884,0.071363,0.060743,0.091632,0.07509,0.103517,36
21,1,8,3.606,0.042981,0.05897,0.047958,0.049735,0.058628,0.054569,36
21,1,9,3.606,0.04658,0.066359,0.051552,0.042906,0.058417,0.047709,36
21,1,10,3.606,0.043697,0.060211,0.048836,0.042794,0.059423,0.047693,36
21,1,11,3.606,0.042928,0.059559,0.048012,0.042885,0.059573,0.048027,36
21,1,12,3.606,0.0428,0.059719,0.047615,0.047061,0.062594,0.052024,36
21,1,13,3.606,0.043997,0.060482,0.048752,0.043077,0.059543,0.048106,36
21,1,14,3.606,0.043506,0.059736,0.048447,0.043648,0.058514,0.048339,36
21,1,15,3.606,0.072532,0.078685,0.079289,0.046992,0.059762,0.051905,36
21,1,16,3.606,0.04386,0.061046,0.048946,0.044161,0.059576,0.048863,36
21,1,17,3.606,0.043863,0.061425,0.049009,0.04321,0.058358,0.047968,36
21,1,18,3.606,0.043424,0.061257,0.04833,0.043004,0.059661,0.047758,36
21,1,19,3.606,0.043803,0.06137,0.049022,0.045595,0.058644,0.050478,36
21,1,20,3.606,0.043234,0.060077,0.048695,0.042042,0.058481,0.047006,36
21,1,21,3.606,0.046662,0.062492,0.051826,0.050195,0.064595,0.055901,36
21,1,22,3.606,0.050603,0.063036,0.055878,0.042732,0.058213,0.047447,36
21,1,23,3.606,0.045527,0.062133,0.050603,0.042577,0.058503,0.047586,36
21,1,24,3.606,0.04416,0.06029,0.049426,0.043049,0.057172,0.047868,36
21,1,25,3.606,0.05997,0.067682,0.066615,0.050989,0.060191,0.056935,36
21,1,26,3.606,0.045158,0.062139,0.04999,0.042847,0.058928,0.047673,36
21,1,27,3.606,0.064996,0.065937,0.071552,0.048939,0.063121,0.054273,36
21,1,28,3.606,0.046114,0.063343,0.051094,0.045675,0.05902,0.050587,36
21,1,29,3.606,0.046395,0.064056,0.051273,0.043431,0.06029,0.048465,36
21,1,30,3.606,0.043756,0.058808,0.048866,0.04971,0.059952,0.054549,36
21,1,31,3.606,0.047868,0.062188,0.053857,0.042791,0.058103,0.047633,36
21,1,32,3.606,0.043584,0.059808,0.048934,0.044744,0.058777,0.049672,36
21,1,33,3.606,0.04439,0.059313,0.049355,0.050079,0.062055,0.055053,36
21,1,34,3.606,0.104491,0.070146,0.12577,0.048083,0.060187,0.053065,36
21,1,35,3.606,0.046612,0.060054,0.051811,0.054148,0.061727,0.059044,36
21,1,36,3.606,0.043349,0.058256,0.048195,0.042924,0.058168,0.047744,36
21,1,37,3.606,0.046664,0.059981,0.051609,0.042645,0.058645,0.047517,36
21,1,38,3.606,0.043644,0.05984,0.048685,0.042904,0.058829,0.04765,36
21,1,39,3.606,0.043361,0.061212,0.048331,0.042239,0.058636,0.047019,36
21,1,40,3.606,0.044796,0.060182,0.04975,0.043121,0.059118,0.047951,36
21,1,0,4,1.334413,7.043908,1.339674,1.193846,6.815855,1.199032,33
21,1,1,4,1.518785,7.315191,1.524048,1.103694,6.520237,1.108937,33
21,1,2,4,1.563227,7.503015,1.569469,1.153397,6.78014,1.15854,33
21,1,3,4,1.313319,6.93281,1.318534,1.139242,6.686093,1.144297,33
21,1,4,4,1.31745,6.813727,1.326355,1.113175,6.608368,1.118467,33
21,1,5,4,1.443293,6.97777,1.448442,1.13864,6.552397,1.143605,33
