L,N,d,r,seed,D_(MIS-1),D_MIS,MIS,Process time counter
21,353,0.8,4.243,46,72676618.0,50691.0,25,9.88
21,353,0.8,4.243,47,1027892.0,1972.0,26,10.9
21,353,0.8,4.243,48,574772.0,692.0,26,10.57
21,353,0.8,4.243,49,31824.0,9.0,26,10.06
21,353,0.8,4.243,50,217513.0,42.0,26,11.56
21,353,0.8,4.243,51,2212832.0,1766.0,26,11.29
21,353,0.8,4.243,52,692032.0,460.0,26,12.57
21,353,0.8,4.243,53,110067322.0,35902.0,25,10.16
21,353,0.8,4.243,54,176437110.0,77666.0,25,11.95
21,353,0.8,4.243,55,1118922.0,967.0,26,10.22
21,353,0.8,4.243,56,210900.0,40.0,26,10.57
21,353,0.8,4.243,57,8319.0,25.0,27,11.81
21,353,0.8,4.243,58,317104.0,169.0,26,11.67
21,353,0.8,4.243,59,378193.0,924.0,26,11.11
21,353,0.8,4.243,60,596576.0,411.0,26,10.83
21,353,0.8,4.243,61,131402341.0,61800.0,25,10.61
21,353,0.8,4.243,62,152582732.0,95285.0,25,10.79
21,353,0.8,4.243,63,51686.0,21.0,26,10.74
21,353,0.8,4.243,64,115362.0,240.0,26,10.54
21,353,0.8,4.243,65,879004.0,749.0,26,11.39
21,353,0.8,4.243,66,15496.0,50.0,27,10.76
21,353,0.8,4.243,67,139412221.0,53699.0,25,11.54
21,353,0.8,4.243,68,69730585.0,70806.0,25,11.25
21,353,0.8,4.243,69,32690347.0,12881.0,25,10.91
21,353,0.8,4.243,70,190043.0,16.0,26,11.7
21,353,0.8,4.243,71,516641.0,497.0,26,10.6
21,353,0.8,4.243,72,66575.0,15.0,26,10.78
21,353,0.8,4.243,73,195816240.0,101009.0,25,11.29
21,353,0.8,4.243,74,403283823.0,148651.0,25,11.54
21,353,0.8,4.243,75,237313.0,28.0,26,10.52
21,353,0.8,4.243,76,167857.0,97.0,26,10.77
21,353,0.8,4.243,77,26815715.0,1752.0,25,10.54
21,353,0.8,4.243,78,20807798.0,9161.0,25,12.57
21,353,0.8,4.243,79,80959.0,24.0,26,11.51
21,353,0.8,4.243,80,284148.0,389.0,26,10.59
21,353,0.8,4.243,81,134716.0,30.0,26,11.08
21,353,0.8,4.243,82,2227515.0,3411.0,26,11.5
21,353,0.8,4.243,83,20826395.0,11547.0,25,9.28
21,353,0.8,4.243,84,361581.0,934.0,26,11.09
21,353,0.8,4.243,85,248957.0,65.0,26,10.17
21,353,0.8,4.243,86,308640292.0,189127.0,25,10.64
21,353,0.8,4.243,87,584706.0,910.0,26,10.79
21,353,0.8,4.243,88,14180373.0,12910.0,25,10.68
21,353,0.8,4.243,89,275709545.0,136366.0,25,11.98
21,353,0.8,4.243,90,37320195.0,5654.0,25,10.52
21,353,0.8,4.243,91,486322.0,1860.0,26,10.71
21,353,0.8,4.243,92,71931643.0,33822.0,25,10.64
21,353,0.8,4.243,93,2029994.0,3124.0,26,10.43
21,353,0.8,4.243,94,1973011.0,3216.0,26,10.91
21,353,0.8,4.243,95,230570.0,88.0,26,10.46
21,353,0.8,4.243,96,427854.0,580.0,26,10.77
21,353,0.8,4.243,97,1111388.0,1484.0,26,11.62
21,353,0.8,4.243,98,2013820.0,2085.0,26,11.03
21,353,0.8,4.243,99,286381.0,257.0,26,10.19
21,353,0.8,4.243,100,1086596.0,1476.0,26,10.48
21,353,0.8,4.243,101,299600.0,641.0,26,10.51
21,353,0.8,4.243,102,161107109.0,89938.0,25,10.17
21,353,0.8,4.243,103,47305.0,32.0,26,12.02
21,353,0.8,4.243,104,300855.0,274.0,26,11.55
21,353,0.8,4.243,105,167964694.0,73488.0,25,12.38
21,353,0.8,4.243,106,422266495.0,387108.0,25,11.26
21,353,0.8,4.243,107,505446.0,238.0,26,10.64
21,353,0.8,4.243,108,416320.0,1206.0,26,10.55
21,353,0.8,4.243,109,407333.0,454.0,26,10.72
21,353,0.8,4.243,110,256575.0,273.0,26,10.03
21,353,0.8,4.243,111,37887970.0,24127.0,25,11.15
21,353,0.8,4.243,112,1013633.0,131.0,26,11.77
21,353,0.8,4.243,113,50095.0,93.0,26,9.59
21,353,0.8,4.243,114,1267928.0,1727.0,26,10.33
21,353,0.8,4.243,115,647037.0,72.0,26,11.28
21,353,0.8,4.243,116,526.0,1.0,27,10.91
21,353,0.8,4.243,117,130410518.0,166623.0,25,11.37
21,353,0.8,4.243,118,1164123.0,1269.0,26,11.81
21,353,0.8,4.243,119,769910.0,613.0,26,11.93
21,353,0.8,4.243,120,74198.0,48.0,26,11.38
21,353,0.8,4.243,121,20857287.0,2122.0,25,11.01
21,353,0.8,4.243,122,377056.0,357.0,26,11.9
21,353,0.8,4.243,123,578639.0,104.0,26,11.31
21,353,0.8,4.243,124,399967.0,652.0,26,11.71
21,353,0.8,4.243,125,395955.0,168.0,26,11.18
21,353,0.8,4.243,126,369080788.0,88495.0,25,11.18
21,353,0.8,4.243,127,17607075.0,2910.0,25,11.31
21,353,0.8,4.243,128,115459994.0,101586.0,25,10.69
21,353,0.8,4.243,129,528149.0,453.0,26,10.88
21,353,0.8,4.243,130,28682032.0,15613.0,25,10.27
21,353,0.8,4.243,131,150696.0,130.0,26,11.44
21,353,0.8,4.243,132,262240.0,54.0,26,9.85
21,353,0.8,4.243,133,1209359.0,587.0,26,10.81
21,353,0.8,4.243,134,38669712.0,14567.0,25,11.31
21,353,0.8,4.243,135,417387.0,525.0,26,10.75
21,353,0.8,4.243,136,162371758.0,111892.0,25,11.96
21,353,0.8,4.243,137,481425722.0,380989.0,25,10.99
21,353,0.8,4.243,138,24379573.0,11077.0,25,12.44
21,353,0.8,4.243,139,80933.0,15.0,26,9.96
21,353,0.8,4.243,140,636309.0,240.0,26,11.46
21,353,0.8,4.243,141,152826655.0,81732.0,25,11.3
21,353,0.8,4.243,142,160702060.0,77671.0,25,10.37
21,353,0.8,4.243,143,605764.0,1276.0,26,11.59
21,353,0.8,4.243,144,68399670.0,17715.0,25,10.55
21,353,0.8,4.243,145,213584.0,2.0,26,10.91
21,353,0.8,4.243,146,1354305.0,2635.0,26,10.4
21,353,0.8,4.243,147,134457958.0,86293.0,25,10.2
21,353,0.8,4.243,148,122529.0,4.0,26,11.83
21,353,0.8,4.243,149,138336262.0,53840.0,25,11.0
21,353,0.8,4.243,150,129089.0,185.0,26,10.12
21,353,0.8,4.243,151,12341042.0,2999.0,25,10.83
21,353,0.8,4.243,152,126754936.0,121763.0,25,11.22
21,353,0.8,4.243,153,91407991.0,48995.0,25,10.77
21,353,0.8,4.243,154,268797249.0,204235.0,25,10.68
21,353,0.8,4.243,155,349324.0,208.0,26,10.58
21,353,0.8,4.243,156,78672.0,34.0,26,10.42
21,353,0.8,4.243,157,23397975.0,9907.0,25,11.97
21,353,0.8,4.243,158,2924.0,10.0,27,10.97
21,353,0.8,4.243,159,19561.0,6.0,26,11.27
21,353,0.8,4.243,160,137674424.0,65526.0,25,10.62
21,353,0.8,4.243,161,378055.0,127.0,26,11.44
21,353,0.8,4.243,162,6245425.0,15327.0,26,12.2
21,353,0.8,4.243,163,77055226.0,29998.0,25,11.7
21,353,0.8,4.243,164,119248637.0,98307.0,25,10.78
21,353,0.8,4.243,165,681134.0,119.0,26,10.86
21,353,0.8,4.243,166,69789513.0,20923.0,25,11.07
21,353,0.8,4.243,167,438494.0,211.0,26,10.58
21,353,0.8,4.243,168,113623.0,16.0,26,10.72
21,353,0.8,4.243,169,140065.0,4.0,26,9.75
21,353,0.8,4.243,170,228690.0,341.0,26,10.08
21,353,0.8,4.243,171,1400252.0,396.0,26,11.32
21,353,0.8,4.243,172,177147739.0,71379.0,25,11.27
21,353,0.8,4.243,173,31365.0,6.0,26,10.32
21,353,0.8,4.243,174,63375.0,9.0,26,10.64
21,353,0.8,4.243,175,14656591.0,4357.0,25,12.92
21,353,0.8,4.243,176,386389131.0,212693.0,25,11.26
21,353,0.8,4.243,177,154793.0,24.0,26,10.86
21,353,0.8,4.243,178,268443.0,412.0,26,11.21
21,353,0.8,4.243,179,235821.0,23.0,26,11.15
21,353,0.8,4.243,180,434953.0,30.0,26,10.4
21,353,0.8,4.243,181,28288117.0,19314.0,25,10.04
21,353,0.8,4.243,182,185463.0,75.0,26,11.24
21,353,0.8,4.243,183,122519.0,4.0,26,10.26
21,353,0.8,4.243,184,1201.0,3.0,27,11.72
21,353,0.8,4.243,185,20021719.0,2387.0,25,10.59
21,353,0.8,4.243,186,81888.0,186.0,26,9.52
21,353,0.8,4.243,187,14387929.0,1051.0,25,10.96
21,353,0.8,4.243,188,620220.0,721.0,26,11.2
21,353,0.8,4.243,189,40877.0,3.0,26,10.89
21,353,0.8,4.243,190,266215.0,74.0,26,11.62
21,353,0.8,4.243,191,461385.0,84.0,26,10.92
21,353,0.8,4.243,192,35635782.0,15824.0,25,11.0
21,353,0.8,4.243,193,35983626.0,19783.0,25,12.09
21,353,0.8,4.243,194,40133278.0,12564.0,25,11.11
21,353,0.8,4.243,195,120273.0,12.0,26,11.23
21,353,0.8,4.243,196,175160055.0,55025.0,25,12.35
21,353,0.8,4.243,197,100723.0,12.0,26,10.2
21,353,0.8,4.243,198,21708928.0,9596.0,25,10.5
21,353,0.8,4.243,199,192897570.0,152128.0,25,10.63
21,353,0.8,4.243,200,290171.0,16.0,26,11.49
21,353,0.8,4.243,201,13430.0,50.0,27,10.43
21,353,0.8,4.243,202,31376878.0,17312.0,25,11.72
21,353,0.8,4.243,203,37392847.0,14524.0,25,9.99
21,353,0.8,4.243,204,101354.0,9.0,26,12.32
21,353,0.8,4.243,205,10173.0,20.0,27,12.39
21,353,0.8,4.243,206,2089182.0,2382.0,26,11.05
21,353,0.8,4.243,207,130775405.0,87446.0,25,10.06
21,353,0.8,4.243,208,4917.0,15.0,27,10.85
21,353,0.8,4.243,209,589856.0,303.0,26,11.46
21,353,0.8,4.243,210,8286.0,20.0,27,11.0
21,353,0.8,4.243,211,164691818.0,81117.0,25,11.54
21,353,0.8,4.243,212,24905.0,8.0,26,10.07
21,353,0.8,4.243,213,5672.0,1.0,26,11.39
21,353,0.8,4.243,214,236213.0,268.0,26,11.89
21,353,0.8,4.243,215,100098.0,124.0,26,11.4
21,353,0.8,4.243,216,25417.0,100.0,27,10.94
21,353,0.8,4.243,217,365101.0,976.0,26,11.17
21,353,0.8,4.243,218,38455525.0,15293.0,25,11.31
21,353,0.8,4.243,219,133229.0,32.0,26,10.64
21,353,0.8,4.243,220,44040154.0,61096.0,25,11.55
21,353,0.8,4.243,221,179663.0,2.0,26,9.63
21,353,0.8,4.243,222,339651.0,60.0,26,13.27
21,353,0.8,4.243,223,237017562.0,86651.0,25,10.9
21,353,0.8,4.243,224,207195.0,103.0,26,12.36
21,353,0.8,4.243,225,235133.0,8.0,26,10.53
21,353,0.8,4.243,226,497755.0,973.0,26,11.35
21,353,0.8,4.243,227,1431310.0,3166.0,26,10.59
21,353,0.8,4.243,228,148285740.0,78934.0,25,11.77
21,353,0.8,4.243,229,72070.0,7.0,26,11.35
21,353,0.8,4.243,230,766487.0,730.0,26,10.76
21,353,0.8,4.243,231,1943689.0,4216.0,26,11.09
21,353,0.8,4.243,232,70676863.0,18575.0,25,10.2
21,353,0.8,4.243,233,141262.0,188.0,26,12.0
21,353,0.8,4.243,234,35889141.0,13830.0,25,11.29
21,353,0.8,4.243,235,23754204.0,16791.0,25,10.71
21,353,0.8,4.243,236,96371234.0,63885.0,25,10.29
21,353,0.8,4.243,237,152887.0,20.0,26,11.43
21,353,0.8,4.243,238,63694466.0,35364.0,25,10.95
21,353,0.8,4.243,239,320437004.0,175503.0,25,10.59
21,353,0.8,4.243,240,521910.0,622.0,26,12.05
21,353,0.8,4.243,241,27097.0,3.0,26,12.1
21,353,0.8,4.243,242,1683997.0,1647.0,26,11.31
21,353,0.8,4.243,243,3118.0,10.0,27,10.66
21,353,0.8,4.243,244,2418126.0,4436.0,26,10.93
21,353,0.8,4.243,245,18264833.0,3991.0,25,10.5
21,353,0.8,4.243,246,76954130.0,30446.0,25,10.22
21,353,0.8,4.243,247,124021.0,20.0,26,10.86
21,353,0.8,4.243,248,13025105.0,359.0,25,12.57
21,353,0.8,4.243,249,395138.0,386.0,26,10.77
21,353,0.8,4.243,250,2124.0,5.0,27,11.08
21,353,0.8,4.243,251,1288.0,2.0,27,10.6
21,353,0.8,4.243,252,418361.0,800.0,26,11.8
21,353,0.8,4.243,253,11875.0,45.0,27,12.23
21,353,0.8,4.243,254,221046046.0,84804.0,25,12.43
21,353,0.8,4.243,255,10009.0,45.0,27,11.41
21,353,0.8,4.243,256,473973.0,125.0,26,10.77
21,353,0.8,4.243,257,21589556.0,10220.0,25,10.92
21,353,0.8,4.243,258,30561139.0,22397.0,25,10.93
21,353,0.8,4.243,259,101959849.0,77011.0,25,11.35
21,353,0.8,4.243,260,70154.0,4.0,26,10.67
21,353,0.8,4.243,261,151884.0,225.0,26,11.9
21,353,0.8,4.243,262,549374.0,866.0,26,10.23
21,353,0.8,4.243,263,434838.0,180.0,26,11.04
21,353,0.8,4.243,264,370198.0,236.0,26,10.43
21,353,0.8,4.243,265,154488.0,4.0,26,10.79
21,353,0.8,4.243,266,337259.0,6.0,26,9.6
21,353,0.8,4.243,267,671632.0,1908.0,26,10.68
21,353,0.8,4.243,268,208061933.0,39444.0,25,10.4
21,353,0.8,4.243,269,40993.0,3.0,26,11.29
21,353,0.8,4.243,270,108101.0,48.0,26,11.22
21,353,0.8,4.243,271,17972097.0,7277.0,25,10.36
21,353,0.8,4.243,272,144555649.0,163353.0,25,10.94
21,353,0.8,4.243,273,64158657.0,36581.0,25,10.43
21,353,0.8,4.243,274,23814908.0,8512.0,25,9.67
21,353,0.8,4.243,275,21719545.0,7226.0,25,11.71
21,353,0.8,4.243,276,2673621.0,1162.0,26,9.63
21,353,0.8,4.243,277,124826365.0,71888.0,25,11.4
21,353,0.8,4.243,278,679931.0,752.0,26,11.85
21,353,0.8,4.243,279,1632770.0,3744.0,26,10.95
21,353,0.8,4.243,280,104066.0,18.0,26,11.91
21,353,0.8,4.243,281,233633.0,554.0,26,11.89
21,353,0.8,4.243,282,2145995.0,3349.0,26,11.83
21,353,0.8,4.243,283,138313.0,88.0,26,10.93
21,353,0.8,4.243,284,2725.0,4.0,27,10.83
21,353,0.8,4.243,285,533256928.0,306632.0,25,11.5
21,353,0.8,4.243,286,3370.0,12.0,27,10.5
21,353,0.8,4.243,287,198960.0,104.0,26,11.36
21,353,0.8,4.243,288,64939463.0,35746.0,25,10.99
21,353,0.8,4.243,289,201371.0,164.0,26,10.5
21,353,0.8,4.243,290,59182206.0,42808.0,25,10.73
21,353,0.8,4.243,291,976594.0,686.0,26,11.18
21,353,0.8,4.243,292,864755.0,908.0,26,11.12
21,353,0.8,4.243,293,21084.0,80.0,27,10.31
21,353,0.8,4.243,294,342778.0,259.0,26,11.93
21,353,0.8,4.243,295,70930146.0,49665.0,25,10.52
21,353,0.8,4.243,296,370012218.0,141652.0,25,11.25
21,353,0.8,4.243,297,420487.0,174.0,26,11.84
21,353,0.8,4.243,298,527199.0,58.0,26,10.71
21,353,0.8,4.243,299,650740.0,793.0,26,11.56
21,353,0.8,4.243,300,815092.0,240.0,26,10.89
21,353,0.8,4.243,301,46314.0,10.0,26,10.12
21,353,0.8,4.243,302,190505.0,5.0,26,9.84
21,353,0.8,4.243,303,3509.0,12.0,27,11.51
21,353,0.8,4.243,304,139257231.0,60061.0,25,10.4
21,353,0.8,4.243,305,83783769.0,43105.0,25,11.57
21,353,0.8,4.243,306,1673885.0,2794.0,26,11.45
21,353,0.8,4.243,307,157025164.0,68599.0,25,10.12
21,353,0.8,4.243,308,7166.0,5.0,27,12.11
21,353,0.8,4.243,309,223268268.0,138313.0,25,10.93
21,353,0.8,4.243,310,283467.0,87.0,26,10.27
21,353,0.8,4.243,311,149810725.0,94763.0,25,10.25
21,353,0.8,4.243,312,195180165.0,144004.0,25,10.98
21,353,0.8,4.243,313,201633578.0,119612.0,25,11.61
21,353,0.8,4.243,314,1067499.0,326.0,26,11.04
21,353,0.8,4.243,315,970017.0,12.0,26,9.95
21,353,0.8,4.243,316,243215.0,224.0,26,11.87
21,353,0.8,4.243,317,100856897.0,43440.0,25,11.56
21,353,0.8,4.243,318,95100865.0,92712.0,25,11.84
21,353,0.8,4.243,319,135252.0,6.0,26,10.32
21,353,0.8,4.243,320,503686.0,608.0,26,9.93
21,353,0.8,4.243,321,20398688.0,2463.0,25,9.95
21,353,0.8,4.243,322,1620.0,6.0,27,10.38
21,353,0.8,4.243,323,49452136.0,78616.0,25,10.22
21,353,0.8,4.243,324,294392.0,8.0,26,11.26
21,353,0.8,4.243,325,389887.0,46.0,26,11.21
21,353,0.8,4.243,326,408480.0,211.0,26,11.33
21,353,0.8,4.243,327,247787.0,16.0,26,10.43
21,353,0.8,4.243,328,320564.0,114.0,26,11.0
21,353,0.8,4.243,329,351962454.0,661682.0,25,10.04
21,353,0.8,4.243,330,45379922.0,2298.0,25,12.4
21,353,0.8,4.243,331,112109338.0,52217.0,25,11.47
21,353,0.8,4.243,332,378464.0,12.0,26,11.27
21,353,0.8,4.243,333,235748.0,100.0,26,11.37
21,353,0.8,4.243,334,98337.0,6.0,26,11.38
21,353,0.8,4.243,335,487799291.0,327491.0,25,11.13
21,353,0.8,4.243,336,316333.0,4.0,26,10.37
21,353,0.8,4.243,337,121243.0,90.0,26,11.24
21,353,0.8,4.243,338,1573455.0,3430.0,26,12.8
21,353,0.8,4.243,339,109774698.0,40241.0,25,10.46
21,353,0.8,4.243,340,97683115.0,44143.0,25,9.91
21,353,0.8,4.243,341,65342901.0,43512.0,25,11.01
21,353,0.8,4.243,342,5413.0,25.0,27,10.37
21,353,0.8,4.243,343,1349730.0,1801.0,26,10.6
21,353,0.8,4.243,344,243422.0,557.0,26,11.09
21,353,0.8,4.243,345,505073.0,258.0,26,10.27
21,353,0.8,4.243,346,63205637.0,23792.0,25,9.76
21,353,0.8,4.243,347,86209212.0,24304.0,25,10.12
21,353,0.8,4.243,348,120493.0,54.0,26,10.91
21,353,0.8,4.243,349,77584.0,75.0,26,12.04
21,353,0.8,4.243,350,47918615.0,29887.0,25,10.17
21,353,0.8,4.243,351,8973336.0,494.0,25,9.63
21,353,0.8,4.243,352,1024522.0,2396.0,26,10.26
21,353,0.8,4.243,353,64931.0,140.0,26,11.9
21,353,0.8,4.243,354,1497588.0,2050.0,26,11.4
21,353,0.8,4.243,355,246803521.0,111944.0,25,11.33
21,353,0.8,4.243,356,195548588.0,114124.0,25,11.94
21,353,0.8,4.243,357,213800.0,48.0,26,11.19
21,353,0.8,4.243,358,208669.0,81.0,26,11.35
21,353,0.8,4.243,359,761185.0,1175.0,26,11.5
21,353,0.8,4.243,360,586922.0,456.0,26,10.06
21,353,0.8,4.243,361,66878282.0,40834.0,25,11.26
21,353,0.8,4.243,362,955735.0,1561.0,26,11.67
21,353,0.8,4.243,363,249266.0,321.0,26,10.63
21,353,0.8,4.243,364,15541726.0,5998.0,25,9.4
21,353,0.8,4.243,365,244607.0,386.0,26,9.6
21,353,0.8,4.243,366,61253.0,72.0,26,10.56
21,353,0.8,4.243,367,574057.0,384.0,26,11.13
21,353,0.8,4.243,368,109581510.0,87231.0,25,11.09
21,353,0.8,4.243,369,152405.0,25.0,26,11.28
21,353,0.8,4.243,370,1148662.0,280.0,26,12.29
21,353,0.8,4.243,371,78058.0,6.0,26,10.27
21,353,0.8,4.243,372,2975.0,3.0,27,10.43
21,353,0.8,4.243,373,91007.0,15.0,26,10.79
21,353,0.8,4.243,374,314672910.0,247826.0,25,11.01
21,353,0.8,4.243,375,212742.0,2.0,26,11.5
21,353,0.8,4.243,376,61375915.0,32601.0,25,9.8
21,353,0.8,4.243,377,62252286.0,20294.0,25,10.99
21,353,0.8,4.243,378,114726702.0,80119.0,25,11.27
21,353,0.8,4.243,379,610124.0,144.0,26,10.64
21,353,0.8,4.243,380,211254.0,168.0,26,10.94
21,353,0.8,4.243,381,2606540.0,5082.0,26,10.33
21,353,0.8,4.243,382,280015326.0,213294.0,25,10.45
21,353,0.8,4.243,383,424994.0,270.0,26,10.12
21,353,0.8,4.243,384,21023.0,6.0,26,11.08
21,353,0.8,4.243,385,779338.0,599.0,26,10.7
21,353,0.8,4.243,386,88855992.0,50357.0,25,10.96
21,353,0.8,4.243,387,358553.0,118.0,26,10.58
21,353,0.8,4.243,388,754080.0,1814.0,26,11.21
21,353,0.8,4.243,389,105170174.0,81680.0,25,10.75
21,353,0.8,4.243,390,479517.0,448.0,26,10.41
21,353,0.8,4.243,391,301659.0,216.0,26,10.26
21,353,0.8,4.243,392,222126024.0,119580.0,25,9.89
21,353,0.8,4.243,393,41736485.0,20010.0,25,11.41
21,353,0.8,4.243,394,227857.0,55.0,26,10.72
21,353,0.8,4.243,395,479711.0,360.0,26,10.29
21,353,0.8,4.243,396,1101692.0,908.0,26,11.32
21,353,0.8,4.243,397,1364040.0,1596.0,26,10.9
21,353,0.8,4.243,398,109805.0,286.0,26,11.5
21,353,0.8,4.243,399,253904.0,24.0,26,11.09
21,353,0.8,4.243,400,288946474.0,197827.0,25,10.52
21,353,0.8,4.243,401,98544.0,8.0,26,11.61
21,353,0.8,4.243,402,4386657.0,410.0,25,11.41
21,353,0.8,4.243,403,294056.0,464.0,26,9.66
21,353,0.8,4.243,404,148242.0,402.0,26,10.56
21,353,0.8,4.243,405,55799933.0,63560.0,25,12.07
21,353,0.8,4.243,406,670269.0,872.0,26,11.3
21,353,0.8,4.243,407,109152.0,3.0,26,11.14
21,353,0.8,4.243,408,88409857.0,35830.0,25,11.91
21,353,0.8,4.243,409,596069.0,627.0,26,11.9
21,353,0.8,4.243,410,151272.0,6.0,26,9.7
21,353,0.8,4.243,411,602950.0,275.0,26,12.09
21,353,0.8,4.243,412,196978.0,61.0,26,10.39
21,353,0.8,4.243,413,129787637.0,141118.0,25,11.42
21,353,0.8,4.243,414,851306.0,626.0,26,11.07
21,353,0.8,4.243,415,16528593.0,5673.0,25,10.29
21,353,0.8,4.243,416,270835.0,517.0,26,11.24
21,353,0.8,4.243,417,114429398.0,63706.0,25,10.75
21,353,0.8,4.243,418,200123781.0,103584.0,25,10.98
21,353,0.8,4.243,419,97054.0,10.0,26,10.22
21,353,0.8,4.243,420,380478.0,1335.0,26,9.45
21,353,0.8,4.243,421,12295.0,32.0,27,10.84
21,353,0.8,4.243,422,8506.0,32.0,27,11.94
21,353,0.8,4.243,423,752560.0,12.0,26,10.96
21,353,0.8,4.243,424,133190408.0,77991.0,25,10.87
21,353,0.8,4.243,425,62402.0,44.0,26,12.0
21,353,0.8,4.243,426,353087.0,352.0,26,12.53
21,353,0.8,4.243,427,562004.0,772.0,26,10.34
21,353,0.8,4.243,428,164996.0,15.0,26,9.74
21,353,0.8,4.243,429,26559175.0,10688.0,25,11.38
21,353,0.8,4.243,430,146004.0,12.0,26,10.74
21,353,0.8,4.243,431,107758868.0,133242.0,25,10.1
21,353,0.8,4.243,432,490135.0,162.0,26,11.34
21,353,0.8,4.243,433,119852.0,64.0,26,11.25
21,353,0.8,4.243,434,170864.0,126.0,26,11.5
21,353,0.8,4.243,435,234941.0,433.0,26,11.45
21,353,0.8,4.243,436,291094.0,138.0,26,11.44
21,353,0.8,4.243,437,29802646.0,9062.0,25,9.95
21,353,0.8,4.243,438,72842.0,195.0,26,11.6
21,353,0.8,4.243,439,115416756.0,62937.0,25,10.33
21,353,0.8,4.243,440,121705.0,20.0,26,9.72
21,353,0.8,4.243,441,378615.0,135.0,26,10.68
21,353,0.8,4.243,442,37329213.0,16929.0,25,12.29
21,353,0.8,4.243,443,169442892.0,151465.0,25,11.26
21,353,0.8,4.243,444,306082525.0,174512.0,25,10.9
21,353,0.8,4.243,445,72205.0,8.0,26,9.99
21,353,0.8,4.243,446,521378.0,150.0,26,9.71
21,353,0.8,4.243,447,189939595.0,234917.0,25,10.69
21,353,0.8,4.243,448,133373136.0,104786.0,25,11.38
21,353,0.8,4.243,449,2501168.0,2148.0,26,10.58
21,353,0.8,4.243,450,214877.0,152.0,26,10.38
21,353,0.8,4.243,451,119334.0,45.0,26,11.02
21,353,0.8,4.243,452,141351624.0,52037.0,25,10.85
21,353,0.8,4.243,453,3934.0,10.0,27,11.52
21,353,0.8,4.243,454,853062.0,820.0,26,10.35
21,353,0.8,4.243,455,102685740.0,91790.0,25,12.19
21,353,0.8,4.243,456,979992.0,246.0,26,11.68
21,353,0.8,4.243,457,137594629.0,104412.0,25,10.56
21,353,0.8,4.243,458,13344596.0,8459.0,25,11.07
21,353,0.8,4.243,459,218555880.0,169207.0,25,10.64
21,353,0.8,4.243,460,430419919.0,171570.0,25,11.55
21,353,0.8,4.243,461,195076.0,20.0,26,11.09
21,353,0.8,4.243,462,712424.0,990.0,26,10.12
21,353,0.8,4.243,463,122259.0,26.0,26,11.73
21,353,0.8,4.243,464,425960.0,626.0,26,9.96
