L,N,d,r,seed,D_(MIS-1),D_MIS,MIS,Process time counter
21,353,0.8,5.657,70,104189.0,486.0,18,4.93
21,353,0.8,5.657,71,151384176.0,2458.0,17,4.91
21,353,0.8,5.657,72,13641796.0,287.0,17,4.35
21,353,0.8,5.657,73,87053508.0,10098.0,17,4.94
21,353,0.8,5.657,74,152767.0,327.0,18,4.93
21,353,0.8,5.657,75,112813435.0,1406.0,17,4.6
21,353,0.8,5.657,76,91281408.0,17986.0,17,4.94
21,353,0.8,5.657,77,82085.0,315.0,18,4.73
21,353,0.8,5.657,78,33913366.0,1055.0,17,5.46
21,353,0.8,5.657,79,18487729.0,1126.0,17,4.96
21,353,0.8,5.657,80,43822060.0,5830.0,17,4.62
21,353,0.8,5.657,81,50148273.0,2077.0,17,4.58
21,353,0.8,5.657,82,102878.0,343.0,18,5.04
21,353,0.8,5.657,83,20546037.0,8155.0,17,4.24
21,353,0.8,5.657,84,252484.0,734.0,18,4.66
21,353,0.8,5.657,85,37467658.0,3976.0,17,4.34
21,353,0.8,5.657,86,58471278.0,10232.0,17,4.57
21,353,0.8,5.657,87,124788.0,68.0,18,4.86
21,353,0.8,5.657,88,14026854.0,26.0,17,4.99
21,353,0.8,5.657,89,117970.0,238.0,18,4.93
21,353,0.8,5.657,90,195936.0,541.0,18,4.76
21,353,0.8,5.657,91,24584472.0,864.0,17,4.64
21,353,0.8,5.657,92,34081.0,127.0,18,5.01
21,353,0.8,5.657,93,88641.0,416.0,18,4.87
21,353,0.8,5.657,94,96093.0,317.0,18,4.97
21,353,0.8,5.657,95,31629066.0,4953.0,17,4.75
21,353,0.8,5.657,96,72703.0,284.0,18,5.1
21,353,0.8,5.657,97,137269.0,524.0,18,5.48
21,353,0.8,5.657,98,9394.0,16.0,18,4.57
21,353,0.8,5.657,99,152081.0,271.0,18,4.46
21,353,0.8,5.657,100,202080.0,516.0,18,4.64
21,353,0.8,5.657,101,46061337.0,5129.0,17,4.97
21,353,0.8,5.657,102,43207233.0,4750.0,17,4.29
21,353,0.8,5.657,103,55105855.0,7715.0,17,5.27
21,353,0.8,5.657,104,164866.0,1014.0,18,4.66
21,353,0.8,5.657,105,31494.0,8.0,18,5.11
21,353,0.8,5.657,106,32205.0,4.0,18,5.14
21,353,0.8,5.657,107,29723.0,27.0,18,4.35
21,353,0.8,5.657,108,24122.0,12.0,18,4.59
21,353,0.8,5.657,109,46835.0,120.0,18,4.51
21,353,0.8,5.657,110,88537974.0,40735.0,17,4.78
21,353,0.8,5.657,111,22158838.0,1574.0,17,4.95
21,353,0.8,5.657,112,57650992.0,4113.0,17,5.36
21,353,0.8,5.657,113,19703610.0,117.0,17,4.24
21,353,0.8,5.657,114,122924.0,312.0,18,4.61
21,353,0.8,5.657,115,115152.0,144.0,18,4.77
21,353,0.8,5.657,116,101227.0,30.0,18,4.8
21,353,0.8,5.657,117,12288.0,1.0,18,5.0
21,353,0.8,5.657,118,73244927.0,588.0,17,5.12
21,353,0.8,5.657,119,159909.0,240.0,18,5.16
21,353,0.8,5.657,120,46282682.0,17271.0,17,4.78
21,353,0.8,5.657,121,86090846.0,12383.0,17,4.74
21,353,0.8,5.657,122,11917.0,12.0,18,5.17
21,353,0.8,5.657,123,239106641.0,22659.0,17,4.85
21,353,0.8,5.657,124,89258.0,381.0,18,4.9
21,353,0.8,5.657,125,63847.0,32.0,18,5.17
21,353,0.8,5.657,126,143213.0,418.0,18,4.93
21,353,0.8,5.657,127,68408.0,141.0,18,4.6
21,353,0.8,5.657,128,28767426.0,3243.0,17,4.61
21,353,0.8,5.657,129,110397.0,284.0,18,4.79
21,353,0.8,5.657,130,13164759.0,3092.0,17,5.02
21,353,0.8,5.657,131,6761.0,10.0,18,4.89
21,353,0.8,5.657,132,30801.0,24.0,18,4.61
21,353,0.8,5.657,133,77821.0,167.0,18,4.7
21,353,0.8,5.657,134,108181528.0,11010.0,17,4.99
21,353,0.8,5.657,135,83988373.0,14825.0,17,4.73
21,353,0.8,5.657,136,99791759.0,11167.0,17,5.36
21,353,0.8,5.657,137,13359.0,4.0,18,4.69
21,353,0.8,5.657,138,20004547.0,3611.0,17,5.32
21,353,0.8,5.657,139,286980706.0,29995.0,17,4.43
21,353,0.8,5.657,140,89721.0,68.0,18,4.78
21,353,0.8,5.657,141,69471.0,94.0,18,4.77
21,353,0.8,5.657,142,53711233.0,1446.0,17,4.26
21,353,0.8,5.657,143,147617.0,128.0,18,4.86
21,353,0.8,5.657,144,73733730.0,17153.0,17,4.31
21,353,0.8,5.657,145,97660.0,395.0,18,4.74
21,353,0.8,5.657,146,71109.0,227.0,18,4.55
21,353,0.8,5.657,147,25173380.0,6867.0,17,4.62
21,353,0.8,5.657,148,56229385.0,537.0,17,5.3
21,353,0.8,5.657,149,82380.0,90.0,18,4.89
21,353,0.8,5.657,150,54590.0,36.0,18,4.56
21,353,0.8,5.657,151,15355936.0,26.0,17,5.1
21,353,0.8,5.657,152,160877994.0,57036.0,17,4.92
21,353,0.8,5.657,153,11969948.0,37.0,17,4.9
21,353,0.8,5.657,154,51359.0,187.0,18,4.67
21,353,0.8,5.657,155,35583.0,48.0,18,4.81
21,353,0.8,5.657,156,93634555.0,2102.0,17,4.71
21,353,0.8,5.657,157,11553.0,20.0,18,5.21
21,353,0.8,5.657,158,26632.0,6.0,18,4.69
21,353,0.8,5.657,159,41459632.0,4143.0,17,4.72
21,353,0.8,5.657,160,44245365.0,3748.0,17,4.94
21,353,0.8,5.657,161,112437.0,462.0,18,4.48
21,353,0.8,5.657,162,67790.0,32.0,18,5.33
21,353,0.8,5.657,163,73800.0,339.0,18,4.69
21,353,0.8,5.657,164,178554432.0,28410.0,17,4.9
21,353,0.8,5.657,165,59889921.0,23140.0,17,4.72
21,353,0.8,5.657,166,22512.0,37.0,18,4.69
21,353,0.8,5.657,167,212575621.0,12703.0,17,4.93
21,353,0.8,5.657,168,19182.0,8.0,18,4.66
21,353,0.8,5.657,169,77646936.0,12219.0,17,4.45
21,353,0.8,5.657,170,81621630.0,20548.0,17,4.46
21,353,0.8,5.657,171,128689.0,160.0,18,5.12
21,353,0.8,5.657,172,127562.0,148.0,18,4.81
21,353,0.8,5.657,173,57243361.0,2159.0,17,4.61
21,353,0.8,5.657,174,32408.0,10.0,18,4.72
21,353,0.8,5.657,175,7793323.0,1781.0,17,5.54
21,353,0.8,5.657,176,147443168.0,37869.0,17,4.91
21,353,0.8,5.657,177,35673374.0,15278.0,17,4.96
21,353,0.8,5.657,178,128497.0,295.0,18,4.78
21,353,0.8,5.657,179,201240225.0,21821.0,17,4.87
21,353,0.8,5.657,180,58228.0,149.0,18,4.56
21,353,0.8,5.657,181,6643950.0,1818.0,17,4.35
21,353,0.8,5.657,182,20006321.0,3600.0,17,4.95
21,353,0.8,5.657,183,62864684.0,1310.0,17,4.77
21,353,0.8,5.657,184,19707.0,40.0,18,4.87
21,353,0.8,5.657,185,33431134.0,3806.0,17,4.59
21,353,0.8,5.657,186,36870.0,72.0,18,4.09
21,353,0.8,5.657,187,20309110.0,2725.0,17,4.82
21,353,0.8,5.657,188,151902745.0,37075.0,17,4.85
21,353,0.8,5.657,189,82961067.0,3068.0,17,4.76
21,353,0.8,5.657,190,88723698.0,6357.0,17,4.78
21,353,0.8,5.657,191,104576185.0,1826.0,17,4.81
21,353,0.8,5.657,192,13797651.0,654.0,17,4.84
21,353,0.8,5.657,193,12264959.0,4311.0,17,5.2
21,353,0.8,5.657,194,45527783.0,611.0,17,5.0
21,353,0.8,5.657,195,1677.0,2.0,18,4.59
21,353,0.8,5.657,196,90124.0,218.0,18,5.48
21,353,0.8,5.657,197,32167.0,28.0,18,4.55
21,353,0.8,5.657,198,25563227.0,5074.0,17,4.61
21,353,0.8,5.657,199,69303513.0,3212.0,17,4.62
21,353,0.8,5.657,200,145613520.0,45234.0,17,5.05
21,353,0.8,5.657,201,36122.0,192.0,18,4.49
21,353,0.8,5.657,202,16604056.0,1043.0,17,5.35
21,353,0.8,5.657,203,26353304.0,615.0,17,4.28
21,353,0.8,5.657,204,26473033.0,1825.0,17,5.53
21,353,0.8,5.657,205,400714765.0,61212.0,17,5.23
21,353,0.8,5.657,206,148901.0,663.0,18,5.07
21,353,0.8,5.657,207,61611885.0,1323.0,17,4.47
21,353,0.8,5.657,208,12519.0,8.0,18,4.79
21,353,0.8,5.657,209,223218.0,36.0,18,4.91
21,353,0.8,5.657,210,117200.0,187.0,18,4.84
21,353,0.8,5.657,211,75610.0,97.0,18,5.15
21,353,0.8,5.657,212,7793.0,20.0,18,4.59
21,353,0.8,5.657,213,17855858.0,600.0,17,5.18
21,353,0.8,5.657,214,27643.0,24.0,18,5.11
21,353,0.8,5.657,215,14899.0,8.0,18,5.07
21,353,0.8,5.657,216,34837.0,12.0,18,4.89
21,353,0.8,5.657,217,148120.0,1003.0,18,5.39
21,353,0.8,5.657,218,61251.0,235.0,18,5.24
21,353,0.8,5.657,219,170263.0,911.0,18,4.42
21,353,0.8,5.657,220,20414481.0,3585.0,17,4.78
21,353,0.8,5.657,221,47995.0,204.0,18,4.15
21,353,0.8,5.657,222,112352.0,239.0,18,4.94
21,353,0.8,5.657,223,60160616.0,22141.0,17,4.64
21,353,0.8,5.657,224,124664.0,564.0,18,4.99
21,353,0.8,5.657,225,132460783.0,19679.0,17,4.39
21,353,0.8,5.657,226,234470994.0,16578.0,17,4.95
21,353,0.8,5.657,227,17381.0,12.0,18,4.53
21,353,0.8,5.657,228,55303.0,64.0,18,5.13
21,353,0.8,5.657,229,15716464.0,3852.0,17,5.2
21,353,0.8,5.657,230,57104.0,24.0,18,5.01
21,353,0.8,5.657,231,86497061.0,14680.0,17,4.71
21,353,0.8,5.657,232,127641869.0,6411.0,17,4.89
21,353,0.8,5.657,233,13133.0,36.0,18,5.05
21,353,0.8,5.657,234,166438354.0,22977.0,17,5.17
21,353,0.8,5.657,235,67978656.0,21919.0,17,4.88
21,353,0.8,5.657,236,24883983.0,18.0,17,4.81
21,353,0.8,5.657,237,15151.0,4.0,18,4.7
21,353,0.8,5.657,238,424960299.0,59333.0,17,4.79
21,353,0.8,5.657,239,121379.0,613.0,18,4.9
21,353,0.8,5.657,240,90272169.0,4496.0,17,5.09
21,353,0.8,5.657,241,62312.0,38.0,18,4.86
21,353,0.8,5.657,242,205046649.0,9214.0,17,5.39
21,353,0.8,5.657,243,157133.0,386.0,18,4.75
21,353,0.8,5.657,244,73206.0,93.0,18,4.68
21,353,0.8,5.657,245,75277836.0,8004.0,17,4.5
21,353,0.8,5.657,246,216015796.0,25980.0,17,4.63
21,353,0.8,5.657,247,81230949.0,16978.0,17,4.76
21,353,0.8,5.657,248,14552948.0,2462.0,17,5.22
21,353,0.8,5.657,249,119181351.0,19434.0,17,4.75
21,353,0.8,5.657,250,31026.0,21.0,18,4.91
21,353,0.8,5.657,251,264917676.0,12061.0,17,4.98
21,353,0.8,5.657,252,116105603.0,9226.0,17,4.76
21,353,0.8,5.657,253,115383.0,141.0,18,5.47
21,353,0.8,5.657,254,36029.0,33.0,18,5.55
21,353,0.8,5.657,255,27900.0,98.0,18,4.78
21,353,0.8,5.657,256,43834.0,116.0,18,4.51
21,353,0.8,5.657,257,24339482.0,3313.0,17,4.84
21,353,0.8,5.657,258,14630.0,10.0,18,4.55
21,353,0.8,5.657,259,31443556.0,2047.0,17,4.92
21,353,0.8,5.657,260,22608774.0,2634.0,17,4.84
21,353,0.8,5.657,261,44476.0,222.0,18,5.14
21,353,0.8,5.657,262,37307.0,22.0,18,4.8
21,353,0.8,5.657,263,102528.0,351.0,18,4.9
21,353,0.8,5.657,264,5247.0,2.0,18,4.54
21,353,0.8,5.657,265,93980.0,344.0,18,4.91
21,353,0.8,5.657,266,181857.0,495.0,18,4.21
21,353,0.8,5.657,267,30232.0,12.0,18,4.66
21,353,0.8,5.657,268,47830.0,92.0,18,4.63
21,353,0.8,5.657,269,29397464.0,1879.0,17,5.15
21,353,0.8,5.657,270,40188.0,152.0,18,4.82
21,353,0.8,5.657,271,14907200.0,685.0,17,4.59
21,353,0.8,5.657,272,14311.0,32.0,18,4.84
21,353,0.8,5.657,273,122880543.0,8842.0,17,4.47
21,353,0.8,5.657,274,21369593.0,4033.0,17,4.26
21,353,0.8,5.657,275,24259717.0,4850.0,17,4.84
21,353,0.8,5.657,276,29450095.0,6569.0,17,4.17
21,353,0.8,5.657,277,127639345.0,2636.0,17,5.17
21,353,0.8,5.657,278,38393.0,10.0,18,4.91
21,353,0.8,5.657,279,63157.0,110.0,18,4.71
21,353,0.8,5.657,280,15902595.0,1766.0,17,4.92
21,353,0.8,5.657,281,99707.0,393.0,18,4.89
21,353,0.8,5.657,282,181924.0,527.0,18,5.02
21,353,0.8,5.657,283,14667890.0,1168.0,17,4.98
21,353,0.8,5.657,284,226689.0,1355.0,18,4.75
21,353,0.8,5.657,285,176630.0,596.0,18,5.46
21,353,0.8,5.657,286,123365.0,257.0,18,4.47
21,353,0.8,5.657,287,158798061.0,53873.0,17,5.07
21,353,0.8,5.657,288,56241591.0,739.0,17,4.54
21,353,0.8,5.657,289,33839.0,72.0,18,5.06
21,353,0.8,5.657,290,48909002.0,2205.0,17,5.14
21,353,0.8,5.657,291,227407.0,1072.0,18,4.58
21,353,0.8,5.657,292,287051993.0,30381.0,17,4.94
21,353,0.8,5.657,293,30732.0,12.0,18,4.42
21,353,0.8,5.657,294,61930552.0,9244.0,17,5.04
21,353,0.8,5.657,295,33860175.0,987.0,17,4.97
21,353,0.8,5.657,296,230792.0,446.0,18,5.13
21,353,0.8,5.657,297,204865.0,1077.0,18,5.06
21,353,0.8,5.657,298,46502.0,8.0,18,4.83
21,353,0.8,5.657,299,35903.0,33.0,18,4.98
21,353,0.8,5.657,300,60486.0,96.0,18,4.82
21,353,0.8,5.657,301,15327.0,1.0,18,4.43
21,353,0.8,5.657,302,166749270.0,19815.0,17,4.46
21,353,0.8,5.657,303,51599825.0,9141.0,17,5.03
21,353,0.8,5.657,304,40341.0,48.0,18,4.51
21,353,0.8,5.657,305,110775161.0,4446.0,17,4.77
21,353,0.8,5.657,306,40938689.0,6246.0,17,5.2
21,353,0.8,5.657,307,78646703.0,31806.0,17,4.47
21,353,0.8,5.657,308,306697.0,516.0,18,5.32
21,353,0.8,5.657,309,95210.0,177.0,18,4.93
21,353,0.8,5.657,310,15664.0,10.0,18,4.77
21,353,0.8,5.657,311,228113726.0,59786.0,17,4.55
21,353,0.8,5.657,312,5064.0,4.0,18,4.95
21,353,0.8,5.657,313,125272.0,264.0,18,4.7
21,353,0.8,5.657,314,177878.0,731.0,18,4.98
21,353,0.8,5.657,315,67329332.0,44644.0,17,4.72
21,353,0.8,5.657,316,65370222.0,20514.0,17,5.34
21,353,0.8,5.657,317,3041.0,5.0,18,4.81
21,353,0.8,5.657,318,21101.0,12.0,18,4.96
21,353,0.8,5.657,319,128057736.0,34159.0,17,4.49
21,353,0.8,5.657,320,105920.0,407.0,18,4.41
21,353,0.8,5.657,321,95793989.0,3262.0,17,4.78
21,353,0.8,5.657,322,131376.0,738.0,18,4.98
21,353,0.8,5.657,323,26512266.0,1086.0,17,4.55
21,353,0.8,5.657,324,79343371.0,14282.0,17,4.94
21,353,0.8,5.657,325,248192.0,1420.0,18,5.15
21,353,0.8,5.657,326,21181.0,15.0,18,5.09
21,353,0.8,5.657,327,19271381.0,2580.0,17,4.47
21,353,0.8,5.657,328,18690.0,39.0,18,4.79
21,353,0.8,5.657,329,13747.0,3.0,18,4.44
21,353,0.8,5.657,330,277079031.0,46261.0,17,5.09
21,353,0.8,5.657,331,57777926.0,10345.0,17,4.87
21,353,0.8,5.657,332,148340955.0,24517.0,17,4.94
21,353,0.8,5.657,333,59523.0,225.0,18,5.01
21,353,0.8,5.657,334,145172.0,356.0,18,4.83
21,353,0.8,5.657,335,178656.0,922.0,18,4.86
21,353,0.8,5.657,336,151994.0,153.0,18,4.49
21,353,0.8,5.657,337,187411182.0,2205.0,17,4.73
21,353,0.8,5.657,338,335366.0,886.0,18,4.97
21,353,0.8,5.657,339,24802.0,47.0,18,4.88
21,353,0.8,5.657,340,92057629.0,1907.0,17,4.64
21,353,0.8,5.657,341,63115.0,141.0,18,5.15
21,353,0.8,5.657,342,145754976.0,7978.0,17,4.66
21,353,0.8,5.657,343,30964.0,8.0,18,4.46
21,353,0.8,5.657,344,19620887.0,1640.0,17,4.94
21,353,0.8,5.657,345,99504.0,100.0,18,4.65
21,353,0.8,5.657,346,29141.0,7.0,18,4.28
21,353,0.8,5.657,347,101021.0,444.0,18,4.57
21,353,0.8,5.657,348,111363.0,546.0,18,4.97
21,353,0.8,5.657,349,105844571.0,32678.0,17,5.08
21,353,0.8,5.657,350,60397765.0,7159.0,17,4.42
21,353,0.8,5.657,351,30890713.0,1892.0,17,4.19
21,353,0.8,5.657,352,70207.0,24.0,18,4.39
21,353,0.8,5.657,353,18155251.0,89.0,17,5.23
21,353,0.8,5.657,354,140577.0,572.0,18,5.14
21,353,0.8,5.657,355,65194.0,56.0,18,5.03
21,353,0.8,5.657,356,27050.0,64.0,18,4.93
21,353,0.8,5.657,357,22380.0,40.0,18,4.7
21,353,0.8,5.657,358,64671.0,234.0,18,5.22
21,353,0.8,5.657,359,178117.0,644.0,18,5.45
21,353,0.8,5.657,360,192547.0,952.0,18,4.59
21,353,0.8,5.657,361,17224.0,18.0,18,4.84
21,353,0.8,5.657,362,28481795.0,24561.0,17,5.16
21,353,0.8,5.657,363,6674.0,12.0,18,4.66
21,353,0.8,5.657,364,20322193.0,5630.0,17,4.31
21,353,0.8,5.657,365,92479.0,409.0,18,4.09
21,353,0.8,5.657,366,19760.0,2.0,18,4.74
21,353,0.8,5.657,367,259251.0,718.0,18,4.77
21,353,0.8,5.657,368,62652095.0,17375.0,17,4.66
21,353,0.8,5.657,369,142113577.0,2592.0,17,4.88
21,353,0.8,5.657,370,235170.0,1048.0,18,5.58
21,353,0.8,5.657,371,47561375.0,707.0,17,5.0
21,353,0.8,5.657,372,185625666.0,24695.0,17,4.6
21,353,0.8,5.657,373,124151153.0,1039.0,17,4.93
21,353,0.8,5.657,374,68049.0,273.0,18,4.61
21,353,0.8,5.657,375,146411354.0,1372.0,17,5.32
21,353,0.8,5.657,376,50534.0,169.0,18,4.57
21,353,0.8,5.657,377,45508.0,126.0,18,4.84
21,353,0.8,5.657,378,223860127.0,14055.0,17,5.22
21,353,0.8,5.657,379,140810.0,389.0,18,4.46
21,353,0.8,5.657,380,194935.0,750.0,18,4.9
21,353,0.8,5.657,381,26471.0,24.0,18,4.9
21,353,0.8,5.657,382,145499.0,396.0,18,4.86
21,353,0.8,5.657,383,285447.0,1110.0,18,4.59
21,353,0.8,5.657,384,17420659.0,96.0,17,4.95
21,353,0.8,5.657,385,18935.0,16.0,18,4.82
21,353,0.8,5.657,386,90534.0,216.0,18,4.7
21,353,0.8,5.657,387,36966.0,42.0,18,4.6
21,353,0.8,5.657,388,35795882995.0,129381547.0,16,5.19
21,353,0.8,5.657,389,22550202.0,3154.0,17,4.57
21,353,0.8,5.657,390,34370692.0,1224.0,17,4.5
21,353,0.8,5.657,391,104134.0,390.0,18,4.54
21,353,0.8,5.657,392,72524652.0,5112.0,17,4.6
21,353,0.8,5.657,393,14940899.0,5911.0,17,4.75
21,353,0.8,5.657,394,58019.0,85.0,18,4.73
21,353,0.8,5.657,395,42577.0,108.0,18,4.55
21,353,0.8,5.657,396,157253871.0,59891.0,17,4.95
21,353,0.8,5.657,397,78287.0,24.0,18,5.19
21,353,0.8,5.657,398,10604263.0,289.0,17,4.95
21,353,0.8,5.657,399,156219.0,527.0,18,5.08
21,353,0.8,5.657,400,15877.0,18.0,18,4.82
21,353,0.8,5.657,401,8041.0,6.0,18,4.77
21,353,0.8,5.657,402,81002635.0,10955.0,17,5.16
21,353,0.8,5.657,403,217465.0,762.0,18,4.29
21,353,0.8,5.657,404,27263455.0,99.0,17,4.55
21,353,0.8,5.657,405,44084655.0,4250.0,17,5.09
21,353,0.8,5.657,406,163503.0,244.0,18,4.81
21,353,0.8,5.657,407,155092.0,361.0,18,4.93
21,353,0.8,5.657,408,120008101.0,9056.0,17,4.82
21,353,0.8,5.657,409,92940502.0,6708.0,17,5.38
21,353,0.8,5.657,410,55607376.0,11451.0,17,4.04
21,353,0.8,5.657,411,6128.0,4.0,18,5.15
21,353,0.8,5.657,412,60281.0,15.0,18,4.67
21,353,0.8,5.657,413,57162627.0,2710.0,17,4.62
21,353,0.8,5.657,414,32970.0,12.0,18,5.21
21,353,0.8,5.657,415,13847349.0,685.0,17,4.7
21,353,0.8,5.657,416,193049092.0,16832.0,17,4.97
21,353,0.8,5.657,417,149655623.0,3727.0,17,4.7
21,353,0.8,5.657,418,223130.0,717.0,18,4.87
21,353,0.8,5.657,419,364923156.0,70711.0,17,4.55
21,353,0.8,5.657,420,67243.0,201.0,18,4.33
21,353,0.8,5.657,421,131590.0,96.0,18,4.79
21,353,0.8,5.657,422,244165349.0,70011.0,17,5.1
21,353,0.8,5.657,423,59584.0,48.0,18,4.63
21,353,0.8,5.657,424,63894.0,36.0,18,5.28
21,353,0.8,5.657,425,3003.0,8.0,18,5.13
21,353,0.8,5.657,426,34629.0,59.0,18,5.26
21,353,0.8,5.657,427,140499.0,734.0,18,4.5
21,353,0.8,5.657,428,181978253.0,33645.0,17,4.71
21,353,0.8,5.657,429,95295732.0,500.0,17,5.1
21,353,0.8,5.657,430,70110.0,307.0,18,4.47
21,353,0.8,5.657,431,97171.0,142.0,18,4.6
21,353,0.8,5.657,432,198686207.0,34233.0,17,5.17
21,353,0.8,5.657,433,75052.0,364.0,18,4.75
21,353,0.8,5.657,434,52401981.0,15718.0,17,4.75
21,353,0.8,5.657,435,10102821.0,5434.0,17,4.68
21,353,0.8,5.657,436,108896.0,34.0,18,4.91
21,353,0.8,5.657,437,3732.0,8.0,18,4.51
21,353,0.8,5.657,438,7888.0,6.0,18,5.08
21,353,0.8,5.657,439,70841.0,136.0,18,4.46
21,353,0.8,5.657,440,70069035.0,1783.0,17,4.12
21,353,0.8,5.657,441,242789572.0,76096.0,17,4.66
21,353,0.8,5.657,442,34220168.0,6073.0,17,5.03
21,353,0.8,5.657,443,24870659.0,2809.0,17,5.07
21,353,0.8,5.657,444,111790.0,201.0,18,4.44
21,353,0.8,5.657,445,100418.0,337.0,18,4.45
21,353,0.8,5.657,446,22359.0,25.0,18,4.37
21,353,0.8,5.657,447,107348.0,544.0,18,4.53
21,353,0.8,5.657,448,122705053.0,8186.0,17,4.93
21,353,0.8,5.657,449,62093974.0,25111.0,17,4.54
21,353,0.8,5.657,450,33007.0,26.0,18,4.39
21,353,0.8,5.657,451,19649040.0,4074.0,17,4.58
21,353,0.8,5.657,452,81282.0,104.0,18,4.89
21,353,0.8,5.657,453,48321.0,48.0,18,5.18
21,353,0.8,5.657,454,151810866.0,22263.0,17,4.6
21,353,0.8,5.657,455,31506451.0,1484.0,17,5.21
21,353,0.8,5.657,456,122234.0,314.0,18,5.25
21,353,0.8,5.657,457,102229361.0,6580.0,17,4.47
21,353,0.8,5.657,458,40458.0,80.0,18,4.71
21,353,0.8,5.657,459,29998489.0,6701.0,17,4.74
21,353,0.8,5.657,460,195842.0,844.0,18,4.93
21,353,0.8,5.657,461,52268703.0,29588.0,17,4.79
21,353,0.8,5.657,462,24956.0,80.0,18,4.3
21,353,0.8,5.657,463,217954666.0,9993.0,17,5.17
21,353,0.8,5.657,464,90521.0,183.0,18,4.56
