L,N,d,r,seed,D_(MIS-1),D_MIS,MIS,Process time counter
21,353,0.8,3.606,32,462714.0,44.0,34,8.61
21,353,0.8,3.606,33,67228495.0,87141.0,33,8.48
21,353,0.8,3.606,34,36241730.0,29541.0,33,9.18
21,353,0.8,3.606,35,13618320.0,11808.0,33,8.75
21,353,0.8,3.606,36,12272233.0,7808.0,33,9.59
21,353,0.8,3.606,37,1265681.0,220.0,34,8.85
21,353,0.8,3.606,38,317027.0,136.0,34,8.81
21,353,0.8,3.606,39,161447.0,36.0,34,8.78
21,353,0.8,3.606,40,55619.0,12.0,34,8.76
21,353,0.8,3.606,41,1629808569.0,1206612.0,32,9.25
21,353,0.8,3.606,42,755511376.0,357114.0,32,9.64
21,353,0.8,3.606,43,216062224.0,164777.0,32,8.42
21,353,0.8,3.606,44,30266146.0,13946.0,33,8.82
21,353,0.8,3.606,45,1634868.0,1650.0,34,8.53
21,353,0.8,3.606,46,82652866.0,102395.0,33,8.13
21,353,0.8,3.606,47,73740188.0,17916.0,33,8.55
21,353,0.8,3.606,48,158607774.0,165572.0,33,8.36
21,353,0.8,3.606,49,496709.0,352.0,34,8.06
21,353,0.8,3.606,50,30542703.0,27786.0,33,9.05
21,353,0.8,3.606,51,26242165.0,4896.0,33,9.01
21,353,0.8,3.606,52,27214148.0,37864.0,33,9.82
21,353,0.8,3.606,53,76584863.0,88536.0,33,8.1
21,353,0.8,3.606,54,976750791.0,327168.0,32,8.88
21,353,0.8,3.606,55,110161343.0,132012.0,33,8.3
21,353,0.8,3.606,56,114518198.0,100600.0,33,8.63
21,353,0.8,3.606,57,1077952.0,294.0,34,8.94
21,353,0.8,3.606,58,189296.0,8.0,34,9.5
21,353,0.8,3.606,59,111302505.0,153818.0,33,8.82
21,353,0.8,3.606,60,1616875.0,1993.0,34,9.39
21,353,0.8,3.606,61,12295538.0,4722.0,33,8.78
21,353,0.8,3.606,62,12421029.0,12718.0,33,8.95
21,353,0.8,3.606,63,198378798.0,316512.0,33,8.27
21,353,0.8,3.606,64,133102.0,18.0,34,8.67
21,353,0.8,3.606,65,37806199.0,15062.0,33,9.46
21,353,0.8,3.606,66,100864369.0,122336.0,33,8.24
21,353,0.8,3.606,67,25631977.0,13888.0,33,8.44
21,353,0.8,3.606,68,12092220.0,1204.0,33,9.46
21,353,0.8,3.606,69,22566137.0,28700.0,33,8.78
21,353,0.8,3.606,70,441557613.0,138082.0,32,9.37
21,353,0.8,3.606,71,146810.0,54.0,34,9.1
21,353,0.8,3.606,72,12848274.0,7203.0,33,8.69
21,353,0.8,3.606,73,47525043.0,9955.0,33,9.46
21,353,0.8,3.606,74,366677.0,20.0,34,9.31
21,353,0.8,3.606,75,21846952.0,10152.0,33,8.76
21,353,0.8,3.606,76,2368914.0,576.0,33,9.26
21,353,0.8,3.606,77,6911784.0,2036.0,33,9.21
21,353,0.8,3.606,78,389067440.0,295767.0,32,10.48
21,353,0.8,3.606,79,11300518.0,14030.0,33,8.81
21,353,0.8,3.606,80,4640343.0,4732.0,34,8.85
21,353,0.8,3.606,81,141285224.0,175626.0,33,9.06
21,353,0.8,3.606,82,117691073.0,101198.0,33,9.13
21,353,0.8,3.606,83,2316863.0,988.0,33,8.15
21,353,0.8,3.606,84,23225.0,12.0,35,8.8
21,353,0.8,3.606,85,23080858.0,24872.0,33,8.13
21,353,0.8,3.606,86,12455057.0,2776.0,33,9.17
21,353,0.8,3.606,87,2432782955.0,2562256.0,32,9.23
21,353,0.8,3.606,88,1659986.0,1007.0,33,8.55
21,353,0.8,3.606,89,222995070.0,248632.0,33,9.82
21,353,0.8,3.606,90,36576287.0,50390.0,33,8.99
21,353,0.8,3.606,91,47927701.0,26554.0,33,9.16
21,353,0.8,3.606,92,157124.0,36.0,34,8.98
21,353,0.8,3.606,93,57815666.0,35645.0,33,8.89
21,353,0.8,3.606,94,70709652.0,25747.0,33,8.65
21,353,0.8,3.606,95,52821431.0,22908.0,33,8.53
21,353,0.8,3.606,96,1988591.0,933.0,34,8.78
21,353,0.8,3.606,97,1997330.0,129.0,34,10.06
21,353,0.8,3.606,98,2186132.0,1446.0,34,9.12
21,353,0.8,3.606,99,97332072.0,61209.0,33,8.55
21,353,0.8,3.606,100,80807062.0,65744.0,33,8.81
21,353,0.8,3.606,101,652898.0,327.0,34,8.73
21,353,0.8,3.606,102,8313915.0,7399.0,33,8.62
21,353,0.8,3.606,103,20063909.0,16190.0,33,9.01
21,353,0.8,3.606,104,17265788.0,7224.0,33,9.79
21,353,0.8,3.606,105,903122.0,252.0,34,9.44
21,353,0.8,3.606,106,240190732.0,449783.0,33,8.47
21,353,0.8,3.606,107,927414.0,16.0,33,8.54
21,353,0.8,3.606,108,39178.0,16.0,35,9.52
21,353,0.8,3.606,109,61506498.0,37409.0,33,9.14
21,353,0.8,3.606,110,37639.0,9.0,34,8.05
21,353,0.8,3.606,111,32943450.0,30071.0,33,9.42
21,353,0.8,3.606,112,1217888.0,396.0,34,9.74
21,353,0.8,3.606,113,1562162291.0,1847729.0,32,8.95
21,353,0.8,3.606,114,79405453.0,51345.0,33,10.75
21,353,0.8,3.606,115,24769727.0,5363.0,33,9.02
21,353,0.8,3.606,116,139602343.0,119875.0,33,9.53
21,353,0.8,3.606,117,677940220.0,378830.0,32,10.66
21,353,0.8,3.606,118,1007699.0,160.0,34,9.14
21,353,0.8,3.606,119,1474437.0,750.0,34,9.27
21,353,0.8,3.606,120,18328609.0,4114.0,33,9.25
21,353,0.8,3.606,121,463257562.0,313597.0,32,9.48
21,353,0.8,3.606,122,5106319.0,6692.0,34,9.36
21,353,0.8,3.606,123,41985090.0,17880.0,33,8.65
21,353,0.8,3.606,124,10887663.0,947.0,33,9.44
21,353,0.8,3.606,125,41477337.0,46262.0,33,8.86
21,353,0.8,3.606,126,112757128.0,87624.0,33,9.17
21,353,0.8,3.606,127,1036561.0,36.0,33,8.6
21,353,0.8,3.606,128,1175826.0,58.0,33,8.55
21,353,0.8,3.606,129,100142.0,4.0,34,10.19
21,353,0.8,3.606,130,590417036.0,508592.0,32,8.45
21,353,0.8,3.606,131,35127493.0,19145.0,33,9.92
21,353,0.8,3.606,132,26004408.0,31309.0,33,8.6
21,353,0.8,3.606,133,820512.0,36.0,34,8.77
21,353,0.8,3.606,134,288315910.0,453597.0,33,9.65
21,353,0.8,3.606,135,3949879.0,1510.0,34,9.78
21,353,0.8,3.606,136,3593379293.0,1613431.0,32,9.59
21,353,0.8,3.606,137,45287743.0,11859.0,33,10.0
21,353,0.8,3.606,138,151475778.0,107192.0,32,9.79
21,353,0.8,3.606,139,66362343.0,53162.0,33,8.43
21,353,0.8,3.606,140,7603357.0,1308.0,33,9.28
21,353,0.8,3.606,141,119714920.0,147059.0,33,9.55
21,353,0.8,3.606,142,10213586.0,7014.0,33,8.91
21,353,0.8,3.606,143,75887711.0,44994.0,33,9.63
21,353,0.8,3.606,144,123550179.0,178713.0,33,8.61
21,353,0.8,3.606,145,14664108.0,11084.0,33,8.54
21,353,0.8,3.606,146,185179258.0,225120.0,33,8.15
21,353,0.8,3.606,147,495806005.0,199973.0,32,8.8
21,353,0.8,3.606,148,5123631.0,2762.0,33,10.46
21,353,0.8,3.606,149,151405619.0,176874.0,33,9.18
21,353,0.8,3.606,150,20493922.0,9078.0,33,8.74
21,353,0.8,3.606,151,173540.0,132.0,34,8.82
21,353,0.8,3.606,152,986350.0,997.0,34,9.37
21,353,0.8,3.606,153,95036863.0,54718.0,33,9.22
21,353,0.8,3.606,154,17483544.0,3465.0,33,8.53
21,353,0.8,3.606,155,12713314.0,3618.0,33,8.87
21,353,0.8,3.606,156,272636.0,90.0,34,8.35
21,353,0.8,3.606,157,10816581.0,2164.0,33,9.96
21,353,0.8,3.606,158,1417078.0,270.0,34,10.14
21,353,0.8,3.606,159,16748535.0,18520.0,33,9.07
21,353,0.8,3.606,160,35564488.0,49755.0,33,8.7
21,353,0.8,3.606,161,45811305.0,52320.0,33,9.44
21,353,0.8,3.606,162,177430.0,146.0,35,10.48
21,353,0.8,3.606,163,4698783.0,288.0,33,9.16
21,353,0.8,3.606,164,3856567090.0,2090565.0,32,8.85
21,353,0.8,3.606,165,385506.0,72.0,34,9.06
21,353,0.8,3.606,166,5261516.0,372.0,33,9.13
21,353,0.8,3.606,167,6065614.0,5660.0,34,8.56
21,353,0.8,3.606,168,12877027.0,12398.0,33,8.61
21,353,0.8,3.606,169,1876449.0,854.0,34,8.31
21,353,0.8,3.606,170,8365464.0,1068.0,33,8.99
21,353,0.8,3.606,171,2707809.0,996.0,34,9.41
21,353,0.8,3.606,172,2891801.0,3012.0,34,8.99
21,353,0.8,3.606,173,65459638.0,90014.0,33,7.94
21,353,0.8,3.606,174,18076545.0,12667.0,33,8.74
21,353,0.8,3.606,175,496157.0,136.0,33,10.6
21,353,0.8,3.606,176,337494911.0,46133.0,32,8.84
21,353,0.8,3.606,177,2559197.0,216.0,33,8.63
21,353,0.8,3.606,178,207618.0,87.0,34,8.56
21,353,0.8,3.606,179,142557492.0,154498.0,33,9.24
21,353,0.8,3.606,180,293712.0,60.0,34,9.11
21,353,0.8,3.606,181,4709848.0,2200.0,33,7.88
21,353,0.8,3.606,182,54128924.0,21894.0,33,9.74
21,353,0.8,3.606,183,3549064.0,735.0,33,8.22
21,353,0.8,3.606,184,358737.0,64.0,34,9.69
21,353,0.8,3.606,185,144775365.0,197797.0,33,8.32
21,353,0.8,3.606,186,18590877.0,16612.0,33,8.34
21,353,0.8,3.606,187,888849.0,200.0,33,9.39
21,353,0.8,3.606,188,595344.0,147.0,34,8.41
21,353,0.8,3.606,189,735615.0,738.0,34,9.18
21,353,0.8,3.606,190,108717.0,52.0,34,8.85
21,353,0.8,3.606,191,48199932.0,38449.0,33,8.63
21,353,0.8,3.606,192,144104.0,15.0,34,9.33
21,353,0.8,3.606,193,13353159.0,12894.0,33,9.58
21,353,0.8,3.606,194,22947290.0,27686.0,33,9.4
21,353,0.8,3.606,195,47835356.0,44400.0,33,9.13
21,353,0.8,3.606,196,152332.0,34.0,34,9.82
21,353,0.8,3.606,197,407901.0,339.0,34,8.21
21,353,0.8,3.606,198,882394.0,105.0,33,8.6
21,353,0.8,3.606,199,1166111.0,170.0,33,8.47
21,353,0.8,3.606,200,168118399.0,48578.0,33,9.42
21,353,0.8,3.606,201,24867.0,10.0,35,8.63
21,353,0.8,3.606,202,4765639.0,448.0,33,9.25
21,353,0.8,3.606,203,166141246.0,188010.0,32,8.2
21,353,0.8,3.606,204,85975141.0,67030.0,33,9.38
21,353,0.8,3.606,205,2190.0,1.0,36,9.49
21,353,0.8,3.606,206,2304376.0,318.0,34,8.24
21,353,0.8,3.606,207,4388176.0,2797.0,33,8.47
21,353,0.8,3.606,208,50453.0,36.0,35,9.16
21,353,0.8,3.606,209,9082366037.0,13097208.0,32,9.14
21,353,0.8,3.606,210,1947197.0,792.0,34,8.75
21,353,0.8,3.606,211,5889938.0,588.0,33,9.31
21,353,0.8,3.606,212,105125338.0,181646.0,33,8.55
21,353,0.8,3.606,213,15085248.0,1608.0,33,8.82
21,353,0.8,3.606,214,10159.0,3.0,35,8.97
21,353,0.8,3.606,215,205056359.0,209909.0,33,9.49
21,353,0.8,3.606,216,53007208.0,19024.0,33,8.7
21,353,0.8,3.606,217,30396418.0,37374.0,33,8.62
21,353,0.8,3.606,218,3068893.0,476.0,33,8.89
21,353,0.8,3.606,219,11592147.0,8602.0,33,8.54
21,353,0.8,3.606,220,241179.0,4.0,33,8.93
21,353,0.8,3.606,221,9894027.0,4212.0,33,7.88
21,353,0.8,3.606,222,19744982.0,4142.0,33,8.55
21,353,0.8,3.606,223,34799412.0,23989.0,33,9.05
21,353,0.8,3.606,224,54272827.0,50815.0,33,9.34
21,353,0.8,3.606,225,39956177.0,43036.0,33,8.81
21,353,0.8,3.606,226,1413194.0,590.0,34,9.05
21,353,0.8,3.606,227,5893.0,1.0,35,8.46
21,353,0.8,3.606,228,111973911.0,78130.0,33,9.05
21,353,0.8,3.606,229,1735378.0,402.0,33,8.97
21,353,0.8,3.606,230,26057867.0,11140.0,33,8.64
21,353,0.8,3.606,231,355261305.0,289564.0,33,9.23
21,353,0.8,3.606,232,9942855.0,6261.0,33,8.19
21,353,0.8,3.606,233,7644938.0,6042.0,33,8.87
21,353,0.8,3.606,234,360939036.0,139351.0,32,9.44
21,353,0.8,3.606,235,973466.0,282.0,33,8.73
21,353,0.8,3.606,236,26298794.0,21635.0,33,8.42
21,353,0.8,3.606,237,23281421.0,10975.0,33,9.34
21,353,0.8,3.606,238,29816727.0,16560.0,33,8.52
21,353,0.8,3.606,239,39162865.0,35282.0,33,8.5
21,353,0.8,3.606,240,3928497.0,5388.0,34,8.96
21,353,0.8,3.606,241,38157.0,4.0,34,9.43
21,353,0.8,3.606,242,5689637.0,4800.0,34,8.79
21,353,0.8,3.606,243,325451.0,28.0,34,8.04
21,353,0.8,3.606,244,117506257.0,51636.0,33,8.76
21,353,0.8,3.606,245,13419474.0,15202.0,33,8.6
21,353,0.8,3.606,246,166756763.0,62217.0,32,8.37
21,353,0.8,3.606,247,10997423.0,3467.0,33,8.86
21,353,0.8,3.606,248,7486715.0,8400.0,33,9.72
21,353,0.8,3.606,249,1014546.0,200.0,34,8.5
21,353,0.8,3.606,250,48624.0,20.0,34,8.76
21,353,0.8,3.606,251,4534437.0,144.0,33,9.18
21,353,0.8,3.606,252,16552114.0,13834.0,33,8.79
21,353,0.8,3.606,253,12559377.0,10604.0,33,9.34
21,353,0.8,3.606,254,15870247.0,7227.0,33,9.72
21,353,0.8,3.606,255,16318183.0,3072.0,33,9.0
21,353,0.8,3.606,256,151476706.0,182495.0,33,8.36
21,353,0.8,3.606,257,1190770.0,12.0,33,9.23
21,353,0.8,3.606,258,8441054.0,392.0,33,8.85
21,353,0.8,3.606,259,80195.0,8.0,34,8.98
21,353,0.8,3.606,260,2738254.0,48.0,33,8.36
21,353,0.8,3.606,261,4107139.0,6.0,33,8.68
21,353,0.8,3.606,262,5456088.0,1140.0,33,8.32
21,353,0.8,3.606,263,22581314.0,6782.0,33,9.51
21,353,0.8,3.606,264,34516858.0,6054.0,33,7.99
21,353,0.8,3.606,265,999656.0,556.0,34,8.9
21,353,0.8,3.606,266,352608.0,108.0,33,7.95
21,353,0.8,3.606,267,865007.0,1168.0,34,8.38
21,353,0.8,3.606,268,4893876.0,1176.0,33,7.87
21,353,0.8,3.606,269,21730658.0,27494.0,33,9.33
21,353,0.8,3.606,270,1977722.0,36.0,33,9.57
21,353,0.8,3.606,271,12813005.0,12136.0,33,8.65
21,353,0.8,3.606,272,1675698.0,1344.0,34,8.96
21,353,0.8,3.606,273,99259716.0,39130.0,33,8.5
21,353,0.8,3.606,274,5335025.0,3643.0,33,8.11
21,353,0.8,3.606,275,1215568.0,54.0,33,9.65
21,353,0.8,3.606,276,70073110.0,464.0,33,8.15
21,353,0.8,3.606,277,4902938.0,3918.0,33,9.17
21,353,0.8,3.606,278,1045556.0,946.0,34,9.45
21,353,0.8,3.606,279,124642.0,87.0,34,8.85
21,353,0.8,3.606,280,261776.0,120.0,34,8.98
21,353,0.8,3.606,281,2874461.0,72.0,33,9.38
21,353,0.8,3.606,282,45049597.0,40209.0,33,9.62
21,353,0.8,3.606,283,1830857.0,2270.0,34,8.48
21,353,0.8,3.606,284,3021138.0,1872.0,34,8.71
21,353,0.8,3.606,285,165039274.0,152312.0,33,9.54
21,353,0.8,3.606,286,49058.0,12.0,34,8.31
21,353,0.8,3.606,287,2954363.0,1760.0,33,9.56
21,353,0.8,3.606,288,6277574.0,1176.0,33,9.16
21,353,0.8,3.606,289,62837780.0,64224.0,33,9.04
21,353,0.8,3.606,290,15421167.0,13620.0,33,8.83
21,353,0.8,3.606,291,206746506.0,109815.0,33,8.65
21,353,0.8,3.606,292,65275775.0,17220.0,33,8.82
21,353,0.8,3.606,293,3593505.0,3954.0,34,8.73
21,353,0.8,3.606,294,2040056.0,160.0,33,9.32
21,353,0.8,3.606,295,101316311.0,14515.0,32,8.51
21,353,0.8,3.606,296,1210913.0,1188.0,34,9.53
21,353,0.8,3.606,297,21694128.0,22025.0,33,8.86
21,353,0.8,3.606,298,156000008.0,178149.0,33,9.01
21,353,0.8,3.606,299,524919542.0,700861.0,33,9.24
21,353,0.8,3.606,300,3273617.0,824.0,34,8.54
21,353,0.8,3.606,301,299608.0,80.0,34,8.32
21,353,0.8,3.606,302,2335772.0,1871.0,34,8.2
21,353,0.8,3.606,303,80566540.0,132137.0,33,8.92
21,353,0.8,3.606,304,1330105984.0,872835.0,32,8.25
21,353,0.8,3.606,305,20626723.0,9227.0,33,8.98
21,353,0.8,3.606,306,458579.0,104.0,34,9.6
21,353,0.8,3.606,307,9249063.0,5099.0,33,8.69
21,353,0.8,3.606,308,216984.0,219.0,35,9.2
21,353,0.8,3.606,309,806114.0,171.0,33,8.97
21,353,0.8,3.606,310,12781553.0,7299.0,33,8.29
21,353,0.8,3.606,311,40779880.0,28876.0,33,8.41
21,353,0.8,3.606,312,74557.0,75.0,35,9.2
21,353,0.8,3.606,313,300263111.0,417447.0,33,9.12
21,353,0.8,3.606,314,9745566.0,12966.0,34,8.72
21,353,0.8,3.606,315,53724616.0,27444.0,33,8.5
21,353,0.8,3.606,316,23770694.0,12976.0,33,8.99
21,353,0.8,3.606,317,386187204.0,445246.0,32,9.31
21,353,0.8,3.606,318,131075.0,38.0,34,9.83
21,353,0.8,3.606,319,160268134.0,178545.0,33,8.45
21,353,0.8,3.606,320,2775333.0,384.0,33,7.8
21,353,0.8,3.606,321,279297551.0,187158.0,32,8.0
21,353,0.8,3.606,322,59747.0,72.0,34,8.75
21,353,0.8,3.606,323,1745259054.0,1933907.0,32,8.48
21,353,0.8,3.606,324,5754682.0,3740.0,33,9.0
21,353,0.8,3.606,325,293179.0,54.0,34,9.48
21,353,0.8,3.606,326,279036.0,48.0,34,9.23
21,353,0.8,3.606,327,4880607.0,881.0,33,8.48
21,353,0.8,3.606,328,60059020.0,62995.0,33,8.82
21,353,0.8,3.606,329,411697.0,128.0,34,8.54
21,353,0.8,3.606,330,2976677.0,2080.0,34,9.66
21,353,0.8,3.606,331,48194759.0,2146.0,33,9.25
21,353,0.8,3.606,332,217349348.0,275638.0,33,9.34
21,353,0.8,3.606,333,545817.0,70.0,34,9.35
21,353,0.8,3.606,334,34183183.0,45979.0,33,8.69
21,353,0.8,3.606,335,28332962.0,16007.0,33,9.12
21,353,0.8,3.606,336,56572.0,54.0,35,7.87
21,353,0.8,3.606,337,3156163.0,99.0,33,8.62
21,353,0.8,3.606,338,486604.0,60.0,34,9.5
21,353,0.8,3.606,339,12722249.0,489.0,33,8.21
21,353,0.8,3.606,340,574601.0,384.0,34,8.21
21,353,0.8,3.606,341,89335264.0,140072.0,33,8.89
21,353,0.8,3.606,342,31011097.0,31688.0,33,8.52
21,353,0.8,3.606,343,200443241.0,140309.0,33,8.2
21,353,0.8,3.606,344,48681250.0,37762.0,33,8.81
21,353,0.8,3.606,345,4542765698.0,1962434.0,32,8.48
21,353,0.8,3.606,346,14498784.0,16304.0,33,8.55
21,353,0.8,3.606,347,639051674.0,1420330.0,33,8.12
21,353,0.8,3.606,348,289394421.0,491990.0,33,8.74
21,353,0.8,3.606,349,17703738.0,848.0,33,9.22
21,353,0.8,3.606,350,1129877.0,396.0,33,8.53
21,353,0.8,3.606,351,4926189.0,5370.0,33,7.87
21,353,0.8,3.606,352,3188424.0,3628.0,34,8.14
21,353,0.8,3.606,353,5421116.0,480.0,33,9.76
21,353,0.8,3.606,354,176527768.0,181075.0,33,9.69
21,353,0.8,3.606,355,1775969.0,1502.0,34,9.68
21,353,0.8,3.606,356,16247015.0,5827.0,33,8.88
21,353,0.8,3.606,357,29346326.0,9678.0,33,8.88
21,353,0.8,3.606,358,34702.0,6.0,35,8.88
21,353,0.8,3.606,359,521285.0,369.0,34,9.18
21,353,0.8,3.606,360,66305194.0,32836.0,33,8.85
21,353,0.8,3.606,361,3796696.0,160.0,33,9.06
21,353,0.8,3.606,362,1157236.0,609.0,34,9.55
21,353,0.8,3.606,363,79974.0,40.0,34,8.2
21,353,0.8,3.606,364,1972348.0,1072.0,33,7.98
21,353,0.8,3.606,365,10751881.0,6491.0,33,7.88
21,353,0.8,3.606,366,528883.0,344.0,34,8.54
21,353,0.8,3.606,367,41351131.0,31350.0,33,8.54
21,353,0.8,3.606,368,302317366.0,66563.0,32,9.14
21,353,0.8,3.606,369,1002075.0,812.0,34,9.07
21,353,0.8,3.606,370,14120787.0,1422.0,33,9.61
21,353,0.8,3.606,371,71333633.0,45296.0,33,8.4
21,353,0.8,3.606,372,1425636.0,648.0,34,8.57
21,353,0.8,3.606,373,653166.0,116.0,34,8.56
21,353,0.8,3.606,374,182129.0,12.0,34,8.38
21,353,0.8,3.606,375,9281295.0,6572.0,34,9.4
21,353,0.8,3.606,376,364763.0,288.0,34,8.28
21,353,0.8,3.606,377,1815835.0,128.0,33,8.73
21,353,0.8,3.606,378,31963262.0,37488.0,33,9.58
21,353,0.8,3.606,379,33185376.0,14778.0,33,8.06
21,353,0.8,3.606,380,109179995.0,116169.0,33,8.67
21,353,0.8,3.606,381,560811.0,52.0,34,8.77
21,353,0.8,3.606,382,908075758.0,2223064.0,33,8.51
21,353,0.8,3.606,383,81332.0,24.0,34,8.52
21,353,0.8,3.606,384,215600801.0,60704.0,32,8.66
21,353,0.8,3.606,385,3390215.0,2848.0,34,8.07
21,353,0.8,3.606,386,1618416.0,116.0,33,8.73
21,353,0.8,3.606,387,2121863.0,1800.0,34,8.33
21,353,0.8,3.606,388,5478433.0,9160.0,34,9.42
21,353,0.8,3.606,389,96602655.0,13244.0,32,8.73
21,353,0.8,3.606,390,56892.0,34.0,34,8.58
21,353,0.8,3.606,391,533318494.0,313330.0,32,8.38
21,353,0.8,3.606,392,38682632.0,61251.0,33,8.17
21,353,0.8,3.606,393,15727176406.0,22018767.0,31,9.17
21,353,0.8,3.606,394,35865678.0,52471.0,33,8.6
21,353,0.8,3.606,395,4175860.0,24.0,33,8.45
21,353,0.8,3.606,396,235673848.0,190066.0,33,9.09
21,353,0.8,3.606,397,13557632.0,15160.0,34,8.44
21,353,0.8,3.606,398,5893782.0,218.0,33,9.56
21,353,0.8,3.606,399,152458.0,6.0,34,8.74
21,353,0.8,3.606,400,7268925.0,3040.0,33,8.32
21,353,0.8,3.606,401,248029064.0,384412.0,33,9.43
21,353,0.8,3.606,402,1237020.0,568.0,33,8.67
21,353,0.8,3.606,403,884862.0,450.0,34,8.05
21,353,0.8,3.606,404,21705647.0,12587.0,33,9.35
21,353,0.8,3.606,405,37242112.0,19976.0,33,9.11
21,353,0.8,3.606,406,75652215.0,87882.0,33,9.38
21,353,0.8,3.606,407,9605446.0,936.0,33,8.71
21,353,0.8,3.606,408,5612853.0,2608.0,33,9.32
21,353,0.8,3.606,409,7470804.0,10895.0,34,9.46
21,353,0.8,3.606,410,70296116.0,70490.0,33,7.97
21,353,0.8,3.606,411,74983.0,24.0,34,9.48
21,353,0.8,3.606,412,104155170.0,144673.0,33,8.18
21,353,0.8,3.606,413,2331671524.0,2348312.0,32,9.51
21,353,0.8,3.606,414,56802391.0,64439.0,33,9.02
21,353,0.8,3.606,415,14623.0,6.0,34,8.69
21,353,0.8,3.606,416,11551170.0,6412.0,33,8.41
21,353,0.8,3.606,417,34540147.0,20408.0,33,8.68
21,353,0.8,3.606,418,552140.0,380.0,34,8.52
21,353,0.8,3.606,419,353231.0,36.0,34,8.63
21,353,0.8,3.606,420,1017377.0,834.0,34,7.93
21,353,0.8,3.606,421,55564.0,12.0,35,9.34
21,353,0.8,3.606,422,252522553.0,478920.0,33,9.14
21,353,0.8,3.606,423,1345977.0,717.0,34,8.8
21,353,0.8,3.606,424,397390.0,256.0,34,8.97
21,353,0.8,3.606,425,638173.0,48.0,33,10.11
21,353,0.8,3.606,426,103478999.0,157220.0,33,9.44
21,353,0.8,3.606,427,256987.0,48.0,34,8.45
21,353,0.8,3.606,428,2798340.0,2268.0,34,8.09
21,353,0.8,3.606,429,26673987.0,456.0,32,9.17
21,353,0.8,3.606,430,26008327.0,22322.0,33,8.74
21,353,0.8,3.606,431,22099019.0,6086.0,33,8.68
21,353,0.8,3.606,432,114980.0,63.0,34,8.88
21,353,0.8,3.606,433,8322858.0,12725.0,33,8.68
21,353,0.8,3.606,434,38250210.0,16120.0,33,8.89
21,353,0.8,3.606,435,938529.0,423.0,34,9.79
21,353,0.8,3.606,436,16699804.0,3556.0,33,9.3
21,353,0.8,3.606,437,1225954.0,120.0,33,8.28
21,353,0.8,3.606,438,32450279.0,4788.0,32,9.53
21,353,0.8,3.606,439,1215409.0,220.0,34,8.49
21,353,0.8,3.606,440,3150962.0,4707.0,34,8.13
21,353,0.8,3.606,441,33174878.0,21918.0,33,9.27
21,353,0.8,3.606,442,5746142.0,2101.0,33,9.61
21,353,0.8,3.606,443,674902.0,620.0,34,9.19
21,353,0.8,3.606,444,694836.0,846.0,34,8.75
21,353,0.8,3.606,445,11999965.0,432.0,33,8.07
21,353,0.8,3.606,446,120294.0,56.0,34,7.92
21,353,0.8,3.606,447,16126219.0,13999.0,33,8.81
21,353,0.8,3.606,448,587363.0,72.0,34,9.2
21,353,0.8,3.606,449,1411206716.0,2829012.0,33,8.95
21,353,0.8,3.606,450,69967652.0,63790.0,33,8.05
21,353,0.8,3.606,451,74447.0,18.0,34,9.25
21,353,0.8,3.606,452,1829301.0,204.0,33,8.76
21,353,0.8,3.606,453,298152.0,263.0,35,9.18
21,353,0.8,3.606,454,111961982.0,79851.0,33,8.37
21,353,0.8,3.606,455,4603482.0,348.0,33,9.31
