L,N,d,r,seed,D_(MIS-1),D_MIS,MIS,Process time counter
21,353,0.8,4.473,88,1867228.0,59.0,23,7.43
21,353,0.8,4.473,89,29952355.0,6751.0,23,7.5
21,353,0.8,4.473,90,10336164.0,880.0,23,7.01
21,353,0.8,4.473,91,7837122.0,3086.0,23,6.77
21,353,0.8,4.473,92,11811800.0,1492.0,23,7.07
21,353,0.8,4.473,93,906672.0,549.0,24,6.76
21,353,0.8,4.473,94,564670.0,242.0,24,7.25
21,353,0.8,4.473,95,6604856.0,258.0,23,6.94
21,353,0.8,4.473,96,31759767.0,20180.0,23,6.96
21,353,0.8,4.473,97,75820923.0,20318.0,23,7.94
21,353,0.8,4.473,98,670130.0,493.0,24,7.09
21,353,0.8,4.473,99,13784678.0,1638.0,23,6.56
21,353,0.8,4.473,100,95071797.0,66560.0,23,6.81
21,353,0.8,4.473,101,3126424.0,45.0,23,6.84
21,353,0.8,4.473,102,73781181.0,55386.0,23,6.63
21,353,0.8,4.473,103,7932500.0,1358.0,23,7.46
21,353,0.8,4.473,104,574266.0,356.0,24,7.33
21,353,0.8,4.473,105,25940313.0,1982.0,23,7.49
21,353,0.8,4.473,106,51638340.0,16288.0,23,7.02
21,353,0.8,4.473,107,600448.0,291.0,24,6.67
21,353,0.8,4.473,108,32935450.0,4611.0,23,6.85
21,353,0.8,4.473,109,31743053.0,6675.0,23,7.16
21,353,0.8,4.473,110,55213576.0,23918.0,23,6.57
21,353,0.8,4.473,111,700368.0,25.0,23,7.45
21,353,0.8,4.473,112,290429.0,27.0,24,7.59
21,353,0.8,4.473,113,5975571.0,2124.0,23,6.35
21,353,0.8,4.473,114,360089.0,108.0,24,6.71
21,353,0.8,4.473,115,103137.0,14.0,24,6.94
21,353,0.8,4.473,116,36994525.0,9787.0,23,6.9
21,353,0.8,4.473,117,25827489.0,12002.0,23,7.01
21,353,0.8,4.473,118,40625393.0,11864.0,23,7.06
21,353,0.8,4.473,119,151297072.0,118018.0,23,7.71
21,353,0.8,4.473,120,12151484.0,728.0,23,7.39
21,353,0.8,4.473,121,4924295.0,126.0,23,8.12
21,353,0.8,4.473,122,7589737.0,12.0,23,7.38
21,353,0.8,4.473,123,217546297.0,204242.0,23,6.8
21,353,0.8,4.473,124,55186.0,10.0,24,7.52
21,353,0.8,4.473,125,61614233.0,27951.0,23,7.41
21,353,0.8,4.473,126,133270178.0,76666.0,23,7.18
21,353,0.8,4.473,127,3116318.0,144.0,23,7.39
21,353,0.8,4.473,128,6596390.0,492.0,23,6.97
21,353,0.8,4.473,129,49020.0,14.0,24,6.87
21,353,0.8,4.473,130,7259361.0,1467.0,23,6.64
21,353,0.8,4.473,131,75731181.0,44905.0,23,7.33
21,353,0.8,4.473,132,27776677.0,14872.0,23,6.5
21,353,0.8,4.473,133,417175.0,212.0,24,6.61
21,353,0.8,4.473,134,4807035.0,820.0,23,7.3
21,353,0.8,4.473,135,5576332.0,454.0,23,6.93
21,353,0.8,4.473,136,20921638.0,8498.0,23,7.47
21,353,0.8,4.473,137,42046145.0,18460.0,23,6.91
21,353,0.8,4.473,138,9218798.0,1016.0,23,7.7
21,353,0.8,4.473,139,109758.0,18.0,24,6.5
21,353,0.8,4.473,140,174268614.0,144791.0,23,7.52
21,353,0.8,4.473,141,20420409.0,2410.0,23,7.02
21,353,0.8,4.473,142,21446610.0,6858.0,23,6.52
21,353,0.8,4.473,143,210023.0,42.0,24,7.11
21,353,0.8,4.473,144,9890033.0,1281.0,23,6.47
21,353,0.8,4.473,145,72715.0,3.0,24,7.01
21,353,0.8,4.473,146,22114298.0,7654.0,23,6.89
21,353,0.8,4.473,147,7562598.0,714.0,23,6.95
21,353,0.8,4.473,148,306087.0,254.0,24,7.45
21,353,0.8,4.473,149,8311907.0,80.0,23,7.36
21,353,0.8,4.473,150,13041678.0,1936.0,23,6.6
21,353,0.8,4.473,151,834437.0,12.0,23,6.86
21,353,0.8,4.473,152,5247200.0,198.0,23,7.57
21,353,0.8,4.473,153,11180220.0,4030.0,23,6.9
21,353,0.8,4.473,154,144878397.0,110696.0,23,6.8
21,353,0.8,4.473,155,94663243.0,60017.0,23,7.04
21,353,0.8,4.473,156,1581660.0,84.0,23,7.3
21,353,0.8,4.473,157,6036271.0,708.0,23,8.11
21,353,0.8,4.473,158,25759030.0,4285.0,23,6.75
21,353,0.8,4.473,159,1049695.0,60.0,23,7.26
21,353,0.8,4.473,160,1191200.0,52.0,23,7.18
21,353,0.8,4.473,161,243313.0,9.0,24,7.02
21,353,0.8,4.473,162,183851.0,54.0,24,7.48
21,353,0.8,4.473,163,23656933.0,3096.0,23,7.07
21,353,0.8,4.473,164,54006762.0,22670.0,23,7.22
21,353,0.8,4.473,165,23962372.0,7346.0,23,6.86
21,353,0.8,4.473,166,1904139366.0,741370.0,22,6.94
21,353,0.8,4.473,167,30216658.0,7242.0,23,6.75
21,353,0.8,4.473,168,1162493504.0,521514.0,22,6.86
21,353,0.8,4.473,169,17414155.0,13103.0,23,6.62
21,353,0.8,4.473,170,16040951.0,2012.0,23,6.57
21,353,0.8,4.473,171,395882.0,56.0,24,7.39
21,353,0.8,4.473,172,35050694.0,13021.0,23,7.11
21,353,0.8,4.473,173,26354646.0,12132.0,23,7.1
21,353,0.8,4.473,174,232226.0,110.0,24,6.79
21,353,0.8,4.473,175,979718.0,6.0,23,8.26
21,353,0.8,4.473,176,265080.0,126.0,24,7.21
21,353,0.8,4.473,177,357357.0,200.0,24,6.98
21,353,0.8,4.473,178,3092331.0,8.0,23,7.16
21,353,0.8,4.473,179,121974512.0,64911.0,23,7.12
21,353,0.8,4.473,180,184978.0,74.0,24,6.72
21,353,0.8,4.473,181,1076838.0,12.0,23,6.32
21,353,0.8,4.473,182,2055978.0,26.0,23,7.59
21,353,0.8,4.473,183,8020426.0,2368.0,23,6.5
21,353,0.8,4.473,184,13623666.0,144.0,23,7.69
21,353,0.8,4.473,185,9722318.0,1732.0,23,6.58
21,353,0.8,4.473,186,33391677.0,33523.0,23,6.1
21,353,0.8,4.473,187,3223158.0,324.0,23,6.88
21,353,0.8,4.473,188,14953029.0,2332.0,23,7.45
21,353,0.8,4.473,189,20075515.0,9648.0,23,6.95
21,353,0.8,4.473,190,13929329.0,1763.0,23,7.42
21,353,0.8,4.473,191,23831444.0,15226.0,23,7.06
21,353,0.8,4.473,192,39604887.0,33939.0,23,7.36
21,353,0.8,4.473,193,1280025.0,51.0,23,7.38
21,353,0.8,4.473,194,8356719.0,3920.0,23,7.53
21,353,0.8,4.473,195,26873742.0,27635.0,23,6.96
21,353,0.8,4.473,196,35986204.0,9264.0,23,8.02
21,353,0.8,4.473,197,33297004.0,12854.0,23,6.87
21,353,0.8,4.473,198,1892200.0,234.0,23,7.1
21,353,0.8,4.473,199,10196873.0,1198.0,23,7.19
21,353,0.8,4.473,200,155317680.0,88297.0,23,6.87
21,353,0.8,4.473,201,62448.0,14.0,24,7.0
21,353,0.8,4.473,202,1383753.0,12.0,23,7.33
21,353,0.8,4.473,203,10080251.0,4127.0,23,6.35
21,353,0.8,4.473,204,10224987.0,1620.0,23,7.86
21,353,0.8,4.473,205,107447092.0,59852.0,23,7.43
21,353,0.8,4.473,206,1030027.0,566.0,24,7.2
21,353,0.8,4.473,207,4606824.0,147.0,23,6.47
21,353,0.8,4.473,208,27437549.0,11675.0,23,6.67
21,353,0.8,4.473,209,899576.0,418.0,24,7.02
21,353,0.8,4.473,210,584649.0,167.0,24,7.06
21,353,0.8,4.473,211,44496691.0,23249.0,23,7.75
21,353,0.8,4.473,212,1618370.0,12.0,23,6.85
21,353,0.8,4.473,213,1418676.0,123.0,23,7.38
21,353,0.8,4.473,214,137606698.0,75267.0,23,7.14
21,353,0.8,4.473,215,13726602.0,2502.0,23,7.3
21,353,0.8,4.473,216,180666.0,42.0,24,7.09
21,353,0.8,4.473,217,21686.0,4.0,24,7.39
21,353,0.8,4.473,218,38640824.0,36967.0,23,7.34
21,353,0.8,4.473,219,5258398.0,198.0,23,6.6
21,353,0.8,4.473,220,9553339.0,5626.0,23,7.12
21,353,0.8,4.473,221,10665293.0,1606.0,23,6.09
21,353,0.8,4.473,222,463456.0,263.0,24,6.99
21,353,0.8,4.473,223,156684.0,54.0,24,7.12
21,353,0.8,4.473,224,65225287.0,36068.0,23,7.18
21,353,0.8,4.473,225,123352646.0,92108.0,23,6.43
21,353,0.8,4.473,226,10470210.0,1968.0,23,7.16
21,353,0.8,4.473,227,15362849.0,6390.0,23,6.46
21,353,0.8,4.473,228,31213565.0,11266.0,23,7.35
21,353,0.8,4.473,229,12455474.0,4944.0,23,7.63
21,353,0.8,4.473,230,21270174.0,3564.0,23,7.4
21,353,0.8,4.473,231,64172376.0,49921.0,23,6.96
21,353,0.8,4.473,232,9308067.0,1770.0,23,6.5
21,353,0.8,4.473,233,3330338577.0,2753393.0,22,7.58
21,353,0.8,4.473,234,8285334.0,458.0,23,7.27
21,353,0.8,4.473,235,2067292.0,525.0,23,6.99
21,353,0.8,4.473,236,3673454.0,652.0,23,6.67
21,353,0.8,4.473,237,50292369.0,35816.0,23,6.92
21,353,0.8,4.473,238,3412171.0,2.0,23,6.91
21,353,0.8,4.473,239,32606200.0,9249.0,23,6.73
21,353,0.8,4.473,240,45017508.0,13848.0,23,7.34
21,353,0.8,4.473,241,17920963.0,9898.0,23,7.76
21,353,0.8,4.473,242,560704.0,466.0,24,7.52
21,353,0.8,4.473,243,30837059.0,12842.0,23,6.74
21,353,0.8,4.473,244,361746.0,20.0,24,6.8
21,353,0.8,4.473,245,19713058.0,8740.0,23,7.71
21,353,0.8,4.473,246,61407178.0,25181.0,23,6.74
21,353,0.8,4.473,247,60543231.0,28609.0,23,6.65
21,353,0.8,4.473,248,8209017.0,617.0,23,7.99
21,353,0.8,4.473,249,14303611.0,1008.0,23,6.72
21,353,0.8,4.473,250,82358.0,9.0,24,7.32
21,353,0.8,4.473,251,16152608.0,3482.0,23,6.93
21,353,0.8,4.473,252,55614.0,6.0,24,7.12
21,353,0.8,4.473,253,19401357.0,1414.0,23,7.85
21,353,0.8,4.473,254,50263940.0,14963.0,23,7.82
21,353,0.8,4.473,255,375255.0,179.0,24,6.86
21,353,0.8,4.473,256,412153.0,54.0,24,6.99
21,353,0.8,4.473,257,17777693.0,12826.0,23,7.0
21,353,0.8,4.473,258,4084735.0,28.0,23,7.22
21,353,0.8,4.473,259,15896247.0,1800.0,23,6.97
21,353,0.8,4.473,260,7672716.0,2713.0,23,6.92
21,353,0.8,4.473,261,10314678.0,36.0,23,7.34
21,353,0.8,4.473,262,20248748.0,3599.0,23,6.72
21,353,0.8,4.473,263,83312.0,3.0,24,7.46
21,353,0.8,4.473,264,9694903.0,1080.0,23,6.52
21,353,0.8,4.473,265,58195714.0,6965.0,23,6.91
21,353,0.8,4.473,266,233042.0,75.0,24,6.23
21,353,0.8,4.473,267,7013464.0,1247.0,23,6.89
21,353,0.8,4.473,268,240191.0,40.0,24,6.45
21,353,0.8,4.473,269,3049715.0,833.0,23,7.39
21,353,0.8,4.473,270,145561.0,2.0,24,7.19
21,353,0.8,4.473,271,7699829.0,1335.0,23,7.05
21,353,0.8,4.473,272,6934666.0,1113.0,23,7.16
21,353,0.8,4.473,273,15307292.0,6185.0,23,6.81
21,353,0.8,4.473,274,4732657.0,692.0,23,6.23
21,353,0.8,4.473,275,9948205.0,2274.0,23,7.47
21,353,0.8,4.473,276,287882.0,120.0,24,6.52
21,353,0.8,4.473,277,9242462.0,1194.0,23,7.24
21,353,0.8,4.473,278,28993441.0,9948.0,23,7.2
21,353,0.8,4.473,279,86212270.0,43458.0,23,6.82
21,353,0.8,4.473,280,12188812.0,2653.0,23,7.36
21,353,0.8,4.473,281,13161730.0,2816.0,23,7.32
21,353,0.8,4.473,282,140302600.0,119083.0,23,7.53
21,353,0.8,4.473,283,10973423.0,1656.0,23,6.84
21,353,0.8,4.473,284,81269163.0,24315.0,23,7.18
21,353,0.8,4.473,285,41049892.0,11045.0,23,7.91
21,353,0.8,4.473,286,338043.0,36.0,24,6.69
21,353,0.8,4.473,287,20231206.0,5785.0,23,7.31
21,353,0.8,4.473,288,9756227.0,2806.0,23,6.83
21,353,0.8,4.473,289,36591148.0,16491.0,23,6.79
21,353,0.8,4.473,290,18120295.0,4343.0,23,6.89
21,353,0.8,4.473,291,101842.0,21.0,24,7.24
21,353,0.8,4.473,292,14676152.0,2812.0,23,7.09
21,353,0.8,4.473,293,101346657.0,63656.0,23,6.9
21,353,0.8,4.473,294,26413595.0,5812.0,23,7.26
21,353,0.8,4.473,295,19798003.0,3700.0,23,7.05
21,353,0.8,4.473,296,109108083.0,108078.0,23,7.21
21,353,0.8,4.473,297,57781265.0,30780.0,23,7.53
21,353,0.8,4.473,298,47794797.0,17598.0,23,6.91
21,353,0.8,4.473,299,60900933.0,30564.0,23,7.26
21,353,0.8,4.473,300,29995731.0,3580.0,23,7.02
21,353,0.8,4.473,301,26763069.0,12722.0,23,6.65
21,353,0.8,4.473,302,16214005.0,11636.0,23,6.35
21,353,0.8,4.473,303,55205.0,12.0,24,7.19
21,353,0.8,4.473,304,3645272.0,210.0,23,7.02
21,353,0.8,4.473,305,28271748.0,3421.0,23,7.12
21,353,0.8,4.473,306,260735.0,99.0,24,7.42
21,353,0.8,4.473,307,55039123.0,37181.0,23,6.61
21,353,0.8,4.473,308,21444965.0,1105.0,23,7.39
21,353,0.8,4.473,309,40954443.0,32385.0,23,7.06
21,353,0.8,4.473,310,10081444.0,1262.0,23,6.67
21,353,0.8,4.473,311,47489656.0,15347.0,23,6.69
21,353,0.8,4.473,312,7966125.0,404.0,23,7.45
21,353,0.8,4.473,313,5282031.0,149.0,23,7.37
21,353,0.8,4.473,314,211235830.0,133229.0,23,7.26
21,353,0.8,4.473,315,87841700.0,26572.0,23,6.44
21,353,0.8,4.473,316,5694732.0,281.0,23,7.44
21,353,0.8,4.473,317,21379284.0,11279.0,23,7.02
21,353,0.8,4.473,318,37319623.0,20105.0,23,7.55
21,353,0.8,4.473,319,28904163.0,9835.0,23,6.35
21,353,0.8,4.473,320,481587.0,300.0,24,6.58
21,353,0.8,4.473,321,1392716.0,48.0,23,6.44
21,353,0.8,4.473,322,281939.0,142.0,24,7.12
21,353,0.8,4.473,323,4018124806.0,2372200.0,22,6.59
21,353,0.8,4.473,324,43864399.0,24296.0,23,7.23
21,353,0.8,4.473,325,53228879.0,30224.0,23,7.68
21,353,0.8,4.473,326,32681401.0,20378.0,23,6.98
21,353,0.8,4.473,327,23061744.0,9785.0,23,6.86
21,353,0.8,4.473,328,61513763.0,25659.0,23,6.96
21,353,0.8,4.473,329,6323912.0,164.0,23,6.85
21,353,0.8,4.473,330,57220004.0,24396.0,23,7.6
21,353,0.8,4.473,331,22653404.0,6158.0,23,7.2
21,353,0.8,4.473,332,19376193.0,2538.0,23,7.23
21,353,0.8,4.473,333,276998.0,45.0,24,7.41
21,353,0.8,4.473,334,4254326851.0,2519265.0,22,6.84
21,353,0.8,4.473,335,184541.0,70.0,24,7.15
21,353,0.8,4.473,336,100730869.0,93551.0,23,6.44
21,353,0.8,4.473,337,6219342112.0,3643683.0,22,7.41
21,353,0.8,4.473,338,67414374.0,30668.0,23,7.31
21,353,0.8,4.473,339,18831756.0,5808.0,23,6.93
21,353,0.8,4.473,340,30431278.0,17100.0,23,6.66
21,353,0.8,4.473,341,19222900.0,1712.0,23,7.49
21,353,0.8,4.473,342,24663722.0,15098.0,23,6.74
21,353,0.8,4.473,343,76151377.0,61307.0,23,6.88
21,353,0.8,4.473,344,4297451.0,1115.0,23,7.0
21,353,0.8,4.473,345,46516259.0,7526.0,23,6.58
21,353,0.8,4.473,346,7651804.0,351.0,23,6.39
21,353,0.8,4.473,347,22105296.0,3100.0,23,6.59
21,353,0.8,4.473,348,110979.0,8.0,24,7.09
21,353,0.8,4.473,349,5698509.0,184.0,23,7.27
21,353,0.8,4.473,350,2118965.0,124.0,23,6.44
21,353,0.8,4.473,351,7313935.0,873.0,23,6.25
21,353,0.8,4.473,352,63773062.0,38234.0,23,6.3
21,353,0.8,4.473,353,10229936.0,3817.0,23,7.98
21,353,0.8,4.473,354,1256755.0,975.0,24,7.37
21,353,0.8,4.473,355,10107529.0,206.0,23,7.71
21,353,0.8,4.473,356,54852206.0,15295.0,23,7.18
21,353,0.8,4.473,357,71792995.0,61416.0,23,6.8
21,353,0.8,4.473,358,52686276.0,17148.0,23,7.36
21,353,0.8,4.473,359,11277374.0,2448.0,23,7.31
21,353,0.8,4.473,360,72096736.0,45114.0,23,6.95
21,353,0.8,4.473,361,8358282.0,2833.0,23,8.01
21,353,0.8,4.473,362,184195.0,26.0,24,7.44
21,353,0.8,4.473,363,31935334.0,11260.0,23,6.5
21,353,0.8,4.473,364,5395521.0,531.0,23,6.09
21,353,0.8,4.473,365,31450.0,4.0,24,5.9
21,353,0.8,4.473,366,12710591.0,2050.0,23,6.78
21,353,0.8,4.473,367,170078.0,18.0,24,6.86
21,353,0.8,4.473,368,18015799.0,1743.0,23,7.33
21,353,0.8,4.473,369,37023809.0,15378.0,23,7.21
21,353,0.8,4.473,370,2197.0,1.0,25,8.06
21,353,0.8,4.473,371,6715363.0,1929.0,23,6.73
21,353,0.8,4.473,372,76936119.0,41969.0,23,6.76
21,353,0.8,4.473,373,7785493.0,1266.0,23,6.59
21,353,0.8,4.473,374,54911044.0,31873.0,23,6.88
21,353,0.8,4.473,375,5902527.0,118.0,23,7.43
21,353,0.8,4.473,376,5328300.0,82.0,23,6.48
21,353,0.8,4.473,377,2766944.0,80.0,23,6.94
21,353,0.8,4.473,378,5516418.0,655.0,23,7.46
21,353,0.8,4.473,379,251941.0,10.0,24,6.48
21,353,0.8,4.473,380,61439860.0,52212.0,23,6.94
21,353,0.8,4.473,381,75006342.0,61966.0,23,6.76
21,353,0.8,4.473,382,28242948.0,3644.0,23,6.87
21,353,0.8,4.473,383,33950944.0,18453.0,23,6.64
21,353,0.8,4.473,384,5716613.0,948.0,23,7.07
21,353,0.8,4.473,385,42546536.0,9674.0,23,6.6
21,353,0.8,4.473,386,5356666.0,947.0,23,7.17
21,353,0.8,4.473,387,31908329.0,17900.0,23,6.55
21,353,0.8,4.473,388,4881890609.0,5884325.0,22,7.68
21,353,0.8,4.473,389,33455174.0,21022.0,23,7.21
21,353,0.8,4.473,390,13175994.0,3311.0,23,6.65
21,353,0.8,4.473,391,100495872.0,66107.0,23,6.68
21,353,0.8,4.473,392,5758858.0,180.0,23,6.64
21,353,0.8,4.473,393,2775511.0,48.0,23,7.33
21,353,0.8,4.473,394,26220742.0,11467.0,23,6.93
21,353,0.8,4.473,395,192226.0,78.0,24,6.88
21,353,0.8,4.473,396,125470373.0,91953.0,23,7.32
21,353,0.8,4.473,397,174781.0,48.0,24,7.03
21,353,0.8,4.473,398,7639485.0,2196.0,23,7.15
21,353,0.8,4.473,399,39923458.0,10229.0,23,7.44
21,353,0.8,4.473,400,368863.0,155.0,24,7.21
21,353,0.8,4.473,401,3218222.0,96.0,23,7.29
21,353,0.8,4.473,402,1412320393.0,1045169.0,22,7.25
21,353,0.8,4.473,403,3800261.0,42.0,23,6.59
21,353,0.8,4.473,404,954597538.0,430636.0,22,7.18
21,353,0.8,4.473,405,18887983.0,4062.0,23,7.47
21,353,0.8,4.473,406,232903.0,54.0,24,7.29
21,353,0.8,4.473,407,49998734.0,29962.0,23,7.14
21,353,0.8,4.473,408,20695364.0,6245.0,23,7.7
21,353,0.8,4.473,409,110147.0,24.0,24,7.71
21,353,0.8,4.473,410,7054967.0,914.0,23,6.34
21,353,0.8,4.473,411,138544.0,20.0,24,7.82
21,353,0.8,4.473,412,35024582.0,7464.0,23,6.95
21,353,0.8,4.473,413,9577050.0,2828.0,23,6.94
21,353,0.8,4.473,414,343759.0,72.0,24,7.04
21,353,0.8,4.473,415,1360129.0,108.0,23,6.54
21,353,0.8,4.473,416,11241744.0,1506.0,23,7.1
21,353,0.8,4.473,417,6112335.0,27.0,23,6.88
21,353,0.8,4.473,418,474360.0,280.0,24,7.57
21,353,0.8,4.473,419,31301300.0,10989.0,23,6.67
21,353,0.8,4.473,420,7522102.0,72.0,23,6.08
21,353,0.8,4.473,421,90000.0,9.0,24,6.98
21,353,0.8,4.473,422,190497770.0,127221.0,23,7.41
21,353,0.8,4.473,423,417157.0,72.0,24,7.28
21,353,0.8,4.473,424,55330144.0,28976.0,23,7.45
21,353,0.8,4.473,425,6801608.0,1070.0,23,7.77
21,353,0.8,4.473,426,109476289.0,130118.0,23,7.76
21,353,0.8,4.473,427,36659834.0,18136.0,23,6.89
21,353,0.8,4.473,428,7388817329.0,3757134.0,22,6.71
21,353,0.8,4.473,429,4365555.0,1784.0,23,7.35
21,353,0.8,4.473,430,55323184.0,29917.0,23,6.76
21,353,0.8,4.473,431,29927278.0,8382.0,23,7.62
21,353,0.8,4.473,432,148829.0,16.0,24,7.1
21,353,0.8,4.473,433,45660395.0,34514.0,23,7.17
21,353,0.8,4.473,434,23752477.0,1754.0,23,7.31
21,353,0.8,4.473,435,14039653.0,1140.0,23,7.03
21,353,0.8,4.473,436,115828.0,14.0,24,7.47
21,353,0.8,4.473,437,942548096.0,463869.0,22,6.42
21,353,0.8,4.473,438,3209686.0,48.0,23,7.4
21,353,0.8,4.473,439,3833941437.0,2136233.0,22,6.67
21,353,0.8,4.473,440,15168689.0,7308.0,23,6.26
21,353,0.8,4.473,441,110555796.0,48486.0,23,6.72
21,353,0.8,4.473,442,9091701.0,1621.0,23,7.6
21,353,0.8,4.473,443,20569994.0,4024.0,23,7.52
21,353,0.8,4.473,444,39273.0,6.0,24,6.88
21,353,0.8,4.473,445,40506231.0,6695.0,23,6.28
21,353,0.8,4.473,446,89069239.0,153178.0,23,6.19
21,353,0.8,4.473,447,33052560.0,13267.0,23,6.88
21,353,0.8,4.473,448,20244418.0,3500.0,23,7.25
21,353,0.8,4.473,449,98332546.0,66918.0,23,6.71
21,353,0.8,4.473,450,18446972.0,5688.0,23,6.6
21,353,0.8,4.473,451,46658709.0,28615.0,23,6.69
21,353,0.8,4.473,452,14587375.0,2065.0,23,7.16
21,353,0.8,4.473,453,7717713.0,238.0,23,7.08
21,353,0.8,4.473,454,321205.0,35.0,24,6.59
21,353,0.8,4.473,455,15409.0,2.0,24,7.54
