L,N,d,r,seed,D_(MIS-1),D_MIS,MIS,Process time counter
21,353,0.8,5.1,108,2001451.0,56.0,19,9.4
21,353,0.8,5.1,109,1893422.0,654.0,19,12.84
21,353,0.8,5.1,110,2022668.0,4.0,19,12.43
21,353,0.8,5.1,111,189945410.0,90546.0,18,13.78
21,353,0.8,5.1,112,2026382.0,194.0,19,11.15
21,353,0.8,5.1,113,397947.0,6.0,19,10.11
21,353,0.8,5.1,114,9235375.0,1242.0,19,8.3
21,353,0.8,5.1,115,2918.0,1.0,20,11.96
21,353,0.8,5.1,116,7917572.0,829.0,19,13.01
21,353,0.8,5.1,117,789202.0,3.0,19,14.04
21,353,0.8,5.1,118,1601547.0,749.0,19,11.24
21,353,0.8,5.1,119,7481548.0,315.0,19,14.53
21,353,0.8,5.1,120,1607108.0,42.0,19,13.95
21,353,0.8,5.1,121,3009093.0,503.0,19,13.4
21,353,0.8,5.1,122,3301988.0,286.0,19,10.47
21,353,0.8,5.1,123,3020709.0,1024.0,19,8.06
21,353,0.8,5.1,124,2762590.0,1218.0,19,9.16
21,353,0.8,5.1,125,3654273.0,780.0,19,10.21
21,353,0.8,5.1,126,7733871.0,879.0,19,8.28
21,353,0.8,5.1,127,2363270.0,406.0,19,8.25
21,353,0.8,5.1,128,464940822.0,435275.0,18,7.89
21,353,0.8,5.1,129,7009716.0,772.0,19,8.32
21,353,0.8,5.1,130,314240.0,6.0,19,8.05
21,353,0.8,5.1,131,758310.0,8.0,19,8.39
21,353,0.8,5.1,132,878062.0,41.0,19,9.02
21,353,0.8,5.1,133,8159709.0,586.0,19,8.05
21,353,0.8,5.1,134,800294.0,36.0,19,12.43
21,353,0.8,5.1,135,1642575.0,90.0,19,8.27
21,353,0.8,5.1,136,1906907.0,212.0,19,9.26
21,353,0.8,5.1,137,3296245.0,363.0,19,9.34
21,353,0.8,5.1,138,532167.0,33.0,19,10.39
21,353,0.8,5.1,139,1337300.0,4.0,19,7.57
21,353,0.8,5.1,140,8293790.0,1237.0,19,8.09
21,353,0.8,5.1,141,3120752.0,544.0,19,8.29
21,353,0.8,5.1,142,1477641.0,317.0,19,7.21
21,353,0.8,5.1,143,4207577.0,944.0,19,8.2
21,353,0.8,5.1,144,2045717.0,158.0,19,7.22
21,353,0.8,5.1,145,3996432.0,271.0,19,8.03
21,353,0.8,5.1,146,2277598.0,1571.0,19,7.93
21,353,0.8,5.1,147,847355.0,27.0,19,8.58
21,353,0.8,5.1,148,704027.0,44.0,19,10.58
21,353,0.8,5.1,149,1491738.0,36.0,19,12.74
21,353,0.8,5.1,150,6693300.0,1670.0,19,12.27
21,353,0.8,5.1,151,215331.0,12.0,19,10.04
21,353,0.8,5.1,152,3550028.0,742.0,19,8.42
21,353,0.8,5.1,153,305280.0,9.0,19,8.14
21,353,0.8,5.1,154,3798908.0,2422.0,19,9.74
21,353,0.8,5.1,155,4317381.0,714.0,19,13.89
21,353,0.8,5.1,156,1409.0,1.0,20,11.7
21,353,0.8,5.1,157,742233.0,48.0,19,12.88
21,353,0.8,5.1,158,6156233.0,393.0,19,12.58
21,353,0.8,5.1,159,1059776.0,34.0,19,8.09
21,353,0.8,5.1,160,700130.0,12.0,19,8.2
21,353,0.8,5.1,161,3986871.0,272.0,19,7.7
21,353,0.8,5.1,162,6700615.0,798.0,19,9.61
21,353,0.8,5.1,163,3142746.0,111.0,19,9.51
21,353,0.8,5.1,164,2376858.0,175.0,19,8.0
21,353,0.8,5.1,165,2140553.0,1027.0,19,12.75
21,353,0.8,5.1,166,959609.0,58.0,19,12.95
21,353,0.8,5.1,167,3169027.0,309.0,19,12.0
21,353,0.8,5.1,168,1106115.0,28.0,19,12.01
21,353,0.8,5.1,169,1047273.0,143.0,19,12.08
21,353,0.8,5.1,170,2333031.0,170.0,19,9.27
21,353,0.8,5.1,171,12659615.0,4515.0,19,8.86
21,353,0.8,5.1,172,7401760.0,1748.0,19,8.07
21,353,0.8,5.1,173,872643.0,3.0,19,12.31
21,353,0.8,5.1,174,2375986.0,1292.0,19,13.27
21,353,0.8,5.1,175,196484.0,2.0,19,12.96
21,353,0.8,5.1,176,1542.0,1.0,20,14.1
21,353,0.8,5.1,177,541627636.0,655944.0,18,13.39
21,353,0.8,5.1,178,1821.0,1.0,20,11.84
21,353,0.8,5.1,179,2919742.0,158.0,19,11.11
21,353,0.8,5.1,180,2345956.0,63.0,19,7.54
21,353,0.8,5.1,181,269802.0,10.0,19,7.13
21,353,0.8,5.1,182,721463.0,166.0,19,13.45
21,353,0.8,5.1,183,1983658.0,102.0,19,12.57
21,353,0.8,5.1,184,8146673.0,1542.0,19,11.15
21,353,0.8,5.1,185,530209.0,27.0,19,7.58
21,353,0.8,5.1,186,1151575.0,100.0,19,7.61
21,353,0.8,5.1,187,320732797.0,316496.0,18,13.11
21,353,0.8,5.1,188,4502199.0,1684.0,19,13.8
21,353,0.8,5.1,189,1409806.0,72.0,19,9.9
21,353,0.8,5.1,190,993230.0,5.0,19,12.22
21,353,0.8,5.1,191,1515432.0,229.0,19,13.33
21,353,0.8,5.1,192,755936.0,196.0,19,9.02
21,353,0.8,5.1,193,212706389.0,166863.0,18,14.67
21,353,0.8,5.1,194,507506621.0,387666.0,18,13.92
21,353,0.8,5.1,195,1144800.0,143.0,19,7.89
21,353,0.8,5.1,196,4367546.0,1097.0,19,9.31
21,353,0.8,5.1,197,4073707.0,240.0,19,7.48
21,353,0.8,5.1,198,629498.0,24.0,19,8.71
21,353,0.8,5.1,199,550562.0,12.0,19,8.2
21,353,0.8,5.1,200,4631367.0,731.0,19,8.93
21,353,0.8,5.1,201,3541282.0,322.0,19,11.37
21,353,0.8,5.1,202,233577.0,12.0,19,13.67
21,353,0.8,5.1,203,334951889.0,370589.0,18,8.49
21,353,0.8,5.1,204,346840.0,2.0,19,15.38
21,353,0.8,5.1,205,5005689.0,1082.0,19,14.69
21,353,0.8,5.1,206,9358857.0,3580.0,19,11.03
21,353,0.8,5.1,207,1268944.0,103.0,19,7.95
21,353,0.8,5.1,208,780382809.0,1018558.0,18,8.91
21,353,0.8,5.1,209,13094632.0,2446.0,19,13.31
21,353,0.8,5.1,210,7827.0,1.0,20,13.95
21,353,0.8,5.1,211,5116605.0,909.0,19,14.8
21,353,0.8,5.1,212,1028914.0,28.0,19,11.31
21,353,0.8,5.1,213,412215.0,23.0,19,12.05
21,353,0.8,5.1,214,2684395.0,364.0,19,8.74
21,353,0.8,5.1,215,964008.0,9.0,19,14.28
21,353,0.8,5.1,216,3158587.0,442.0,19,13.08
21,353,0.8,5.1,217,3343421.0,1222.0,19,14.22
21,353,0.8,5.1,218,1181908.0,200.0,19,13.7
21,353,0.8,5.1,219,814247132.0,2624715.0,18,11.9
21,353,0.8,5.1,220,383354.0,202.0,19,9.3
21,353,0.8,5.1,221,2315840.0,656.0,19,9.58
21,353,0.8,5.1,222,6704994.0,728.0,19,8.95
21,353,0.8,5.1,223,684255069.0,644318.0,18,13.29
21,353,0.8,5.1,224,5135949.0,1951.0,19,14.45
21,353,0.8,5.1,225,1309822.0,6.0,19,10.87
21,353,0.8,5.1,226,3274818.0,256.0,19,10.91
21,353,0.8,5.1,227,1149336.0,136.0,19,9.11
21,353,0.8,5.1,228,3024393.0,254.0,19,14.89
21,353,0.8,5.1,229,610450.0,50.0,19,14.41
21,353,0.8,5.1,230,2725660.0,762.0,19,13.25
21,353,0.8,5.1,231,2233792.0,232.0,19,13.54
21,353,0.8,5.1,232,1130872.0,58.0,19,13.14
21,353,0.8,5.1,233,1425742.0,173.0,19,13.96
21,353,0.8,5.1,234,1850030.0,214.0,19,9.71
21,353,0.8,5.1,235,523897.0,12.0,19,11.75
21,353,0.8,5.1,236,460780201.0,401858.0,18,11.69
21,353,0.8,5.1,237,1578072.0,264.0,19,11.28
21,353,0.8,5.1,238,3244543.0,102.0,19,11.36
21,353,0.8,5.1,239,4874675.0,176.0,19,9.3
21,353,0.8,5.1,240,872.0,1.0,20,11.86
21,353,0.8,5.1,241,3576378.0,462.0,19,9.13
21,353,0.8,5.1,242,3922810.0,489.0,19,13.07
21,353,0.8,5.1,243,4338747.0,503.0,19,11.52
21,353,0.8,5.1,244,3126676.0,969.0,19,10.06
21,353,0.8,5.1,245,1753349.0,280.0,19,10.08
21,353,0.8,5.1,246,2576606.0,112.0,19,10.67
21,353,0.8,5.1,247,1550048.0,57.0,19,9.73
21,353,0.8,5.1,248,461147.0,20.0,19,11.64
21,353,0.8,5.1,249,3131263.0,243.0,19,11.34
21,353,0.8,5.1,250,2292149.0,841.0,19,8.59
21,353,0.8,5.1,251,3562731.0,632.0,19,11.66
21,353,0.8,5.1,252,1178662.0,36.0,19,12.6
21,353,0.8,5.1,253,7362501.0,735.0,19,12.83
21,353,0.8,5.1,254,1944157.0,160.0,19,14.66
21,353,0.8,5.1,255,3221197.0,567.0,19,8.85
21,353,0.8,5.1,256,4094402.0,139.0,19,11.31
21,353,0.8,5.1,257,1120427.0,162.0,19,10.43
21,353,0.8,5.1,258,595196.0,14.0,19,12.75
21,353,0.8,5.1,259,440674.0,9.0,19,13.29
21,353,0.8,5.1,260,288264.0,4.0,19,12.38
21,353,0.8,5.1,261,1333997.0,221.0,19,12.83
21,353,0.8,5.1,262,1960393.0,250.0,19,11.3
21,353,0.8,5.1,263,2940087.0,188.0,19,12.92
21,353,0.8,5.1,264,835682.0,132.0,19,12.18
21,353,0.8,5.1,265,7875009.0,1978.0,19,10.01
21,353,0.8,5.1,266,7541016.0,1504.0,19,9.5
21,353,0.8,5.1,267,764277.0,30.0,19,9.21
21,353,0.8,5.1,268,1817577.0,816.0,19,8.23
21,353,0.8,5.1,269,240556.0,29.0,19,10.92
21,353,0.8,5.1,270,4098700.0,942.0,19,12.38
21,353,0.8,5.1,271,287994.0,9.0,19,12.37
21,353,0.8,5.1,272,772309539.0,1327657.0,18,13.56
21,353,0.8,5.1,273,1741436.0,174.0,19,12.59
21,353,0.8,5.1,274,267247.0,21.0,19,11.77
21,353,0.8,5.1,275,570583.0,88.0,19,13.6
21,353,0.8,5.1,276,3067704.0,305.0,19,11.65
21,353,0.8,5.1,277,1994055.0,113.0,19,13.27
21,353,0.8,5.1,278,3691149.0,1377.0,19,14.31
21,353,0.8,5.1,279,4118709.0,544.0,19,8.22
21,353,0.8,5.1,280,388096.0,1.0,19,8.68
21,353,0.8,5.1,281,3270151.0,310.0,19,8.87
21,353,0.8,5.1,282,2343.0,1.0,20,11.86
21,353,0.8,5.1,283,322024014.0,350417.0,18,9.47
21,353,0.8,5.1,284,4601081.0,648.0,19,12.49
21,353,0.8,5.1,285,7720775.0,1349.0,19,14.46
21,353,0.8,5.1,286,6437540.0,1561.0,19,10.19
21,353,0.8,5.1,287,3390659.0,388.0,19,11.86
21,353,0.8,5.1,288,486447.0,18.0,19,9.37
21,353,0.8,5.1,289,3399357.0,40.0,19,10.27
21,353,0.8,5.1,290,618515726.0,664555.0,18,9.63
21,353,0.8,5.1,291,3742038.0,9.0,19,12.43
21,353,0.8,5.1,292,5822078.0,1200.0,19,12.52
21,353,0.8,5.1,293,3310195.0,569.0,19,10.97
21,353,0.8,5.1,294,3219751.0,759.0,19,8.83
21,353,0.8,5.1,295,1006920.0,38.0,19,11.21
21,353,0.8,5.1,296,7408008.0,2645.0,19,13.93
21,353,0.8,5.1,297,5458873.0,883.0,19,13.0
21,353,0.8,5.1,298,2553190.0,127.0,19,11.66
21,353,0.8,5.1,299,2429666.0,725.0,19,10.2
21,353,0.8,5.1,300,5541914.0,129.0,19,10.45
21,353,0.8,5.1,301,1956874.0,453.0,19,7.79
21,353,0.8,5.1,302,1953007.0,610.0,19,11.09
21,353,0.8,5.1,303,467396703.0,479419.0,18,8.13
21,353,0.8,5.1,304,820050116.0,1387090.0,18,7.84
21,353,0.8,5.1,305,983038233.0,1524420.0,18,8.14
21,353,0.8,5.1,306,830803.0,54.0,19,9.1
21,353,0.8,5.1,307,2167809.0,1096.0,19,7.59
21,353,0.8,5.1,308,11620497.0,3247.0,19,14.67
21,353,0.8,5.1,309,5212316.0,815.0,19,13.83
21,353,0.8,5.1,310,3864690.0,560.0,19,12.8
21,353,0.8,5.1,311,3188485.0,431.0,19,10.03
21,353,0.8,5.1,312,1154247.0,38.0,19,11.95
21,353,0.8,5.1,313,9598815.0,1700.0,19,9.86
21,353,0.8,5.1,314,7314418.0,348.0,19,13.99
21,353,0.8,5.1,315,2224837.0,382.0,19,12.35
21,353,0.8,5.1,316,1504705.0,266.0,19,14.53
21,353,0.8,5.1,317,878585.0,132.0,19,13.49
21,353,0.8,5.1,318,1545316.0,452.0,19,14.14
21,353,0.8,5.1,319,3249343.0,262.0,19,11.67
21,353,0.8,5.1,320,3211643.0,33.0,19,8.43
21,353,0.8,5.1,321,802047.0,9.0,19,7.91
21,353,0.8,5.1,322,4258008.0,1353.0,19,7.84
21,353,0.8,5.1,323,690773.0,70.0,19,8.36
21,353,0.8,5.1,324,3630971.0,809.0,19,11.77
21,353,0.8,5.1,325,7406927.0,2246.0,19,9.0
21,353,0.8,5.1,326,1445357.0,18.0,19,9.65
21,353,0.8,5.1,327,331238.0,2.0,19,7.95
21,353,0.8,5.1,328,1624187.0,166.0,19,8.31
21,353,0.8,5.1,329,1042625.0,138.0,19,11.31
21,353,0.8,5.1,330,5353259.0,955.0,19,13.88
21,353,0.8,5.1,331,1124811.0,84.0,19,11.18
21,353,0.8,5.1,332,1899586.0,500.0,19,14.0
21,353,0.8,5.1,333,3230544.0,1286.0,19,14.15
21,353,0.8,5.1,334,5879932.0,132.0,19,13.17
21,353,0.8,5.1,335,3180.0,1.0,20,11.54
21,353,0.8,5.1,336,8619737.0,187.0,19,7.57
21,353,0.8,5.1,337,2333558.0,244.0,19,10.44
21,353,0.8,5.1,338,8247023.0,639.0,19,13.41
21,353,0.8,5.1,339,914845.0,51.0,19,12.33
21,353,0.8,5.1,340,1582466.0,182.0,19,7.82
21,353,0.8,5.1,341,3104159.0,790.0,19,9.18
21,353,0.8,5.1,342,1053950.0,1.0,19,12.19
21,353,0.8,5.1,343,2732587.0,234.0,19,7.97
21,353,0.8,5.1,344,200804.0,3.0,19,10.93
21,353,0.8,5.1,345,7603691.0,733.0,19,13.12
21,353,0.8,5.1,346,1584685.0,88.0,19,11.81
21,353,0.8,5.1,347,4985856.0,1099.0,19,9.5
21,353,0.8,5.1,348,4542420.0,1918.0,19,12.55
21,353,0.8,5.1,349,1486.0,1.0,20,12.69
21,353,0.8,5.1,350,1243044.0,74.0,19,7.28
21,353,0.8,5.1,351,706464859.0,1022887.0,18,7.15
21,353,0.8,5.1,352,7074146.0,849.0,19,9.27
21,353,0.8,5.1,353,380946.0,4.0,19,14.58
21,353,0.8,5.1,354,7254401.0,1071.0,19,13.78
21,353,0.8,5.1,355,2063521.0,179.0,19,10.73
21,353,0.8,5.1,356,3027236.0,26.0,19,8.34
21,353,0.8,5.1,357,2063026.0,203.0,19,10.39
21,353,0.8,5.1,358,2766632.0,236.0,19,14.25
21,353,0.8,5.1,359,5518484.0,674.0,19,12.96
21,353,0.8,5.1,360,7229202.0,3339.0,19,7.59
21,353,0.8,5.1,361,374440186.0,419553.0,18,8.62
21,353,0.8,5.1,362,2340521.0,24.0,19,14.36
21,353,0.8,5.1,363,1048652.0,143.0,19,7.94
21,353,0.8,5.1,364,791363.0,128.0,19,12.0
21,353,0.8,5.1,365,7707718.0,1024.0,19,11.47
21,353,0.8,5.1,366,1406484.0,255.0,19,8.27
21,353,0.8,5.1,367,14260800.0,8042.0,19,13.67
21,353,0.8,5.1,368,3710003.0,469.0,19,10.9
21,353,0.8,5.1,369,2668843.0,403.0,19,8.25
21,353,0.8,5.1,370,2925575.0,176.0,19,13.89
21,353,0.8,5.1,371,505368.0,29.0,19,8.33
21,353,0.8,5.1,372,4764408.0,312.0,19,8.9
21,353,0.8,5.1,373,1573335.0,331.0,19,12.96
21,353,0.8,5.1,374,4191591.0,274.0,19,13.2
21,353,0.8,5.1,375,1355974.0,160.0,19,11.44
21,353,0.8,5.1,376,1814766.0,104.0,19,9.96
21,353,0.8,5.1,377,1958309.0,470.0,19,8.17
21,353,0.8,5.1,378,1136658665.0,1171115.0,18,9.81
21,353,0.8,5.1,379,5125825.0,715.0,19,11.43
21,353,0.8,5.1,380,9876774.0,3651.0,19,13.98
21,353,0.8,5.1,381,2668581.0,448.0,19,10.03
21,353,0.8,5.1,382,4439051.0,54.0,19,8.56
21,353,0.8,5.1,383,8921942.0,2863.0,19,12.9
21,353,0.8,5.1,384,189946132.0,87061.0,18,13.33
21,353,0.8,5.1,385,4444843.0,269.0,19,12.38
21,353,0.8,5.1,386,5228239.0,1280.0,19,10.82
21,353,0.8,5.1,387,3336841.0,443.0,19,7.53
21,353,0.8,5.1,388,2200382.0,285.0,19,9.71
21,353,0.8,5.1,389,524639.0,6.0,19,12.99
21,353,0.8,5.1,390,421126804.0,642110.0,18,12.14
21,353,0.8,5.1,391,2844544.0,501.0,19,11.24
21,353,0.8,5.1,392,3546206.0,469.0,19,8.2
21,353,0.8,5.1,393,836016.0,234.0,19,13.37
21,353,0.8,5.1,394,1650675.0,83.0,19,13.59
21,353,0.8,5.1,395,1665535.0,46.0,19,12.96
21,353,0.8,5.1,396,3437253.0,587.0,19,13.01
21,353,0.8,5.1,397,4873540.0,1091.0,19,12.51
21,353,0.8,5.1,398,685987.0,117.0,19,14.11
21,353,0.8,5.1,399,6306476.0,3119.0,19,13.62
21,353,0.8,5.1,400,3931767.0,1109.0,19,13.81
21,353,0.8,5.1,401,1639584.0,159.0,19,13.45
21,353,0.8,5.1,402,1030080.0,9.0,19,14.46
21,353,0.8,5.1,403,9946012.0,2122.0,19,11.91
21,353,0.8,5.1,404,200946360.0,67469.0,18,10.34
21,353,0.8,5.1,405,927132.0,83.0,19,10.11
21,353,0.8,5.1,406,4897859.0,657.0,19,13.55
21,353,0.8,5.1,407,4593669.0,1286.0,19,13.04
21,353,0.8,5.1,408,1261956814.0,1099605.0,18,13.85
21,353,0.8,5.1,409,2487314.0,514.0,19,13.73
21,353,0.8,5.1,410,2425769.0,290.0,19,10.81
21,353,0.8,5.1,411,1851215.0,163.0,19,8.94
21,353,0.8,5.1,412,6617850.0,496.0,19,12.49
21,353,0.8,5.1,413,934431952.0,922339.0,18,13.05
21,353,0.8,5.1,414,3039856.0,2671.0,19,12.06
21,353,0.8,5.1,415,171833644.0,159838.0,18,7.55
21,353,0.8,5.1,416,2763486.0,819.0,19,13.6
21,353,0.8,5.1,417,926998.0,116.0,19,11.19
21,353,0.8,5.1,418,5162746.0,637.0,19,13.72
21,353,0.8,5.1,419,8112368.0,2461.0,19,13.16
21,353,0.8,5.1,420,4396220.0,120.0,19,10.17
21,353,0.8,5.1,421,11100332.0,1702.0,19,13.96
21,353,0.8,5.1,422,2155.0,1.0,20,14.26
21,353,0.8,5.1,423,1804.0,1.0,20,13.03
21,353,0.8,5.1,424,2964399.0,618.0,19,12.08
21,353,0.8,5.1,425,967424.0,102.0,19,10.52
21,353,0.8,5.1,426,6910806.0,313.0,19,11.48
21,353,0.8,5.1,427,3476368.0,203.0,19,11.16
21,353,0.8,5.1,428,7787127.0,202.0,19,12.64
21,353,0.8,5.1,429,603244.0,17.0,19,10.32
21,353,0.8,5.1,430,2384040.0,554.0,19,7.61
21,353,0.8,5.1,431,2243284.0,156.0,19,12.29
21,353,0.8,5.1,432,4946426.0,348.0,19,9.0
21,353,0.8,5.1,433,2219495.0,1306.0,19,8.71
21,353,0.8,5.1,434,913279.0,46.0,19,12.97
21,353,0.8,5.1,435,714462.0,50.0,19,13.74
21,353,0.8,5.1,436,7858947.0,301.0,19,12.76
21,353,0.8,5.1,437,541927.0,1.0,19,9.17
21,353,0.8,5.1,438,445774.0,20.0,19,8.68
21,353,0.8,5.1,439,6386469.0,1656.0,19,7.94
21,353,0.8,5.1,440,803302.0,6.0,19,6.87
21,353,0.8,5.1,441,5356710.0,3050.0,19,8.06
21,353,0.8,5.1,442,627401.0,100.0,19,9.01
21,353,0.8,5.1,443,2337589.0,409.0,19,8.36
21,353,0.8,5.1,444,4228275.0,491.0,19,7.77
21,353,0.8,5.1,445,4515063.0,822.0,19,7.57
21,353,0.8,5.1,446,716745242.0,1004789.0,18,7.42
21,353,0.8,5.1,447,3424112.0,3661.0,19,7.97
21,353,0.8,5.1,448,3251114.0,846.0,19,8.84
21,353,0.8,5.1,449,6294823.0,598.0,19,12.76
21,353,0.8,5.1,450,2252247.0,100.0,19,7.9
21,353,0.8,5.1,451,934263.0,4.0,19,10.64
21,353,0.8,5.1,452,4422807.0,872.0,19,13.88
21,353,0.8,5.1,453,3096821.0,282.0,19,13.5
21,353,0.8,5.1,454,2286491.0,329.0,19,12.65
21,353,0.8,5.1,455,293337.0,24.0,19,14.42
21,353,0.8,5.1,456,5705228.0,1513.0,19,8.73
21,353,0.8,5.1,457,1355673.0,18.0,19,7.9
21,353,0.8,5.1,458,1334311.0,246.0,19,10.5
21,353,0.8,5.1,459,800053833.0,807601.0,18,12.08
21,353,0.8,5.1,460,3671862.0,537.0,19,13.62
21,353,0.8,5.1,461,3077737.0,280.0,19,12.78
21,353,0.8,5.1,462,1334642.0,11.0,19,11.06
