L,N,d,r,seed,D_(MIS-1),D_MIS,MIS,Process time counter
21,353,0.8,3.0,72,63002761.0,15542.0,44,42.01
21,353,0.8,3.0,73,62326300.0,8536.0,44,44.61
21,353,0.8,3.0,74,658620.0,61.0,45,44.13
21,353,0.8,3.0,75,494168434.0,345303.0,44,40.86
21,353,0.8,3.0,76,158489.0,49.0,45,43.98
21,353,0.8,3.0,77,411283598.0,113512.0,44,45.04
21,353,0.8,3.0,78,47948530.0,21462.0,44,50.15
21,353,0.8,3.0,79,1651176.0,53.0,44,44.3
21,353,0.8,3.0,80,3526156.0,1736.0,45,41.0
21,353,0.8,3.0,81,129023.0,14.0,45,45.23
21,353,0.8,3.0,82,219928750.0,87078.0,44,46.29
21,353,0.8,3.0,83,17688801.0,1612.0,44,43.68
21,353,0.8,3.0,84,71369.0,1.0,45,43.0
21,353,0.8,3.0,85,277855.0,36.0,45,41.14
21,353,0.8,3.0,86,30000297.0,6312.0,44,43.3
21,353,0.8,3.0,87,54002791.0,3568.0,44,41.03
21,353,0.8,3.0,88,50049262.0,12566.0,44,40.57
21,353,0.8,3.0,89,283478397.0,125692.0,44,46.36
21,353,0.8,3.0,90,351095.0,10.0,45,41.57
21,353,0.8,3.0,91,36626.0,12.0,45,46.24
21,353,0.8,3.0,92,117139.0,19.0,45,43.77
21,353,0.8,3.0,93,152512180.0,56456.0,44,39.56
21,353,0.8,3.0,94,874012.0,974.0,45,41.11
21,353,0.8,3.0,95,193849198.0,45009.0,44,41.85
21,353,0.8,3.0,96,136455.0,4.0,45,43.62
21,353,0.8,3.0,97,378151.0,88.0,45,47.05
21,353,0.8,3.0,98,583805.0,19.0,45,41.75
21,353,0.8,3.0,99,3029664.0,865.0,45,43.68
21,353,0.8,3.0,100,573467.0,6.0,45,41.08
21,353,0.8,3.0,101,319341352.0,71883.0,44,40.1
21,353,0.8,3.0,102,109146.0,6.0,45,42.31
21,353,0.8,3.0,103,112870.0,3.0,45,44.14
21,353,0.8,3.0,104,252250270.0,75971.0,44,43.91
21,353,0.8,3.0,105,146406110.0,19401.0,44,46.24
21,353,0.8,3.0,106,336235261.0,81138.0,44,42.55
21,353,0.8,3.0,107,121412.0,11.0,45,40.41
21,353,0.8,3.0,108,498646.0,50.0,45,40.5
21,353,0.8,3.0,109,420758610.0,186492.0,44,41.11
21,353,0.8,3.0,110,229665064.0,125756.0,44,38.78
21,353,0.8,3.0,111,15276665.0,3697.0,44,45.32
21,353,0.8,3.0,112,401104.0,58.0,45,46.1
21,353,0.8,3.0,113,149709.0,21.0,45,35.41
21,353,0.8,3.0,114,2016509.0,422.0,45,41.03
21,353,0.8,3.0,115,1109636.0,578.0,45,43.1
21,353,0.8,3.0,116,779619.0,70.0,45,41.07
21,353,0.8,3.0,117,225180.0,7.0,45,44.35
21,353,0.8,3.0,118,48851.0,3.0,45,43.1
21,353,0.8,3.0,119,2210663.0,122.0,45,42.14
21,353,0.8,3.0,120,17842192.0,1364.0,44,42.33
21,353,0.8,3.0,121,1077280.0,301.0,45,43.29
21,353,0.8,3.0,122,402398298.0,218352.0,44,41.84
21,353,0.8,3.0,123,914005.0,333.0,45,40.7
21,353,0.8,3.0,124,170715806.0,41669.0,44,44.95
21,353,0.8,3.0,125,125356718.0,46771.0,44,42.33
21,353,0.8,3.0,126,158928432.0,23905.0,44,41.65
21,353,0.8,3.0,127,52142730.0,6711.0,44,40.63
21,353,0.8,3.0,128,46163906.0,14066.0,44,40.76
21,353,0.8,3.0,129,107836876.0,10425.0,44,42.64
21,353,0.8,3.0,130,2479481.0,82.0,44,41.19
21,353,0.8,3.0,131,120952755.0,26449.0,44,46.54
21,353,0.8,3.0,132,165470527.0,34722.0,44,40.6
21,353,0.8,3.0,133,1318181.0,17.0,45,40.51
21,353,0.8,3.0,134,753182.0,6.0,45,45.1
21,353,0.8,3.0,135,108745206.0,30558.0,44,45.42
21,353,0.8,3.0,136,72638435.0,23911.0,44,44.1
21,353,0.8,3.0,137,363588.0,37.0,45,47.93
21,353,0.8,3.0,138,3184150.0,341.0,44,47.65
21,353,0.8,3.0,139,351952.0,161.0,45,37.74
21,353,0.8,3.0,140,506780.0,13.0,45,41.64
21,353,0.8,3.0,141,213055.0,85.0,45,41.69
21,353,0.8,3.0,142,44480169.0,4774.0,44,41.37
21,353,0.8,3.0,143,351462007.0,153679.0,44,44.17
21,353,0.8,3.0,144,420789.0,20.0,45,38.53
21,353,0.8,3.0,145,509104.0,464.0,45,44.36
21,353,0.8,3.0,146,269438316.0,100644.0,44,36.76
21,353,0.8,3.0,147,58581057.0,25819.0,44,41.83
21,353,0.8,3.0,148,185449.0,1.0,45,46.54
21,353,0.8,3.0,149,1463684.0,44.0,45,44.61
21,353,0.8,3.0,150,432296.0,33.0,45,42.9
21,353,0.8,3.0,151,155784.0,11.0,45,42.74
21,353,0.8,3.0,152,101947.0,1.0,45,43.25
21,353,0.8,3.0,153,177279082.0,104134.0,44,46.1
21,353,0.8,3.0,154,595248.0,592.0,45,41.3
21,353,0.8,3.0,155,177775241.0,43805.0,44,44.34
21,353,0.8,3.0,156,54424165.0,14647.0,44,41.23
21,353,0.8,3.0,157,1332153.0,192.0,44,45.5
21,353,0.8,3.0,158,1412369.0,140.0,45,42.86
21,353,0.8,3.0,159,63478844.0,7500.0,44,44.23
21,353,0.8,3.0,160,230078433.0,50435.0,44,46.03
21,353,0.8,3.0,161,233429972.0,83787.0,44,43.92
21,353,0.8,3.0,162,1085649002.0,423340.0,44,45.31
21,353,0.8,3.0,163,206944515.0,48478.0,44,43.66
21,353,0.8,3.0,164,123128095.0,52138.0,44,40.22
21,353,0.8,3.0,165,90065.0,3.0,45,46.04
21,353,0.8,3.0,166,188848686.0,125267.0,44,44.67
21,353,0.8,3.0,167,148857018.0,30324.0,44,41.02
21,353,0.8,3.0,168,31530648.0,6606.0,44,40.92
21,353,0.8,3.0,169,288851.0,34.0,45,40.22
21,353,0.8,3.0,170,32605045.0,12476.0,44,40.13
21,353,0.8,3.0,171,1103167.0,52.0,45,44.99
21,353,0.8,3.0,172,239605004.0,37840.0,44,45.57
21,353,0.8,3.0,173,714627.0,50.0,45,40.24
21,353,0.8,3.0,174,3446407.0,2071.0,45,40.75
21,353,0.8,3.0,175,9172671.0,1117.0,44,52.44
21,353,0.8,3.0,176,43578.0,12.0,45,40.4
21,353,0.8,3.0,177,266918.0,24.0,45,41.86
21,353,0.8,3.0,178,33778.0,1.0,45,41.31
21,353,0.8,3.0,179,234466897.0,70301.0,44,42.95
21,353,0.8,3.0,180,110552882.0,29179.0,44,42.88
21,353,0.8,3.0,181,126007.0,51.0,45,39.13
21,353,0.8,3.0,182,40742341.0,2460.0,44,44.81
21,353,0.8,3.0,183,398743.0,82.0,45,41.07
21,353,0.8,3.0,184,611513.0,178.0,45,47.51
21,353,0.8,3.0,185,61590917.0,10181.0,44,40.6
21,353,0.8,3.0,186,39835500.0,6671.0,44,38.04
21,353,0.8,3.0,187,21880217.0,7847.0,44,42.09
21,353,0.8,3.0,188,79695.0,14.0,45,40.01
21,353,0.8,3.0,189,597133.0,13.0,45,44.76
21,353,0.8,3.0,190,26891560.0,6058.0,44,41.88
21,353,0.8,3.0,191,11698464.0,471.0,44,40.56
21,353,0.8,3.0,192,16728121.0,9255.0,44,44.4
21,353,0.8,3.0,193,8325262.0,764.0,44,46.75
21,353,0.8,3.0,194,146002.0,68.0,45,42.88
21,353,0.8,3.0,195,17140800.0,1943.0,44,40.01
21,353,0.8,3.0,196,86636019.0,18896.0,44,46.87
21,353,0.8,3.0,197,208920420.0,57093.0,44,40.75
21,353,0.8,3.0,198,135171735.0,74353.0,44,42.51
21,353,0.8,3.0,199,22726.0,1.0,45,42.13
21,353,0.8,3.0,200,888060402.0,480912.0,44,42.94
21,353,0.8,3.0,201,1860051.0,139.0,45,40.3
21,353,0.8,3.0,202,74136110.0,26363.0,44,42.71
21,353,0.8,3.0,203,30482927.0,8232.0,44,39.74
21,353,0.8,3.0,204,156463.0,2.0,45,47.41
21,353,0.8,3.0,205,3819180.0,852.0,45,48.15
21,353,0.8,3.0,206,268214.0,2.0,45,38.45
21,353,0.8,3.0,207,64114293.0,23675.0,44,37.69
21,353,0.8,3.0,208,772172262.0,194648.0,44,43.08
21,353,0.8,3.0,209,216824545.0,53742.0,44,42.32
21,353,0.8,3.0,210,2716401.0,565.0,45,41.51
21,353,0.8,3.0,211,251396.0,30.0,45,43.7
21,353,0.8,3.0,212,89278474.0,18544.0,44,37.23
21,353,0.8,3.0,213,59186149.0,11892.0,44,45.45
21,353,0.8,3.0,214,644285.0,41.0,45,47.12
21,353,0.8,3.0,215,260626275.0,62634.0,44,49.17
21,353,0.8,3.0,216,160647464.0,31123.0,44,45.89
21,353,0.8,3.0,217,334075949.0,125162.0,44,43.09
21,353,0.8,3.0,218,495120649.0,182497.0,44,44.97
21,353,0.8,3.0,219,58734252.0,19058.0,44,42.76
21,353,0.8,3.0,220,163428.0,96.0,45,45.7
21,353,0.8,3.0,221,449286043.0,287419.0,44,38.46
21,353,0.8,3.0,222,90789014.0,68816.0,44,41.26
21,353,0.8,3.0,223,109225.0,10.0,45,45.74
21,353,0.8,3.0,224,175898409.0,34993.0,44,43.98
21,353,0.8,3.0,225,395869.0,50.0,45,39.65
21,353,0.8,3.0,226,386837493.0,103739.0,44,44.56
21,353,0.8,3.0,227,112939029.0,37777.0,44,39.22
21,353,0.8,3.0,228,1071212.0,177.0,45,44.53
21,353,0.8,3.0,229,481687086.0,348971.0,44,46.68
21,353,0.8,3.0,230,534469.0,10.0,45,40.78
21,353,0.8,3.0,231,404541.0,37.0,45,42.0
21,353,0.8,3.0,232,86701201.0,34784.0,44,39.86
21,353,0.8,3.0,233,329517463.0,141887.0,44,43.59
21,353,0.8,3.0,234,168465653.0,98569.0,44,46.02
21,353,0.8,3.0,235,10167665.0,2551.0,44,40.87
21,353,0.8,3.0,236,105758151.0,18582.0,44,38.08
21,353,0.8,3.0,237,57197906.0,4426.0,44,42.22
21,353,0.8,3.0,238,320769516.0,150485.0,44,41.51
21,353,0.8,3.0,239,329988772.0,128756.0,44,42.83
21,353,0.8,3.0,240,583200.0,136.0,45,44.55
21,353,0.8,3.0,241,345601.0,24.0,45,46.48
21,353,0.8,3.0,242,333105.0,3.0,45,45.45
21,353,0.8,3.0,243,290659278.0,81977.0,44,39.56
21,353,0.8,3.0,244,160199845.0,36454.0,44,39.16
21,353,0.8,3.0,245,13435967.0,5767.0,44,40.97
21,353,0.8,3.0,246,620032.0,850.0,45,38.49
21,353,0.8,3.0,247,77137924.0,9343.0,44,43.25
21,353,0.8,3.0,248,21089394.0,2171.0,44,46.62
21,353,0.8,3.0,249,235996139.0,88196.0,44,42.15
21,353,0.8,3.0,250,222672.0,132.0,45,41.67
21,353,0.8,3.0,251,88426.0,8.0,45,44.26
21,353,0.8,3.0,252,12927998.0,818.0,44,41.3
21,353,0.8,3.0,253,149598132.0,105084.0,44,43.74
21,353,0.8,3.0,254,245708.0,4.0,45,49.82
21,353,0.8,3.0,255,354423.0,95.0,45,41.95
21,353,0.8,3.0,256,253095577.0,59732.0,44,38.14
21,353,0.8,3.0,257,36727.0,6.0,45,42.19
21,353,0.8,3.0,258,217991.0,72.0,45,41.41
21,353,0.8,3.0,259,93584300.0,19549.0,44,43.25
21,353,0.8,3.0,260,25247509.0,3757.0,44,41.16
21,353,0.8,3.0,261,23264596.0,4212.0,44,41.55
21,353,0.8,3.0,262,306608.0,120.0,45,41.39
21,353,0.8,3.0,263,243232.0,52.0,45,43.49
21,353,0.8,3.0,264,44811.0,12.0,45,40.27
21,353,0.8,3.0,265,990604.0,508.0,45,42.11
21,353,0.8,3.0,266,64776895.0,19624.0,44,35.68
21,353,0.8,3.0,267,160079.0,20.0,45,43.59
21,353,0.8,3.0,268,236885851.0,78367.0,44,37.62
21,353,0.8,3.0,269,21328816.0,4151.0,44,44.8
21,353,0.8,3.0,270,319682.0,42.0,45,45.12
21,353,0.8,3.0,271,14696852.0,1605.0,44,44.07
21,353,0.8,3.0,272,194558340.0,51578.0,44,44.89
21,353,0.8,3.0,273,374093675.0,92329.0,44,40.48
21,353,0.8,3.0,274,3157328.0,191.0,44,40.09
21,353,0.8,3.0,275,1032978838.0,237310.0,43,45.88
21,353,0.8,3.0,276,93698.0,20.0,45,38.99
21,353,0.8,3.0,277,67817965.0,42478.0,44,42.27
21,353,0.8,3.0,278,163348.0,43.0,45,43.96
21,353,0.8,3.0,279,341854903.0,196058.0,44,43.39
21,353,0.8,3.0,280,361129.0,59.0,45,46.64
21,353,0.8,3.0,281,338844033.0,248877.0,44,44.53
21,353,0.8,3.0,282,354845.0,95.0,45,43.16
21,353,0.8,3.0,283,38268604.0,30334.0,44,39.66
21,353,0.8,3.0,284,199291.0,10.0,45,44.34
21,353,0.8,3.0,285,432958.0,30.0,45,43.45
21,353,0.8,3.0,286,235057977.0,156472.0,44,41.11
21,353,0.8,3.0,287,69252988.0,9722.0,44,45.92
21,353,0.8,3.0,288,23163135.0,6823.0,44,41.88
21,353,0.8,3.0,289,297602576.0,85200.0,44,41.07
21,353,0.8,3.0,290,75129.0,2.0,45,46.01
21,353,0.8,3.0,291,892751397.0,286897.0,44,40.97
21,353,0.8,3.0,292,1555085.0,137.0,45,41.17
21,353,0.8,3.0,293,234831.0,2.0,45,42.28
21,353,0.8,3.0,294,47514080.0,3856.0,44,44.14
21,353,0.8,3.0,295,64170649.0,23061.0,44,42.05
21,353,0.8,3.0,296,590282.0,21.0,45,42.66
21,353,0.8,3.0,297,358690.0,36.0,45,43.84
21,353,0.8,3.0,298,438813.0,192.0,45,42.5
21,353,0.8,3.0,299,231816.0,6.0,45,43.31
21,353,0.8,3.0,300,213196824.0,33634.0,44,42.19
21,353,0.8,3.0,301,162895.0,8.0,45,41.76
21,353,0.8,3.0,302,950563663.0,327713.0,44,38.81
21,353,0.8,3.0,303,114419279.0,24752.0,44,41.4
21,353,0.8,3.0,304,193608575.0,76174.0,44,39.03
21,353,0.8,3.0,305,176991.0,9.0,45,44.72
21,353,0.8,3.0,306,18941542.0,2270.0,44,44.14
21,353,0.8,3.0,307,219764960.0,130331.0,44,39.37
21,353,0.8,3.0,308,637652.0,176.0,45,45.05
21,353,0.8,3.0,309,126158965.0,51883.0,44,43.13
21,353,0.8,3.0,310,14056131.0,3163.0,44,38.53
21,353,0.8,3.0,311,394348.0,1.0,45,42.18
21,353,0.8,3.0,312,1497485.0,450.0,45,47.51
21,353,0.8,3.0,313,898322.0,98.0,45,43.96
21,353,0.8,3.0,314,4042440.0,2357.0,45,39.77
21,353,0.8,3.0,315,374302.0,16.0,45,41.24
21,353,0.8,3.0,316,133476.0,6.0,45,44.84
21,353,0.8,3.0,317,18255399.0,2984.0,44,43.0
21,353,0.8,3.0,318,7144698.0,17.0,44,45.65
21,353,0.8,3.0,319,89877.0,4.0,45,40.37
21,353,0.8,3.0,320,50148730.0,15545.0,44,36.71
21,353,0.8,3.0,321,357902.0,14.0,45,36.03
21,353,0.8,3.0,322,163839.0,1.0,45,40.86
21,353,0.8,3.0,323,13588954.0,672.0,44,40.37
21,353,0.8,3.0,324,88046318.0,42127.0,44,41.14
21,353,0.8,3.0,325,101570.0,1.0,45,48.63
21,353,0.8,3.0,326,338430.0,88.0,45,44.83
21,353,0.8,3.0,327,16127482.0,7702.0,44,39.26
21,353,0.8,3.0,328,52410798.0,8835.0,44,40.33
21,353,0.8,3.0,329,319126.0,179.0,45,38.82
21,353,0.8,3.0,330,345380.0,5.0,45,47.39
21,353,0.8,3.0,331,82893034.0,24760.0,44,42.94
21,353,0.8,3.0,332,230855557.0,90157.0,44,45.33
21,353,0.8,3.0,333,56711644.0,9629.0,44,44.0
21,353,0.8,3.0,334,566084516.0,767535.0,44,42.58
21,353,0.8,3.0,335,244623.0,72.0,45,44.15
21,353,0.8,3.0,336,306666.0,8.0,45,37.43
21,353,0.8,3.0,337,142516349.0,43640.0,44,40.53
21,353,0.8,3.0,338,1741385.0,587.0,45,45.84
21,353,0.8,3.0,339,416743488.0,496885.0,44,39.14
21,353,0.8,3.0,340,55317054.0,15333.0,44,35.93
21,353,0.8,3.0,341,16234266.0,738.0,44,42.72
21,353,0.8,3.0,342,139795.0,1.0,45,42.93
21,353,0.8,3.0,343,740743.0,177.0,45,38.89
21,353,0.8,3.0,344,268939.0,13.0,45,43.45
21,353,0.8,3.0,345,148264288.0,57590.0,44,40.26
21,353,0.8,3.0,346,75847771.0,99727.0,44,39.73
21,353,0.8,3.0,347,401311496.0,111214.0,44,39.93
21,353,0.8,3.0,348,1185813.0,22.0,45,43.17
21,353,0.8,3.0,349,407744.0,204.0,45,44.07
21,353,0.8,3.0,350,74301183.0,20315.0,44,40.22
21,353,0.8,3.0,351,22331620.0,6895.0,44,38.44
21,353,0.8,3.0,352,376807204.0,130304.0,44,41.16
21,353,0.8,3.0,353,275989.0,145.0,45,46.62
21,353,0.8,3.0,354,3367556.0,1475.0,45,44.51
21,353,0.8,3.0,355,406770951.0,145310.0,44,45.85
21,353,0.8,3.0,356,247280433.0,166040.0,44,42.05
21,353,0.8,3.0,357,29655563.0,1880.0,44,41.44
21,353,0.8,3.0,358,330900.0,21.0,45,44.74
21,353,0.8,3.0,359,86753208.0,18074.0,44,42.79
21,353,0.8,3.0,360,103275.0,2.0,45,39.88
21,353,0.8,3.0,361,130005094.0,58851.0,44,43.87
21,353,0.8,3.0,362,439639.0,93.0,45,44.13
21,353,0.8,3.0,363,790261087.0,291112.0,44,39.66
21,353,0.8,3.0,364,111759271.0,72090.0,44,37.63
21,353,0.8,3.0,365,31995231.0,5561.0,44,38.63
21,353,0.8,3.0,366,194898058.0,54772.0,44,42.76
21,353,0.8,3.0,367,232936658.0,128239.0,44,39.52
21,353,0.8,3.0,368,62449700.0,10591.0,44,45.18
21,353,0.8,3.0,369,70808.0,2.0,45,40.8
21,353,0.8,3.0,370,2262352.0,371.0,45,44.64
21,353,0.8,3.0,371,15505610.0,1337.0,44,41.15
21,353,0.8,3.0,372,257166806.0,72039.0,44,44.13
21,353,0.8,3.0,373,344352.0,24.0,45,41.99
21,353,0.8,3.0,374,71636111.0,21833.0,44,40.41
21,353,0.8,3.0,375,118242.0,1.0,45,45.24
21,353,0.8,3.0,376,172900184.0,46011.0,44,39.26
21,353,0.8,3.0,377,179222857.0,59737.0,44,44.51
21,353,0.8,3.0,378,799035.0,408.0,45,42.71
21,353,0.8,3.0,379,2011481.0,2076.0,45,37.28
21,353,0.8,3.0,380,1535244.0,29.0,45,42.19
21,353,0.8,3.0,381,363549650.0,136768.0,44,43.69
21,353,0.8,3.0,382,157711586.0,34530.0,44,39.54
21,353,0.8,3.0,383,266578.0,45.0,45,42.72
21,353,0.8,3.0,384,58460620.0,38271.0,44,46.42
21,353,0.8,3.0,385,175467.0,2.0,45,41.62
21,353,0.8,3.0,386,584749911.0,265918.0,44,44.34
21,353,0.8,3.0,387,128875.0,35.0,45,41.84
21,353,0.8,3.0,388,162087291.0,48258.0,44,44.34
21,353,0.8,3.0,389,14083501.0,1041.0,44,43.35
21,353,0.8,3.0,390,83940.0,9.0,45,40.3
21,353,0.8,3.0,391,126947.0,44.0,45,41.42
21,353,0.8,3.0,392,280190.0,16.0,45,39.48
21,353,0.8,3.0,393,49298014.0,24458.0,44,41.85
21,353,0.8,3.0,394,78313079.0,49253.0,44,41.18
21,353,0.8,3.0,395,17292089.0,7543.0,44,40.37
21,353,0.8,3.0,396,531096917.0,89431.0,44,45.67
21,353,0.8,3.0,397,1593229.0,160.0,45,41.75
21,353,0.8,3.0,398,15517484.0,5083.0,44,43.7
21,353,0.8,3.0,399,769193.0,14.0,45,41.08
21,353,0.8,3.0,400,206252751.0,54952.0,44,39.68
21,353,0.8,3.0,401,241725266.0,56381.0,44,44.65
21,353,0.8,3.0,402,22146756.0,12269.0,44,42.58
21,353,0.8,3.0,403,289825879.0,173653.0,44,39.31
21,353,0.8,3.0,404,40716185.0,17448.0,44,43.88
21,353,0.8,3.0,405,6242506.0,831.0,44,45.54
21,353,0.8,3.0,406,253991269.0,47879.0,44,44.34
21,353,0.8,3.0,407,344967028.0,313675.0,44,41.17
21,353,0.8,3.0,408,411849.0,240.0,45,44.19
21,353,0.8,3.0,409,994072.0,92.0,45,48.52
21,353,0.8,3.0,410,1218902.0,247.0,45,38.7
21,353,0.8,3.0,411,46598478.0,9481.0,44,44.47
21,353,0.8,3.0,412,108720684.0,32255.0,44,38.6
21,353,0.8,3.0,413,105216991.0,34914.0,44,44.53
21,353,0.8,3.0,414,201914342.0,53748.0,44,44.89
21,353,0.8,3.0,415,44323.0,5.0,45,41.52
21,353,0.8,3.0,416,448447762.0,314804.0,44,41.63
21,353,0.8,3.0,417,372267.0,216.0,45,40.32
21,353,0.8,3.0,418,598212.0,84.0,45,42.98
21,353,0.8,3.0,419,74408488.0,10673.0,44,38.96
21,353,0.8,3.0,420,494294788.0,244182.0,44,39.22
21,353,0.8,3.0,421,327427.0,118.0,45,45.26
21,353,0.8,3.0,422,388014.0,39.0,45,46.19
21,353,0.8,3.0,423,120217.0,6.0,45,43.26
21,353,0.8,3.0,424,631893.0,3.0,45,43.13
21,353,0.8,3.0,425,12681268.0,5181.0,44,45.65
21,353,0.8,3.0,426,196590.0,15.0,45,46.6
21,353,0.8,3.0,427,230510.0,95.0,45,41.46
21,353,0.8,3.0,428,341228.0,9.0,45,40.02
21,353,0.8,3.0,429,13003237.0,2514.0,44,48.07
21,353,0.8,3.0,430,110552.0,1.0,45,46.82
21,353,0.8,3.0,431,149176385.0,28301.0,44,42.33
21,353,0.8,3.0,432,432578190.0,131107.0,44,45.7
21,353,0.8,3.0,433,65011396.0,10206.0,44,43.79
21,353,0.8,3.0,434,114811624.0,22200.0,44,43.66
21,353,0.8,3.0,435,42235.0,4.0,45,48.96
21,353,0.8,3.0,436,5621033.0,1802.0,44,44.47
21,353,0.8,3.0,437,44478367.0,18071.0,44,44.08
21,353,0.8,3.0,438,14451188.0,1166.0,44,49.02
21,353,0.8,3.0,439,167475.0,8.0,45,46.52
21,353,0.8,3.0,440,1510490.0,77.0,45,39.12
21,353,0.8,3.0,441,193607039.0,20591.0,44,44.65
21,353,0.8,3.0,442,14877314.0,1431.0,44,50.01
21,353,0.8,3.0,443,181496735.0,56052.0,44,46.91
21,353,0.8,3.0,444,98674.0,2.0,45,46.23
21,353,0.8,3.0,445,289795447.0,130831.0,44,43.14
21,353,0.8,3.0,446,68071038.0,23965.0,44,41.27
21,353,0.8,3.0,447,130368644.0,64007.0,44,47.25
21,353,0.8,3.0,448,214625853.0,52974.0,44,46.4
21,353,0.8,3.0,449,245046.0,6.0,45,43.03
21,353,0.8,3.0,450,1965210.0,1519.0,45,40.39
21,353,0.8,3.0,451,180432008.0,42455.0,44,43.26
21,353,0.8,3.0,452,73271563.0,39430.0,44,42.64
21,353,0.8,3.0,453,472026062.0,207045.0,44,45.17
21,353,0.8,3.0,454,196995300.0,44578.0,44,42.78
21,353,0.8,3.0,455,38595.0,6.0,45,47.09
21,353,0.8,3.0,456,758990.0,28.0,45,43.69
21,353,0.8,3.0,457,123545.0,2.0,45,41.73
21,353,0.8,3.0,458,10287551.0,1543.0,44,48.22
21,353,0.8,3.0,459,55313432.0,16333.0,44,43.23
21,353,0.8,3.0,460,540230873.0,173704.0,44,43.55
