L,N,d,r,seed,D_(MIS-1),D_MIS,MIS,Process time counter
21,353,0.8,5.386,165,349909834.0,481357.0,17,6.16
21,353,0.8,5.386,166,478128.0,723.0,18,5.8
21,353,0.8,5.386,167,1004687.0,121.0,18,6.52
21,353,0.8,5.386,168,361381.0,198.0,18,6.01
21,353,0.8,5.386,169,268861.0,17.0,18,5.32
21,353,0.8,5.386,170,614951.0,344.0,18,5.63
21,353,0.8,5.386,171,3574990.0,5949.0,18,6.46
21,353,0.8,5.386,172,2448247.0,3120.0,18,5.87
21,353,0.8,5.386,173,267072006.0,145579.0,17,5.92
21,353,0.8,5.386,174,672898.0,742.0,18,5.83
21,353,0.8,5.386,175,49071.0,1.0,18,6.56
21,353,0.8,5.386,176,679814835.0,1158142.0,17,6.13
21,353,0.8,5.386,177,295315.0,124.0,18,5.98
21,353,0.8,5.386,178,2387789.0,4703.0,18,6.06
21,353,0.8,5.386,179,821373.0,216.0,18,6.32
21,353,0.8,5.386,180,1001639.0,2495.0,18,5.41
21,353,0.8,5.386,181,88074.0,145.0,18,5.31
21,353,0.8,5.386,182,154562368.0,153445.0,17,6.21
21,353,0.8,5.386,183,624051.0,118.0,18,5.6
21,353,0.8,5.386,184,1497605.0,816.0,18,6.09
21,353,0.8,5.386,185,253545.0,459.0,18,5.65
21,353,0.8,5.386,186,354457.0,408.0,18,5.08
21,353,0.8,5.386,187,230160.0,408.0,18,5.77
21,353,0.8,5.386,188,1330379.0,327.0,18,5.94
21,353,0.8,5.386,189,405923.0,82.0,18,6.14
21,353,0.8,5.386,190,419369178.0,356344.0,17,6.12
21,353,0.8,5.386,191,661522.0,452.0,18,5.95
21,353,0.8,5.386,192,134498.0,44.0,18,5.77
21,353,0.8,5.386,193,70748024.0,42311.0,17,6.74
21,353,0.8,5.386,194,210861.0,103.0,18,6.39
21,353,0.8,5.386,195,268249.0,97.0,18,5.72
21,353,0.8,5.386,196,1057446.0,1729.0,18,6.74
21,353,0.8,5.386,197,744136.0,613.0,18,5.56
21,353,0.8,5.386,198,189205.0,6.0,18,5.67
21,353,0.8,5.386,199,272622.0,44.0,18,5.71
21,353,0.8,5.386,200,1560601.0,489.0,18,6.26
