L,Density,Seed,UDG Radius,CPLEX TTO,Process TTO,Clock TTO,CPLEX TTS,Process TTS,Clock TTS,Solution
21,0.8,0,2.0,1.506905,6.985299,1.509017,0.267268,1.775777,0.269221,83
21,0.8,1,2.0,2.125932,12.932984,2.129499,1.2572,8.3494,1.259246,82
21,0.8,2,2.0,1.33873,7.248473,1.340984,1.06054,6.917661,1.062776,83
21,0.8,3,2.0,1.618283,7.739857,1.620758,1.031725,6.901619,1.033632,83
21,0.8,4,2.0,3.579423,22.855595,3.581732,2.117164,14.806124,2.119759,82
21,0.8,5,2.0,1.384816,6.874762,1.386987,0.88245,5.809023,0.884395,83
21,0.8,6,2.0,0.918473,4.801623,0.920591,0.22056,1.344462,0.222461,83
21,0.8,7,2.0,0.997188,5.882238,0.999714,0.814151,5.089051,0.816179,82
21,0.8,8,2.0,0.290122,1.615491,0.292388,0.315831,1.645102,0.317803,83
21,0.8,9,2.0,1.409638,8.026747,1.411727,0.570623,3.843299,0.572588,83
21,0.8,10,2.0,2.376841,17.177819,2.379134,2.281145,16.96315,2.283141,82
21,0.8,11,2.0,3.467607,25.261273,3.469664,0.309362,2.069908,0.311332,82
21,0.8,12,2.0,1.546151,8.453792,1.548278,1.038249,7.373607,1.040191,83
21,0.8,13,2.0,0.328994,1.886672,0.331244,0.395009,1.965683,0.397399,84
21,0.8,14,2.0,1.422299,9.129298,1.424396,0.983865,6.913594,0.98588,83
21,0.8,15,2.0,1.09977,6.705028,1.101896,0.987375,6.361951,0.9893,83
21,0.8,16,2.0,1.519975,8.743319,1.522103,1.014327,6.888552,1.016506,84
21,0.8,17,2.0,1.689775,9.373549,1.691908,1.258081,8.700706,1.260264,84
21,0.8,18,2.0,1.23967,6.242247,1.242061,1.025446,6.07182,1.027684,83
21,0.8,19,2.0,2.234751,13.129315,2.236945,1.917179,13.694949,1.919274,83
21,0.8,20,2.0,1.500583,7.52533,1.502715,0.966307,6.613316,0.968456,83
21,0.8,21,2.0,1.284897,7.95867,1.286973,0.293992,1.949177,0.29597,83
21,0.8,22,2.0,1.526842,10.211458,1.528907,0.273961,1.805272,0.275897,82
21,0.8,23,2.0,1.357898,8.192259,1.360011,1.030462,6.888332,1.033134,83
21,0.8,24,2.0,1.3525,8.124513,1.354666,1.052687,7.422527,1.054696,82
21,0.8,25,2.0,1.018327,6.405231,1.020482,0.269551,1.692978,0.271531,83
21,0.8,26,2.0,1.256435,8.595344,1.258509,0.276566,1.82624,0.278567,83
21,0.8,27,2.0,1.442491,9.425888,1.444577,1.171423,8.032538,1.17337,82
21,0.8,28,2.0,2.358143,16.975358,2.360407,2.387538,17.265181,2.389546,83
21,0.8,29,2.0,1.470858,8.991645,1.472917,1.277844,8.958332,1.279883,83
21,0.8,30,2.0,1.69048,10.870919,1.692783,1.388237,9.917801,1.390163,83
21,0.8,31,2.0,2.222532,15.024272,2.225411,1.124251,7.642305,1.126258,82
21,0.8,32,2.0,1.620165,10.670567,1.623735,1.427881,10.449567,1.430137,83
21,0.8,33,2.0,2.712733,18.030446,2.714826,0.337806,2.33681,0.339771,81
21,0.8,34,2.0,1.174124,6.250906,1.176225,0.832025,5.589118,0.834142,83
21,0.8,35,2.0,1.137811,7.290898,1.139954,1.043411,7.13822,1.045318,84
21,0.8,36,2.0,1.301128,7.882958,1.303363,0.963964,6.576624,0.965975,83
21,0.8,37,2.0,1.697993,9.565593,1.700426,1.309005,9.295563,1.311027,83
21,0.8,38,2.0,1.138777,6.672795,1.140833,0.267049,1.743631,0.269013,83
21,0.8,39,2.0,1.461313,8.151645,1.463536,0.282037,1.839485,0.28407,82
21,0.8,40,2.0,1.237528,7.358392,1.23985,0.310427,2.144343,0.312416,82
21,0.8,41,2.0,1.486133,10.464813,1.488292,1.778327,13.154955,1.780348,83
21,0.8,42,2.0,1.578092,11.088415,1.580292,1.500803,10.756727,1.502759,83
21,0.8,43,2.0,1.916676,12.185328,1.918834,1.668839,11.997,1.670907,83
21,0.8,44,2.0,0.591731,3.645474,0.593905,0.682526,3.866033,0.68453,84
21,0.8,45,2.0,2.187543,12.902307,2.189677,2.707607,20.125584,2.709558,83
21,0.8,46,2.0,1.659634,11.123195,1.662004,1.036956,6.681904,1.038889,82
21,0.8,47,2.0,0.890398,5.820274,0.892509,0.823632,5.840434,0.825577,83
21,0.8,48,2.0,1.608901,10.207096,1.611022,1.239605,8.869603,1.241517,82
21,0.8,49,2.0,2.463801,17.358649,2.466046,1.032958,7.073822,1.034931,82
21,0.8,50,2.0,1.927529,12.706426,1.929648,1.222326,8.34947,1.224277,83
21,0.8,51,2.0,1.13536,7.150034,1.137537,0.866068,5.862578,0.868094,83
21,0.8,52,2.0,1.197076,6.985465,1.199192,1.040439,6.833761,1.04239,83
21,0.8,53,2.0,1.790195,11.329161,1.79239,1.27578,8.960651,1.27774,82
21,0.8,54,2.0,0.900386,5.660069,0.902534,0.825717,5.306109,0.827702,83
21,0.8,55,2.0,1.168686,6.729828,1.172032,0.267592,1.818281,0.269516,83
21,0.8,56,2.0,2.20907,13.7595,2.211391,1.65076,11.349901,1.652709,83
21,0.8,57,2.0,1.381083,9.069263,1.383608,1.009628,6.783488,1.011603,82
21,0.8,58,2.0,1.446043,7.020332,1.44811,0.318959,2.131754,0.320956,83
21,0.8,59,2.0,2.08669,12.137797,2.088849,0.555423,3.860713,0.557453,82
